floor,index,type,room,group,x,y,z,p1,p2,p3,p4,p5,p6
17,0,0x0000,1,0,0.000946044921875,-2.0,10.000045776367188,0.0,1.0,1.0,0,0,0
17,1,0x01A0,1,0,0.005931854248046875,0.0,62.00004577636719,1.000000238418579,1.0,1.0,-1,0,0
17,2,0x01A8,1,0,-1.1444091796875e-05,0.0,4.57763671875e-05,1.000000238418579,1.0,1.0,0,0,0
17,3,0x0000,3,0,0.000946044921875,-2.0,10.0,2.000000476837158,1.0,1.0,0,0,0
17,4,0x01A0,3,0,0.0057373046875,0.0,62.0,1.000000238418579,1.0,1.0,-1,0,0
17,5,0x01A8,3,0,0.0,0.0,0.0,1.000000238418579,1.0,1.0,0,0,0
17,6,0x0000,4,0,0.000946044921875,-2.0,10.0,3.0000007152557373,1.0,1.0,0,0,0
17,7,0x01A0,4,0,-0.0042724609375,0.0,62.0,1.000000238418579,1.0,1.0,-1,0,0
17,8,0x01A8,4,0,0.0,0.0,0.0,1.000000238418579,1.0,1.0,0,0,0
17,9,0x0161,11,0,-70.0,0.0,-70.0,0.0,1.0,0.0,0,0,0
17,10,0x0161,11,0,-70.0,0.0,70.0,0.0,1.0,0.0,0,0,0
17,11,0x0161,11,0,70.0,0.0,70.0,0.0,1.0,0.0,0,0,0
17,12,0x0161,11,0,70.0,0.0,-70.0,0.0,1.0,0.0,0,0,0
17,13,0x0003,20,0,0.0,25.0,-22.000009536743164,-860.00048828125,0.0,-320.00018310546875,12288,0,0
17,14,0x0101,20,0,30.0,25.0,0.0,0.0,0.0,0.0,101,0,0
17,15,0x0161,20,0,0.0,0.0,50.000022888183594,0.0,1.0,1.0,67108864,655360,0
17,16,0x01A0,30,0,0.0,0.0,120.0,0.9999837875366211,1.000000238418579,1.0000102519989014,153,0,0
17,17,0x01A5,30,0,0.0,0.0,150.0,0.9999837875366211,1.000000238418579,1.0000102519989014,0,0,0
17,18,0x0000,30,0,0.0,0.0,220.0,1.000000238418579,1.000000238418579,1.0000102519989014,0,0,0
17,19,0x01A8,30,0,0.0,0.0,220.0,1.000000238418579,1.000000238418579,1.0000102519989014,0,0,0
17,20,0x01A0,40,0,0.023014068603515625,0.0,239.999755859375,1.000000238418579,1.0,1.0,-1,0,0
17,21,0x01A0,40,0,-0.023006439208984375,0.0,-240.00003051757812,1.000000238418579,1.0,1.0,-1,0,0
17,22,0x01A0,40,0,-119.98849487304688,0.0,120.01148223876953,1.000000238418579,1.0,1.0,-1,0,0
17,23,0x01A0,40,0,-120.01150512695312,0.0,-119.98851776123047,1.000000238418579,1.0,1.0,99,0,0
17,24,0x01A5,40,0,-92.01150512695312,0.0,-119.99120330810547,1.000000238418579,1.0,1.0,0,0,0
17,25,0x0003,40,0,-169.97650146484375,0.0,245.01602172851562,305.0001220703125,0.0,-178.00009155273438,49152,0,0
17,26,0x01A4,40,0,-33.007667541503906,0.0,-79.99686431884766,20.000019073486328,35.000030517578125,20.00002670288086,2,0,0
17,27,0x01A4,40,0,31.992332458496094,0.0,-80.00321960449219,20.000019073486328,35.000030517578125,20.00002670288086,2,0,0
17,28,0x01A1,40,0,2.007671356201172,0.0,79.9997787475586,40.00001907348633,35.00001525878906,14.000015258789062,2,0,0
17,29,0x01A1,40,0,-64.99232482910156,0.0,80.0062026977539,40.00001907348633,35.00001525878906,14.000015258789062,2,0,0
17,30,0x01A7,40,0,67.00767517089844,0.0,79.9935531616211,1.000000238418579,1.000000238418579,1.0000102519989014,-251,0,0
17,31,0x01A1,40,0,66.9923324584961,-0.10000000894069672,-80.0064468383789,40.00001907348633,36.00001907348633,14.000014305114746,2,0,0
17,32,0x01A1,40,0,-65.0076675415039,0.0,-79.9937973022461,40.00001907348633,36.00001525878906,14.000004768371582,2,0,0
17,33,0x01A7,40,0,-1.0076675415039062,0.0,-79.99993133544922,1.000000238418579,1.000000238418579,1.0000102519989014,-253,0,0
17,34,0x01A4,40,0,-31.992328643798828,0.0,80.00304412841797,20.000019073486328,35.000030517578125,20.00002670288086,2,0,0
17,35,0x01A4,40,0,35.00767135620117,0.0,79.99662017822266,20.000019073486328,35.000030517578125,20.00002670288086,2,0,0
