label,line,opcode,args
start,20,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,23,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,26,set_floor_handler,"... 0xB /* 11 */, label00A1"
start,29,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,32,set_floor_handler,"... 0xC /* 12 */, label00A2"
start,35,set_floor_handler,"... 0x7 /* 7 */, label009D"
start,38,set_floor_handler,"... 0xD /* 13 */, label00A3"
start,41,set_floor_handler,"... 0x8 /* 8 */, label009E"
start,44,set_floor_handler,"... 0xA /* 10 */, label00A0"
start,47,set_floor_handler,"... 0xE /* 14 */, label00A4"
start,48,set_qt_success,label00FA
label0096,135,switch_jmp,"r0, [label00C8, label00C9]"
label00FB,217,pl_add_meseta2,... 0x9C4 /* 2500 */
label00FC,227,pl_add_meseta2,... 0x1388 /* 5000 */
label00FD,237,pl_add_meseta2,... 0x2710 /* 10000 */
label00FE,247,pl_add_meseta2,... 0x4E20 /* 20000 */
label0097,255,sync_register2,"... r12, 0x1 /* 1 */"
label03E8,297,sync_register2,"... r25, 0x1 /* 1 */"
label03E8,300,sync_register2,"... r132, 0x1 /* 1 */"
label04C4,471,sync_register2,"... r130, 0x0 /* 0 */"
label0514,480,switch_jmp,"r183, [label051E, label0528]"
label0352,731,find_inventory_item,"r200-r202, r203"
label0353,738,find_inventory_item,"r200-r202, r203"
label038F,905,find_inventory_item,"r200-r202, r203"
label0075,913,find_inventory_item,"r200-r202, r203"
label037E,947,unequip_item,"... 0xB /* 11 */, 0x0 /* 0 */"
label037E,951,item_delete_by_type,"r200-r202, r203-r214"
label0390,964,item_create2,"r200-r211, r211"
label0395,1043,unequip_item,"... 0xB /* 11 */, 0x0 /* 0 */"
label0395,1047,item_delete_by_type,"r200-r202, r203-r214"
label0396,1060,item_create2,"r200-r211, r211"
label0392,1100,item_create2,"r200-r211, r211"
label0397,1124,item_create2,"r200-r211, r211"
label0190,1343,sync_register2,"... r130, 0x0 /* 0 */"
label0190,1346,sync_register2,"... r15, 0x1 /* 1 */"
label0191,1354,sync_register2,"... r16, 0x1 /* 1 */"
