floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
6,201,20,1,10,1,trigger_event(2011); stop,2,"{""0x0080"": 2}"
6,2011,20,2,10,1,set_switch(5); stop,3,"{""0x0080"": 2, ""0x0083"": 1}"
6,401,40,1,10,1,trigger_event(4011); stop,2,"{""0x0080"": 2}"
6,4011,40,2,10,1,set_switch(6); stop,3,"{""0x0080"": 2, ""0x0083"": 1}"
6,501,50,1,10,1,trigger_event(5011); stop,3,"{""0x0080"": 3}"
6,5011,50,4,10,1,trigger_event(5012); stop,3,"{""0x0080"": 3}"
6,5012,50,2,10,1,trigger_event(5013); stop,4,"{""0x0080"": 2, ""0x0083"": 2}"
6,5013,50,5,10,1,trigger_event(5014); stop,4,"{""0x0080"": 2, ""0x0083"": 2}"
6,5014,50,3,10,1,trigger_event(5015); stop,1,"{""0x0082"": 1}"
6,5015,50,6,10,1,set_switch(10); set_switch(9); stop,1,"{""0x0082"": 1}"
6,601,60,1,10,1,trigger_event(6011); stop,3,"{""0x0080"": 3}"
6,6011,60,5,10,1,trigger_event(6012); stop,3,"{""0x0080"": 3}"
6,6012,60,2,10,1,trigger_event(6013); stop,3,"{""0x0082"": 1, ""0x0083"": 2}"
6,6013,60,6,10,1,trigger_event(6014); stop,3,"{""0x0083"": 2, ""0x0082"": 1}"
6,6014,60,3,10,1,trigger_event(6015); stop,4,"{""0x0080"": 2, ""0x0083"": 2}"
6,6015,60,7,10,1,trigger_event(6016); stop,4,"{""0x0083"": 2, ""0x0080"": 2}"
6,6016,60,4,10,1,trigger_event(6017); stop,4,"{""0x0080"": 2, ""0x0082"": 2}"
6,6017,60,8,10,1,set_switch(7); set_switch(18); set_switch(19); stop,4,"{""0x0082"": 2, ""0x0080"": 2}"
6,761,76,1,10,1,trigger_event(7611); stop,7,"{""0x0080"": 6, ""0x0085"": 1}"
6,7611,76,2,10,1,trigger_event(7612); stop,2,"{""0x0082"": 2}"
6,7612,76,3,10,1,trigger_event(7613); stop,6,"{""0x0083"": 2, ""0x0080"": 4}"
6,7613,76,4,10,1,set_switch(21); set_switch(22); stop,3,"{""0x0082"": 3}"
6,911,91,1,10,1,trigger_event(9111); stop,3,"{""0x0080"": 3}"
6,9111,91,2,10,1,trigger_event(9112); stop,4,"{""0x0080"": 4}"
6,9112,91,3,10,1,stop,2,"{""0x0082"": 2}"
6,912,91,4,10,1,trigger_event(9121); stop,3,"{""0x0080"": 3}"
6,9121,91,5,10,1,trigger_event(9122); stop,4,"{""0x0080"": 4}"
6,9122,91,6,10,1,stop,2,"{""0x0082"": 2}"
6,521,52,1,10,1,trigger_event(5211); stop,3,"{""0x0080"": 3}"
6,5211,52,6,10,1,trigger_event(5212); stop,3,"{""0x0080"": 3}"
6,5212,52,2,10,1,trigger_event(5213); stop,4,"{""0x0080"": 2, ""0x0083"": 2}"
6,5213,52,7,10,1,trigger_event(5214); stop,4,"{""0x0083"": 2, ""0x0080"": 2}"
6,5214,52,3,10,1,trigger_event(5215); stop,3,"{""0x0080"": 2, ""0x0082"": 1}"
6,5215,52,8,10,1,trigger_event(5216); stop,3,"{""0x0082"": 1, ""0x0080"": 2}"
6,5216,52,4,10,1,trigger_event(5217); stop,3,"{""0x0082"": 3}"
6,5217,52,9,10,1,trigger_event(5218); stop,3,"{""0x0082"": 3}"
6,5218,52,5,10,1,trigger_event(5219); stop,3,"{""0x0080"": 2, ""0x0081"": 1}"
6,5219,52,10,10,1,set_switch(28); set_switch(29); set_switch(32); set_switch(33); stop,3,"{""0x0080"": 2, ""0x0081"": 1}"
