label,line,instructions
start,16,62
label0001,80,1
label0004,83,22
label0009,107,5
label0096,114,6
label012C,122,3
label012D,127,2
label0131,131,4
label0132,137,1
label0133,140,6
label00B5,148,6
label00B6,156,9
label00B7,167,9
label00B8,178,9
label00B9,189,9
label00B4,200,9
label0066,211,10
label0003,223,4
label0006,229,4
label0008,235,4
label0067,241,10
label0002,253,4
label0005,259,4
label0007,265,4
label0068,271,16
label0069,289,1
label006A,292,4
label006B,298,4
label006C,304,4
label00C8,310,8
label0105,320,3
label0106,325,3
label0107,330,3
label0108,335,3
label0109,340,3
label010A,345,3
label010B,350,3
label00FB,355,4
label012F,361,8
label0130,371,6
label0136,379,5
label0097,386,0
label0098,391,0
label0099,396,0
label009A,401,0
label009B,406,0
label009C,411,0
label00A1,416,12
label00D2,430,8
label00D3,440,6
label00DC,448,6
label00E6,456,22
label0063,480,8
label0137,490,3
label0190,495,4
label0191,501,4
