quest,floor,index,full_DAT_fields
challenge-ep1/c88107-bb-e,8,179,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1352, ""file_offset"": 13632, ""floor_field"": 8, ""entity_id_field"": 17736, ""group"": 0, ""room"": 61, ""unknown_a3"": 0, ""position"": [-60.7886962890625, 0.0, 158.0548095703125], ""angles"": [0, -36864, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365340704}"
challenge-ep1/c88107-bb-e,8,180,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1353, ""file_offset"": 13700, ""floor_field"": 8, ""entity_id_field"": 17737, ""group"": 0, ""room"": 61, ""unknown_a3"": 0, ""position"": [-84.51596069335938, 0.0, 153.48257446289062], ""angles"": [0, -24576, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365340960}"
challenge-ep1/c88107-bb-e,8,198,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 2053, ""file_offset"": 14924, ""floor_field"": 8, ""entity_id_field"": 18376, ""group"": 0, ""room"": 65, ""unknown_a3"": 0, ""position"": [-145.25909423828125, 0.0, -58.261199951171875], ""angles"": [0, 8192, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365250944}"
challenge-ep1/c88107-bb-e,8,199,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 2054, ""file_offset"": 14992, ""floor_field"": 8, ""entity_id_field"": 18377, ""group"": 0, ""room"": 65, ""unknown_a3"": 0, ""position"": [-133.50848388671875, 0.0, -88.12210083007812], ""angles"": [0, 36864, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365251200}"
challenge-ep1/c88107-bb-e,10,104,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 1562, ""file_offset"": 30732, ""floor_field"": 8, ""entity_id_field"": 18400, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 86.0], ""angles"": [0, -98304, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365232896}"
challenge-ep1/c88107-bb-e,10,105,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 1562, ""file_offset"": 30800, ""floor_field"": 8, ""entity_id_field"": 18401, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [-7.92559814453125, 0.0, -86.1494140625], ""angles"": [0, -122880, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365233152}"
challenge-ep1/c88107-bb-e,10,179,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1351, ""file_offset"": 35832, ""floor_field"": 8, ""entity_id_field"": 17735, ""group"": 0, ""room"": 55, ""unknown_a3"": 0, ""position"": [14.401611328125, -6.268100738525391, 64.15082550048828], ""angles"": [0, -106496, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365335520}"
challenge-ep1/c88107-bb-e,12,153,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 2000, ""file_offset"": 55448, ""floor_field"": 8, ""entity_id_field"": 19072, ""group"": 0, ""room"": 32, ""unknown_a3"": 0, ""position"": [-133.42486572265625, 0.0, -126.306884765625], ""angles"": [0, 20480, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365151200}"
challenge-ep1/c88107-bb-e,12,197,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1376, ""file_offset"": 58440, ""floor_field"": 8, ""entity_id_field"": 17760, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [-167.06204223632812, -30.0, 425.60797119140625], ""angles"": [80, 32768, 0], ""params"": [1.000000238418579, 1.0, 1.000000238418579, 0, 0, 0], ""unused_pointer"": 2365319776}"
challenge-ep1/c88107-bb-j,8,179,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1352, ""file_offset"": 13632, ""floor_field"": 8, ""entity_id_field"": 17736, ""group"": 0, ""room"": 61, ""unknown_a3"": 0, ""position"": [-60.7886962890625, 0.0, 158.0548095703125], ""angles"": [0, -36864, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365340704}"
challenge-ep1/c88107-bb-j,8,180,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1353, ""file_offset"": 13700, ""floor_field"": 8, ""entity_id_field"": 17737, ""group"": 0, ""room"": 61, ""unknown_a3"": 0, ""position"": [-84.51596069335938, 0.0, 153.48257446289062], ""angles"": [0, -24576, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365340960}"
challenge-ep1/c88107-bb-j,8,198,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 2053, ""file_offset"": 14924, ""floor_field"": 8, ""entity_id_field"": 18376, ""group"": 0, ""room"": 65, ""unknown_a3"": 0, ""position"": [-145.25909423828125, 0.0, -58.261199951171875], ""angles"": [0, 8192, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365250944}"
challenge-ep1/c88107-bb-j,8,199,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 2054, ""file_offset"": 14992, ""floor_field"": 8, ""entity_id_field"": 18377, ""group"": 0, ""room"": 65, ""unknown_a3"": 0, ""position"": [-133.50848388671875, 0.0, -88.12210083007812], ""angles"": [0, 36864, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365251200}"
challenge-ep1/c88107-bb-j,10,104,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 1562, ""file_offset"": 30732, ""floor_field"": 8, ""entity_id_field"": 18400, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 86.0], ""angles"": [0, -98304, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365232896}"
challenge-ep1/c88107-bb-j,10,105,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 1562, ""file_offset"": 30800, ""floor_field"": 8, ""entity_id_field"": 18401, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [-7.92559814453125, 0.0, -86.1494140625], ""angles"": [0, -122880, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365233152}"
challenge-ep1/c88107-bb-j,10,179,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1351, ""file_offset"": 35832, ""floor_field"": 8, ""entity_id_field"": 17735, ""group"": 0, ""room"": 55, ""unknown_a3"": 0, ""position"": [14.401611328125, -6.268100738525391, 64.15082550048828], ""angles"": [0, -106496, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365335520}"
challenge-ep1/c88107-bb-j,12,153,"{""base_type"": 347, ""set_flags"": 0, ""runtime_index"": 2000, ""file_offset"": 55448, ""floor_field"": 8, ""entity_id_field"": 19072, ""group"": 0, ""room"": 32, ""unknown_a3"": 0, ""position"": [-133.42486572265625, 0.0, -126.306884765625], ""angles"": [0, 20480, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365151200}"
challenge-ep1/c88107-bb-j,12,197,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1376, ""file_offset"": 58440, ""floor_field"": 8, ""entity_id_field"": 17760, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [-167.06204223632812, -30.0, 425.60797119140625], ""angles"": [80, 32768, 0], ""params"": [1.000000238418579, 1.0, 1.000000238418579, 0, 0, 0], ""unused_pointer"": 2365319776}"
challenge-ep1/c88109-bb-e,1,123,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1727, ""file_offset"": 9824, ""floor_field"": 10, ""entity_id_field"": 18111, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [171.44549560546875, 0.0, 56.8040771484375], ""angles"": [0, 61440, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365306112}"
challenge-ep1/c88109-bb-e,1,126,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1730, ""file_offset"": 10028, ""floor_field"": 10, ""entity_id_field"": 18114, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [157.79876708984375, 0.0, 84.37548828125], ""angles"": [0, 53248, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365306928}"
challenge-ep1/c88109-bb-e,1,135,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1739, ""file_offset"": 10640, ""floor_field"": 10, ""entity_id_field"": 18123, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [-163.19451904296875, 0.0, 66.29736328125], ""angles"": [0, 12288, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365311664}"
challenge-ep1/c88109-bb-e,1,136,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1740, ""file_offset"": 10708, ""floor_field"": 10, ""entity_id_field"": 18124, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [-161.4852294921875, 0.0, 93.5633544921875], ""angles"": [0, 24576, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365311920}"
challenge-ep1/c88109-bb-e,1,138,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1742, ""file_offset"": 10844, ""floor_field"": 10, ""entity_id_field"": 18126, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [-199.27432250976562, 0.0, 76.5889892578125], ""angles"": [0, 61440, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365312432}"
challenge-ep1/c88109-bb-e,1,143,"{""base_type"": 347, ""set_flags"": 2, ""runtime_index"": 1747, ""file_offset"": 11184, ""floor_field"": 10, ""entity_id_field"": 18131, ""group"": 0, ""room"": 70, ""unknown_a3"": 0, ""position"": [194.7875213623047, 0.0, 80.4456787109375], ""angles"": [0, 69632, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365313712}"
