quest,floor,index,full_DAT_fields
challenge-ep1/c88103-bb-e,4,144,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 591, ""file_offset"": 11252, ""floor_field"": 4, ""entity_id_field"": 18311, ""group"": 0, ""room"": 35, ""unknown_a3"": 0, ""position"": [168.0, 0.0, -70.0], ""angles"": [0, 24576, 0], ""params"": [1.0, 1.0, 1.0, 203, 0, 0], ""unused_pointer"": 2365210320}"
challenge-ep1/c88103-bb-e,4,145,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 592, ""file_offset"": 11320, ""floor_field"": 4, ""entity_id_field"": 18312, ""group"": 0, ""room"": 35, ""unknown_a3"": 0, ""position"": [170.0, 0.0, -40.0], ""angles"": [0, 28672, 0], ""params"": [1.0, 1.0, 1.0, 203, 0, 0], ""unused_pointer"": 2365210576}"
challenge-ep1/c88103-bb-e,5,17,"{""base_type"": 224, ""set_flags"": 0, ""runtime_index"": 1929, ""file_offset"": 15416, ""floor_field"": 4, ""entity_id_field"": 18578, ""group"": 0, ""room"": 3, ""unknown_a3"": 0, ""position"": [0.01053619384765625, 0.0, 110.00006866455078], ""angles"": [0, 8193, 0], ""params"": [1.0, 1.0, 1.0, 54, 0, 0], ""unused_pointer"": 2365119344}"
challenge-ep1/c88103-bb-e,5,33,"{""base_type"": 224, ""set_flags"": 0, ""runtime_index"": 1925, ""file_offset"": 16504, ""floor_field"": 4, ""entity_id_field"": 18565, ""group"": 0, ""room"": 6, ""unknown_a3"": 0, ""position"": [0.01056671142578125, 0.0, 109.99998474121094], ""angles"": [0, 4097, 0], ""params"": [1.0, 1.0, 1.0, 54, 0, 0], ""unused_pointer"": 2365125184}"
challenge-ep1/c88103-bb-e,5,77,"{""base_type"": 224, ""set_flags"": 0, ""runtime_index"": 1926, ""file_offset"": 19496, ""floor_field"": 4, ""entity_id_field"": 18567, ""group"": 0, ""room"": 41, ""unknown_a3"": 0, ""position"": [80.0, 0.0, -390.0], ""angles"": [0, 8192, 0], ""params"": [1.0, 1.0, 1.0, 54, 0, 0], ""unused_pointer"": 2365158928}"
challenge-ep1/c88103-bb-e,5,105,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 520, ""file_offset"": 21400, ""floor_field"": 4, ""entity_id_field"": 18330, ""group"": 0, ""room"": 42, ""unknown_a3"": 0, ""position"": [-55.0, 0.0, 70.0], ""angles"": [0, -32768, 0], ""params"": [1.0, 1.0, 1.0, 69, 0, 0], ""unused_pointer"": 2365112128}"
challenge-ep1/c88103-bb-e,5,106,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 521, ""file_offset"": 21468, ""floor_field"": 4, ""entity_id_field"": 18331, ""group"": 0, ""room"": 42, ""unknown_a3"": 0, ""position"": [-10.0, 0.0, -140.0], ""angles"": [0, -20480, 0], ""params"": [1.0, 1.0, 1.0, 77, 0, 0], ""unused_pointer"": 2365114944}"
challenge-ep1/c88103-bb-e,5,107,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 522, ""file_offset"": 21536, ""floor_field"": 4, ""entity_id_field"": 18332, ""group"": 0, ""room"": 42, ""unknown_a3"": 0, ""position"": [15.0, 0.0, -95.0], ""angles"": [0, -12288, 0], ""params"": [1.0, 1.0, 1.0, 76, 0, 0], ""unused_pointer"": 2365115840}"
challenge-ep1/c88103-bb-e,5,108,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 523, ""file_offset"": 21604, ""floor_field"": 4, ""entity_id_field"": 18333, ""group"": 0, ""room"": 42, ""unknown_a3"": 0, ""position"": [60.0, 0.0, -80.0], ""angles"": [0, -32768, 0], ""params"": [1.0, 1.0, 1.0, 75, 0, 0], ""unused_pointer"": 2365117248}"
challenge-ep1/c88103-bb-e,5,109,"{""base_type"": 224, ""set_flags"": 2, ""runtime_index"": 524, ""file_offset"": 21672, ""floor_field"": 4, ""entity_id_field"": 18334, ""group"": 0, ""room"": 42, ""unknown_a3"": 0, ""position"": [-5.0, 0.0, 70.0], ""angles"": [0, -32768, 0], ""params"": [1.0, 1.0, 1.0, 68, 0, 0], ""unused_pointer"": 2365117504}"
