quest,floor,index,full_DAT_fields
challenge-ep1/c88101-bb-e,1,0,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 27, ""file_offset"": 1460, ""floor_field"": 1, ""entity_id_field"": 16411, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-314.3204040527344, 6.277819633483887, -49.620849609375], ""angles"": [0, 16384, 0], ""params"": [80.00003814697266, 0.5000001192092896, 1.0, 40, 1, 0], ""unused_pointer"": 2365214368}"
challenge-ep1/c88101-bb-e,2,107,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 1984, ""file_offset"": 16708, ""floor_field"": 2, ""entity_id_field"": 18819, ""group"": 0, ""room"": 13, ""unknown_a3"": 0, ""position"": [-57.2122802734375, 29.22796630859375, -301.57513427734375], ""angles"": [0, -49152, 0], ""params"": [80.00003814697266, 0.5000000596046448, 0.0, 40, 0, 0], ""unused_pointer"": 2365231648}"
challenge-ep1/c88101-bb-e,2,120,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 263, ""file_offset"": 17592, ""floor_field"": 2, ""entity_id_field"": 16647, ""group"": 0, ""room"": 15, ""unknown_a3"": 0, ""position"": [63.57398986816406, 13.047710418701172, -226.09872436523438], ""angles"": [0, -21504, 0], ""params"": [80.00003814697266, 0.6999999284744263, 1.0, 45, 0, 0], ""unused_pointer"": 2365273408}"
challenge-ep1/c88101-bb-e,2,124,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 267, ""file_offset"": 17864, ""floor_field"": 2, ""entity_id_field"": 16651, ""group"": 0, ""room"": 15, ""unknown_a3"": 0, ""position"": [97.63082885742188, 13.047710418701172, -207.8607177734375], ""angles"": [0, -21504, 0], ""params"": [80.00003814697266, 0.6999999284744263, 1.0, 45, 0, -1], ""unused_pointer"": 2365274816}"
challenge-ep1/c88101-bb-e,2,125,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 268, ""file_offset"": 17932, ""floor_field"": 2, ""entity_id_field"": 16652, ""group"": 0, ""room"": 15, ""unknown_a3"": 0, ""position"": [132.1561279296875, 13.047710418701172, -189.44415283203125], ""angles"": [0, -21504, 0], ""params"": [80.00003814697266, 0.6999999284744263, 1.0, 45, 0, -1], ""unused_pointer"": 2365275152}"
challenge-ep1/c88101-bb-j,1,0,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 27, ""file_offset"": 1460, ""floor_field"": 1, ""entity_id_field"": 16411, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-314.3204040527344, 6.277819633483887, -49.620849609375], ""angles"": [0, 16384, 0], ""params"": [80.00003814697266, 0.5000001192092896, 1.0, 40, 1, 0], ""unused_pointer"": 2365214368}"
challenge-ep1/c88101-bb-j,2,107,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 1984, ""file_offset"": 16708, ""floor_field"": 2, ""entity_id_field"": 18819, ""group"": 0, ""room"": 13, ""unknown_a3"": 0, ""position"": [-57.2122802734375, 29.22796630859375, -301.57513427734375], ""angles"": [0, -49152, 0], ""params"": [80.00003814697266, 0.5000000596046448, 0.0, 40, 0, 0], ""unused_pointer"": 2365231648}"
challenge-ep1/c88101-bb-j,2,120,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 263, ""file_offset"": 17592, ""floor_field"": 2, ""entity_id_field"": 16647, ""group"": 0, ""room"": 15, ""unknown_a3"": 0, ""position"": [63.57398986816406, 13.047710418701172, -226.09872436523438], ""angles"": [0, -21504, 0], ""params"": [80.00003814697266, 0.6999999284744263, 1.0, 45, 0, 0], ""unused_pointer"": 2365273408}"
challenge-ep1/c88101-bb-j,2,124,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 267, ""file_offset"": 17864, ""floor_field"": 2, ""entity_id_field"": 16651, ""group"": 0, ""room"": 15, ""unknown_a3"": 0, ""position"": [97.63082885742188, 13.047710418701172, -207.8607177734375], ""angles"": [0, -21504, 0], ""params"": [80.00003814697266, 0.6999999284744263, 1.0, 45, 0, -1], ""unused_pointer"": 2365274816}"
challenge-ep1/c88101-bb-j,2,125,"{""base_type"": 140, ""set_flags"": 2, ""runtime_index"": 268, ""file_offset"": 17932, ""floor_field"": 2, ""entity_id_field"": 16652, ""group"": 0, ""room"": 15, ""unknown_a3"": 0, ""position"": [132.1561279296875, 13.047710418701172, -189.44415283203125], ""angles"": [0, -21504, 0], ""params"": [80.00003814697266, 0.6999999284744263, 1.0, 45, 0, -1], ""unused_pointer"": 2365275152}"
events-ep1/q28-bb-e,1,0,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 1625, ""file_offset"": 3704, ""floor_field"": 1, ""entity_id_field"": 17943, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-70.00216674804688, 13.002184867858887, 119.99996948242188], ""angles"": [0, 40960, 0], ""params"": [30.000015258789062, 0.8999999761581421, 1.0, 101, 0, 0], ""unused_pointer"": 2365245760}"
events-ep1/q28-bb-e,1,1,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 1626, ""file_offset"": 3772, ""floor_field"": 1, ""entity_id_field"": 17944, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-140.00216674804688, 12.99870777130127, 119.99996948242188], ""angles"": [0, 24576, 0], ""params"": [30.000015258789062, 0.8999999761581421, 1.0, 101, 0, 0], ""unused_pointer"": 2365246096}"
events-ep1/q28-bb-e,1,2,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 1624, ""file_offset"": 3840, ""floor_field"": 1, ""entity_id_field"": 17945, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-105.00216674804688, 16.00121307373047, 84.99996948242188], ""angles"": [0, 65536, 0], ""params"": [70.00003051757812, 0.6999999284744263, 1.0, 100, 0, 0], ""unused_pointer"": 2365246432}"
events-ep1/q28-bb-e,1,15,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 2016, ""file_offset"": 4724, ""floor_field"": 1, ""entity_id_field"": 17959, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-105.44085693359375, 35.20219039916992, 160.18609619140625], ""angles"": [49152, 65536, 0], ""params"": [90.00004577636719, 0.1999998241662979, 1.0, 101, 0, 0], ""unused_pointer"": 2365249168}"
events-ep1/q28-bb-j,1,0,"{""base_type"": 140, ""set_flags"": 0, ""runtime_index"": 1625, ""file_offset"": 3704, ""floor_field"": 1, ""entity_id_field"": 17943, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [-70.00216674804688, 13.002184867858887, 119.99996948242188], ""angles"": [0, 40960, 0], ""params"": [30.000015258789062, 0.8999999761581421, 1.0, 101, 0, 0], ""unused_pointer"": 2365245760}"
