quest,floor,index,full_DAT_fields
Test/q37-bb-e,2,58,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12492, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [98.30024719238281, 23.0, 17.961387634277344], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,2,59,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12560, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [74.40293884277344, 28.0, 45.045005798339844], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,2,60,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12628, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [111.04547882080078, 23.0, 54.60393142700195], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,2,61,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12696, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [101.48655700683594, 22.0, 32.299774169921875], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,2,62,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12764, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [106.26602172851562, 23.0, -1.1564620733261108], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,2,58,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12492, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [98.30024719238281, 23.0, 17.961387634277344], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,2,59,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12560, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [74.40293884277344, 28.0, 45.045005798339844], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,2,60,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12628, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [111.04547882080078, 23.0, 54.60393142700195], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,2,61,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12696, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [101.48655700683594, 22.0, 32.299774169921875], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,2,62,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12764, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [106.26602172851562, 23.0, -1.1564620733261108], ""angles"": [0, 0, 0], ""params"": [-15.0, 1.0, -1.0, 200, 0, 0], ""unused_pointer"": 0}"
battle/b88001-bb-e,16,36,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 1962, ""file_offset"": 2464, ""floor_field"": 16, ""entity_id_field"": 18357, ""group"": 1, ""room"": 41, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 30.0], ""angles"": [0, 0, 0], ""params"": [-25.000009536743164, -70.00003051757812, -1.000000238418579, 200, 2, 15], ""unused_pointer"": 2365189536}"
battle/b88001-bb-e,16,63,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 1967, ""file_offset"": 4300, ""floor_field"": 16, ""entity_id_field"": 18371, ""group"": 2, ""room"": 51, ""unknown_a3"": 0, ""position"": [0.0, 0.0, -50.000038146972656], ""angles"": [0, 0, 0], ""params"": [-15.000009536743164, -60.00002670288086, -1.000000238418579, 200, 2, 15], ""unused_pointer"": 2365148832}"
battle/b88001-bb-j,16,36,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 1962, ""file_offset"": 2464, ""floor_field"": 16, ""entity_id_field"": 18357, ""group"": 1, ""room"": 41, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 30.0], ""angles"": [0, 0, 0], ""params"": [-25.000009536743164, -70.00003051757812, -1.000000238418579, 200, 2, 15], ""unused_pointer"": 2365189536}"
battle/b88001-bb-j,16,63,"{""base_type"": 10, ""set_flags"": 0, ""runtime_index"": 1967, ""file_offset"": 4300, ""floor_field"": 16, ""entity_id_field"": 18371, ""group"": 2, ""room"": 51, ""unknown_a3"": 0, ""position"": [0.0, 0.0, -50.000038146972656], ""angles"": [0, 0, 0], ""params"": [-15.000009536743164, -60.00002670288086, -1.000000238418579, 200, 2, 15], ""unused_pointer"": 2365148832}"
