quest,floor,index,full_DAT_fields
challenge-ep1/c88103-bb-e,6,155,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1739, ""file_offset"": 33180, ""floor_field"": 4, ""entity_id_field"": 18592, ""group"": 0, ""room"": 23, ""unknown_a3"": 0, ""position"": [-87.3232421875, 0.0, -64.735595703125], ""angles"": [0, 12288, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365223552}"
challenge-ep1/c88103-bb-e,6,156,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1744, ""file_offset"": 33248, ""floor_field"": 4, ""entity_id_field"": 18593, ""group"": 0, ""room"": 23, ""unknown_a3"": 0, ""position"": [-27.6474609375, 0.0, -11.2740478515625], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365223808}"
challenge-ep1/c88103-bb-e,7,79,"{""base_type"": 215, ""set_flags"": 2, ""runtime_index"": 503, ""file_offset"": 41764, ""floor_field"": 4, ""entity_id_field"": 18373, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [60.0, 0.0, 0.0], ""angles"": [0, -12288, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365127536}"
challenge-ep1/c88103-bb-e,7,82,"{""base_type"": 215, ""set_flags"": 2, ""runtime_index"": 506, ""file_offset"": 41968, ""floor_field"": 4, ""entity_id_field"": 18376, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [90.0, 0.0, 50.0], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365128304}"
challenge-ep1/c88103-bb-e,7,84,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1645, ""file_offset"": 42104, ""floor_field"": 4, ""entity_id_field"": 18378, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [-25.0, 0.0, -85.0], ""angles"": [0, -16384, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365128992}"
challenge-ep1/c88103-bb-j,6,155,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1739, ""file_offset"": 33180, ""floor_field"": 4, ""entity_id_field"": 18592, ""group"": 0, ""room"": 23, ""unknown_a3"": 0, ""position"": [-87.3232421875, 0.0, -64.735595703125], ""angles"": [0, 12288, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365223552}"
challenge-ep1/c88103-bb-j,6,156,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1744, ""file_offset"": 33248, ""floor_field"": 4, ""entity_id_field"": 18593, ""group"": 0, ""room"": 23, ""unknown_a3"": 0, ""position"": [-27.6474609375, 0.0, -11.2740478515625], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365223808}"
challenge-ep1/c88103-bb-j,7,79,"{""base_type"": 215, ""set_flags"": 2, ""runtime_index"": 503, ""file_offset"": 41764, ""floor_field"": 4, ""entity_id_field"": 18373, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [60.0, 0.0, 0.0], ""angles"": [0, -12288, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365127536}"
challenge-ep1/c88103-bb-j,7,82,"{""base_type"": 215, ""set_flags"": 2, ""runtime_index"": 506, ""file_offset"": 41968, ""floor_field"": 4, ""entity_id_field"": 18376, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [90.0, 0.0, 50.0], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365128304}"
challenge-ep1/c88103-bb-j,7,84,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1645, ""file_offset"": 42104, ""floor_field"": 4, ""entity_id_field"": 18378, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [-25.0, 0.0, -85.0], ""angles"": [0, -16384, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365128992}"
events-ep1/q070-bb-e,4,26,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1953, ""file_offset"": 14464, ""floor_field"": 4, ""entity_id_field"": 18573, ""group"": 0, ""room"": 10, ""unknown_a3"": 0, ""position"": [-76.74018859863281, 0.0, 29.19647216796875], ""angles"": [0, 20480, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365273648}"
events-ep1/q070-bb-e,4,27,"{""base_type"": 215, ""set_flags"": 0, ""runtime_index"": 1954, ""file_offset"": 14532, ""floor_field"": 4, ""entity_id_field"": 18574, ""group"": 0, ""room"": 10, ""unknown_a3"": 0, ""position"": [-102.5422134399414, 0.0, 27.9229736328125], ""angles"": [0, 28672, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365336224}"
