quest,floor,index,full_DAT_fields
battle/b88002-bb-e,17,19,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1973, ""file_offset"": 1308, ""floor_field"": 17, ""entity_id_field"": 18470, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [130.0, 0.0, 10.0], ""angles"": [0, -24576, 0], ""params"": [20.000011444091797, 35.00001525878906, 20.000011444091797, 2, 0, 0], ""unused_pointer"": 2365158784}"
battle/b88002-bb-e,17,20,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1974, ""file_offset"": 1376, ""floor_field"": 17, ""entity_id_field"": 18471, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [130.0, 0.0, -10.0], ""angles"": [0, -24576, 0], ""params"": [20.000009536743164, 35.00001525878906, 20.000009536743164, 2, 0, 0], ""unused_pointer"": 2365159056}"
battle/b88002-bb-e,17,45,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1965, ""file_offset"": 3076, ""floor_field"": 17, ""entity_id_field"": 14921, ""group"": 0, ""room"": 41, ""unknown_a3"": 0, ""position"": [32.998043060302734, 0.0, 5.5208740234375], ""angles"": [0, 0, 0], ""params"": [25.000009536743164, 35.00001525878906, 25.000009536743164, 2, 0, 0], ""unused_pointer"": 1892147584}"
battle/b88002-bb-e,17,46,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1964, ""file_offset"": 3144, ""floor_field"": 17, ""entity_id_field"": 15177, ""group"": 0, ""room"": 41, ""unknown_a3"": 0, ""position"": [-30.001972198486328, 0.0, 5.5208740234375], ""angles"": [0, 0, 0], ""params"": [25.000009536743164, 35.00001525878906, 25.000009536743164, 2, 0, 0], ""unused_pointer"": 3234521472}"
battle/b88002-bb-e,17,78,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 2033, ""file_offset"": 5320, ""floor_field"": 17, ""entity_id_field"": 20006, ""group"": 0, ""room"": 90, ""unknown_a3"": 0, ""position"": [-10.000004768371582, 0.0, 180.0000762939453], ""angles"": [0, 0, 0], ""params"": [20.000009536743164, 35.00001525878906, 20.000009536743164, 2, 0, 0], ""unused_pointer"": 2365156960}"
battle/b88002-bb-e,17,79,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 2032, ""file_offset"": 5388, ""floor_field"": 17, ""entity_id_field"": 20003, ""group"": 0, ""room"": 90, ""unknown_a3"": 0, ""position"": [10.000004768371582, 0.0, 300.0000915527344], ""angles"": [0, 0, 0], ""params"": [20.000009536743164, 35.00001525878906, 20.000009536743164, 2, 0, 0], ""unused_pointer"": 2365164032}"
battle/b88002-bb-j,17,19,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1973, ""file_offset"": 1308, ""floor_field"": 17, ""entity_id_field"": 18470, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [130.0, 0.0, 10.0], ""angles"": [0, -24576, 0], ""params"": [20.000011444091797, 35.00001525878906, 20.000011444091797, 2, 0, 0], ""unused_pointer"": 2365158784}"
battle/b88002-bb-j,17,20,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1974, ""file_offset"": 1376, ""floor_field"": 17, ""entity_id_field"": 18471, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [130.0, 0.0, -10.0], ""angles"": [0, -24576, 0], ""params"": [20.000009536743164, 35.00001525878906, 20.000009536743164, 2, 0, 0], ""unused_pointer"": 2365159056}"
battle/b88002-bb-j,17,45,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1965, ""file_offset"": 3076, ""floor_field"": 17, ""entity_id_field"": 14921, ""group"": 0, ""room"": 41, ""unknown_a3"": 0, ""position"": [32.998043060302734, 0.0, 5.5208740234375], ""angles"": [0, 0, 0], ""params"": [25.000009536743164, 35.00001525878906, 25.000009536743164, 2, 0, 0], ""unused_pointer"": 1892147584}"
battle/b88002-bb-j,17,46,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1964, ""file_offset"": 3144, ""floor_field"": 17, ""entity_id_field"": 15177, ""group"": 0, ""room"": 41, ""unknown_a3"": 0, ""position"": [-30.001972198486328, 0.0, 5.5208740234375], ""angles"": [0, 0, 0], ""params"": [25.000009536743164, 35.00001525878906, 25.000009536743164, 2, 0, 0], ""unused_pointer"": 3234521472}"
battle/b88002-bb-j,17,78,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 2033, ""file_offset"": 5320, ""floor_field"": 17, ""entity_id_field"": 20006, ""group"": 0, ""room"": 90, ""unknown_a3"": 0, ""position"": [-10.000004768371582, 0.0, 180.0000762939453], ""angles"": [0, 0, 0], ""params"": [20.000009536743164, 35.00001525878906, 20.000009536743164, 2, 0, 0], ""unused_pointer"": 2365156960}"
battle/b88002-bb-j,17,79,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 2032, ""file_offset"": 5388, ""floor_field"": 17, ""entity_id_field"": 20003, ""group"": 0, ""room"": 90, ""unknown_a3"": 0, ""position"": [10.000004768371582, 0.0, 300.0000915527344], ""angles"": [0, 0, 0], ""params"": [20.000009536743164, 35.00001525878906, 20.000009536743164, 2, 0, 0], ""unused_pointer"": 2365164032}"
battle/b88004-bb-e,17,50,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 2014, ""file_offset"": 3416, ""floor_field"": 17, ""entity_id_field"": 18876, ""group"": 0, ""room"": 40, ""unknown_a3"": 0, ""position"": [-240.012451171875, 28.5, -129.97702026367188], ""angles"": [0, -8191, 0], ""params"": [19.000011444091797, 35.00001907348633, 19.000009536743164, 2, 0, 0], ""unused_pointer"": 2365287648}"
battle/b88004-bb-e,17,51,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 2015, ""file_offset"": 3484, ""floor_field"": 17, ""entity_id_field"": 18877, ""group"": 0, ""room"": 40, ""unknown_a3"": 0, ""position"": [-600.0125732421875, 28.5, -129.9425048828125], ""angles"": [0, -8191, 0], ""params"": [19.000011444091797, 35.00001907348633, 19.000009536743164, 2, 0, 0], ""unused_pointer"": 2365288736}"
battle/b88004-bb-e,17,125,"{""base_type"": 420, ""set_flags"": 0, ""runtime_index"": 1831, ""file_offset"": 8516, ""floor_field"": 17, ""entity_id_field"": 18807, ""group"": 0, ""room"": 61, ""unknown_a3"": 0, ""position"": [100.0, 0.0, -75.0], ""angles"": [0, -24576, 0], ""params"": [19.000011444091797, 35.00001907348633, 19.000009536743164, 2, 0, 0], ""unused_pointer"": 2365335696}"
