quest,floor,index,full_DAT_fields
challenge-ep1/c88102-bb-e,3,68,"{""base_type"": 139, ""set_flags"": 2, ""runtime_index"": 358, ""file_offset"": 6084, ""floor_field"": 3, ""entity_id_field"": 16742, ""group"": 0, ""room"": 11, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 0.0], ""angles"": [0, 49152, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365259888}"
challenge-ep1/c88102-bb-e,4,57,"{""base_type"": 139, ""set_flags"": 0, ""runtime_index"": 1823, ""file_offset"": 15280, ""floor_field"": 3, ""entity_id_field"": 18317, ""group"": 0, ""room"": 12, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 0.0], ""angles"": [0, 32768, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365168560}"
challenge-ep1/c88102-bb-e,7,109,"{""base_type"": 139, ""set_flags"": 2, ""runtime_index"": 391, ""file_offset"": 41576, ""floor_field"": 3, ""entity_id_field"": 16775, ""group"": 0, ""room"": 12, ""unknown_a3"": 0, ""position"": [188.14163208007812, 1.0000079870224, 0.989990234375], ""angles"": [0, 49152, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365258032}"
challenge-ep1/c88102-bb-j,3,68,"{""base_type"": 139, ""set_flags"": 2, ""runtime_index"": 358, ""file_offset"": 6084, ""floor_field"": 3, ""entity_id_field"": 16742, ""group"": 0, ""room"": 11, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 0.0], ""angles"": [0, 49152, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365259888}"
challenge-ep1/c88102-bb-j,4,57,"{""base_type"": 139, ""set_flags"": 0, ""runtime_index"": 1823, ""file_offset"": 15280, ""floor_field"": 3, ""entity_id_field"": 18317, ""group"": 0, ""room"": 12, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 0.0], ""angles"": [0, 32768, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365168560}"
challenge-ep1/c88102-bb-j,7,109,"{""base_type"": 139, ""set_flags"": 2, ""runtime_index"": 391, ""file_offset"": 41576, ""floor_field"": 3, ""entity_id_field"": 16775, ""group"": 0, ""room"": 12, ""unknown_a3"": 0, ""position"": [188.14163208007812, 1.0000079870224, 0.989990234375], ""angles"": [0, 49152, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365258032}"
challenge-ep1/c88103-bb-e,7,86,"{""base_type"": 139, ""set_flags"": 0, ""runtime_index"": 1644, ""file_offset"": 42240, ""floor_field"": 4, ""entity_id_field"": 18380, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [-35.0, 0.0, -80.0], ""angles"": [0, -16384, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365129248}"
challenge-ep1/c88103-bb-e,7,87,"{""base_type"": 139, ""set_flags"": 0, ""runtime_index"": 1643, ""file_offset"": 42308, ""floor_field"": 4, ""entity_id_field"": 18381, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [-23.0, 0.0, -68.0], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365129504}"
challenge-ep1/c88103-bb-j,7,86,"{""base_type"": 139, ""set_flags"": 0, ""runtime_index"": 1644, ""file_offset"": 42240, ""floor_field"": 4, ""entity_id_field"": 18380, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [-35.0, 0.0, -80.0], ""angles"": [0, -16384, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365129248}"
challenge-ep1/c88103-bb-j,7,87,"{""base_type"": 139, ""set_flags"": 0, ""runtime_index"": 1643, ""file_offset"": 42308, ""floor_field"": 4, ""entity_id_field"": 18381, ""group"": 0, ""room"": 21, ""unknown_a3"": 0, ""position"": [-23.0, 0.0, -68.0], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365129504}"
challenge-ep1/c88104-bb-e,5,132,"{""base_type"": 139, ""set_flags"": 2, ""runtime_index"": 754, ""file_offset"": 10436, ""floor_field"": 5, ""entity_id_field"": 18548, ""group"": 0, ""room"": 51, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 147.0], ""angles"": [0, -32768, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365208464}"
