quest,floor,index,full_DAT_fields
challenge-ep1/c88102-bb-e,3,84,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 376, ""file_offset"": 7172, ""floor_field"": 3, ""entity_id_field"": 18605, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [161.83740234375, 0.0, -48.7332763671875], ""angles"": [0, 20480, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365229440}"
challenge-ep1/c88102-bb-e,3,87,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 379, ""file_offset"": 7376, ""floor_field"": 3, ""entity_id_field"": 18608, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [136.9605712890625, 0.0, -38.4581298828125], ""angles"": [0, -8192, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365230272}"
challenge-ep1/c88102-bb-e,3,97,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 391, ""file_offset"": 8056, ""floor_field"": 3, ""entity_id_field"": 18620, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [-160.831298828125, 0.0, -44.169677734375], ""angles"": [0, 16384, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365236752}"
challenge-ep1/c88102-bb-e,3,98,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 392, ""file_offset"": 8124, ""floor_field"": 3, ""entity_id_field"": 18621, ""group"": 0, ""room"": 30, ""unknown_a3"": 0, ""position"": [-41.37353515625, 0.0, -39.7459716796875], ""angles"": [0, 16384, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2365237008}"
challenge-ep1/c88102-bb-e,3,103,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 392, ""file_offset"": 8464, ""floor_field"": 3, ""entity_id_field"": 18626, ""group"": 0, ""room"": 31, ""unknown_a3"": 0, ""position"": [150.1884765625, 0.0, 47.659027099609375], ""angles"": [0, 24576, 0], ""params"": [3.0000007152557373, 1.0, 1.0, 92, 0, 1], ""unused_pointer"": 2365239696}"
challenge-ep1/c88102-bb-e,3,107,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 396, ""file_offset"": 8736, ""floor_field"": 3, ""entity_id_field"": 18630, ""group"": 0, ""room"": 31, ""unknown_a3"": 0, ""position"": [76.097412109375, 0.0, 79.50619506835938], ""angles"": [0, 20480, 0], ""params"": [3.0000007152557373, 1.0, 1.0, 92, 0, 1], ""unused_pointer"": 2365240816}"
challenge-ep1/c88102-bb-e,3,108,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 397, ""file_offset"": 8804, ""floor_field"": 3, ""entity_id_field"": 18631, ""group"": 0, ""room"": 31, ""unknown_a3"": 0, ""position"": [-160.70654296875, 0.0, 57.25128173828125], ""angles"": [0, 32768, 0], ""params"": [3.0000007152557373, 1.0, 1.0, 92, 0, 1], ""unused_pointer"": 2365241072}"
challenge-ep1/c88102-bb-e,3,109,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 398, ""file_offset"": 8872, ""floor_field"": 3, ""entity_id_field"": 18632, ""group"": 0, ""room"": 31, ""unknown_a3"": 0, ""position"": [-121.594970703125, 0.0, 55.048553466796875], ""angles"": [0, 45056, 0], ""params"": [3.0000007152557373, 1.0, 1.0, 92, 0, 1], ""unused_pointer"": 2365241328}"
challenge-ep1/c88102-bb-e,3,111,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 400, ""file_offset"": 9008, ""floor_field"": 3, ""entity_id_field"": 18634, ""group"": 0, ""room"": 31, ""unknown_a3"": 0, ""position"": [-83.937255859375, 0.0, 55.0357666015625], ""angles"": [0, 45056, 0], ""params"": [3.0000007152557373, 1.0, 1.0, 92, 0, 1], ""unused_pointer"": 2365241888}"
challenge-ep1/c88102-bb-e,3,112,"{""base_type"": 211, ""set_flags"": 2, ""runtime_index"": 401, ""file_offset"": 9076, ""floor_field"": 3, ""entity_id_field"": 18635, ""group"": 0, ""room"": 31, ""unknown_a3"": 0, ""position"": [52.071533203125, 0.0, 53.235565185546875], ""angles"": [0, 57344, 0], ""params"": [3.0000007152557373, 1.0, 1.0, 92, 0, 1], ""unused_pointer"": 2365242144}"
