quest,floor,index,full_DAT_fields
challenge-ep1/c88102-bb-e,3,35,"{""base_type"": 210, ""set_flags"": 2, ""runtime_index"": 310, ""file_offset"": 3840, ""floor_field"": 3, ""entity_id_field"": 16694, ""group"": 0, ""room"": 6, ""unknown_a3"": 0, ""position"": [30.73211669921875, 0.0, 26.653654098510742], ""angles"": [0, 12288, 0], ""params"": [1.0, 1.0, 1.0, 81, 0, 0], ""unused_pointer"": 2365223936}"
challenge-ep1/c88102-bb-e,3,36,"{""base_type"": 210, ""set_flags"": 2, ""runtime_index"": 311, ""file_offset"": 3908, ""floor_field"": 3, ""entity_id_field"": 16695, ""group"": 0, ""room"": 6, ""unknown_a3"": 0, ""position"": [-29.168304443359375, 0.0, 60.95078659057617], ""angles"": [0, 45056, 0], ""params"": [1.0, 1.0, 1.0, 81, 0, 0], ""unused_pointer"": 2365224256}"
challenge-ep1/c88102-bb-j,3,35,"{""base_type"": 210, ""set_flags"": 2, ""runtime_index"": 310, ""file_offset"": 3840, ""floor_field"": 3, ""entity_id_field"": 16694, ""group"": 0, ""room"": 6, ""unknown_a3"": 0, ""position"": [30.73211669921875, 0.0, 26.653654098510742], ""angles"": [0, 12288, 0], ""params"": [1.0, 1.0, 1.0, 81, 0, 0], ""unused_pointer"": 2365223936}"
challenge-ep1/c88102-bb-j,3,36,"{""base_type"": 210, ""set_flags"": 2, ""runtime_index"": 311, ""file_offset"": 3908, ""floor_field"": 3, ""entity_id_field"": 16695, ""group"": 0, ""room"": 6, ""unknown_a3"": 0, ""position"": [-29.168304443359375, 0.0, 60.95078659057617], ""angles"": [0, 45056, 0], ""params"": [1.0, 1.0, 1.0, 81, 0, 0], ""unused_pointer"": 2365224256}"
events-ep1/q112-bb-e,3,57,"{""base_type"": 210, ""set_flags"": 0, ""runtime_index"": 1991, ""file_offset"": 6152, ""floor_field"": 3, ""entity_id_field"": 62791, ""group"": 0, ""room"": 8, ""unknown_a3"": 0, ""position"": [41.38677978515625, 0.0, 42.81146240234375], ""angles"": [0, -20480, 0], ""params"": [1.000000238418579, 1.0, 1.000000238418579, 0, 0, 0], ""unused_pointer"": 818212224}"
events-ep1/q112-bb-e,3,61,"{""base_type"": 210, ""set_flags"": 0, ""runtime_index"": 2001, ""file_offset"": 6424, ""floor_field"": 3, ""entity_id_field"": 63815, ""group"": 0, ""room"": 8, ""unknown_a3"": 0, ""position"": [41.54931640625, 0.0, -39.6611328125], ""angles"": [0, -16384, 0], ""params"": [1.000000238418579, 1.0, 1.000000238418579, 0, 0, 0], ""unused_pointer"": 1892281728}"
events-ep1/q112-bb-e,3,62,"{""base_type"": 210, ""set_flags"": 0, ""runtime_index"": 2002, ""file_offset"": 6492, ""floor_field"": 3, ""entity_id_field"": 64071, ""group"": 0, ""room"": 8, ""unknown_a3"": 0, ""position"": [-40.5584716796875, 0.0, -36.356689453125], ""angles"": [0, -16384, 0], ""params"": [1.000000238418579, 1.0, 1.000000238418579, 0, 0, 0], ""unused_pointer"": 3234524544}"
events-ep1/q112-bb-e,3,94,"{""base_type"": 210, ""set_flags"": 0, ""runtime_index"": 1995, ""file_offset"": 8668, ""floor_field"": 3, ""entity_id_field"": 7496, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [-148.0, 3.100186586380005e-05, -50.0], ""angles"": [0, 49152, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 540077696}"
events-ep1/q112-bb-e,3,96,"{""base_type"": 210, ""set_flags"": 0, ""runtime_index"": 1648, ""file_offset"": 8804, ""floor_field"": 3, ""entity_id_field"": 8008, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [-94.504150390625, 0.10000000894069672, 9.0047607421875], ""angles"": [0, 4096, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 3224563328}"
events-ep1/q112-bb-e,3,100,"{""base_type"": 210, ""set_flags"": 0, ""runtime_index"": 1990, ""file_offset"": 9076, ""floor_field"": 3, ""entity_id_field"": 9032, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [43.368896484375, 0.10000000894069672, -147.2183837890625], ""angles"": [0, 32768, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 2419650176}"
