quest,floor,index,full_DAT_fields
Test/q37-bb-e,5,5,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15704, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 11, ""unknown_a3"": 0, ""position"": [3.8022818565368652, 0.0, 0.4697500765323639], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,5,6,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15772, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 10, ""unknown_a3"": 0, ""position"": [-5.066051006317139, 0.0, 13.364022254943848], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,5,7,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15840, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 14, ""unknown_a3"": 0, ""position"": [13.491085052490234, 0.0, 0.94256991147995], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-e,5,8,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15908, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [2.0930137634277344, 0.0, 7.282622814178467], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,5,5,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15704, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 11, ""unknown_a3"": 0, ""position"": [3.8022818565368652, 0.0, 0.4697500765323639], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,5,6,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15772, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 10, ""unknown_a3"": 0, ""position"": [-5.066051006317139, 0.0, 13.364022254943848], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,5,7,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15840, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 14, ""unknown_a3"": 0, ""position"": [13.491085052490234, 0.0, 0.94256991147995], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,5,8,"{""base_type"": 195, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 15908, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 2, ""unknown_a3"": 0, ""position"": [2.0930137634277344, 0.0, 7.282622814178467], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
challenge-ep1/c88102-bb-e,3,49,"{""base_type"": 195, ""set_flags"": 2, ""runtime_index"": 329, ""file_offset"": 4792, ""floor_field"": 3, ""entity_id_field"": 16713, ""group"": 0, ""room"": 10, ""unknown_a3"": 0, ""position"": [-490.0, 0.0, 0.0], ""angles"": [0, 16384, 0], ""params"": [-14.000000953674316, 1.0, 50.000022888183594, 0, 0, 0], ""unused_pointer"": 2365239216}"
challenge-ep1/c88102-bb-e,3,50,"{""base_type"": 195, ""set_flags"": 2, ""runtime_index"": 330, ""file_offset"": 4860, ""floor_field"": 3, ""entity_id_field"": 16714, ""group"": 0, ""room"": 10, ""unknown_a3"": 0, ""position"": [-454.0, 0.0, 0.0], ""angles"": [0, 16384, 0], ""params"": [-14.000000953674316, 1.0, 50.000022888183594, 0, 0, 0], ""unused_pointer"": 2365240112}"
