quest,floor,index,full_DAT_fields
Test/q37-bb-e,2,65,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12968, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 7, ""unknown_a3"": 0, ""position"": [8.228355407714844, 11.0, 62.75648498535156], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
Test/q37-bb-j,2,65,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 0, ""file_offset"": 12968, ""floor_field"": 0, ""entity_id_field"": 0, ""group"": 0, ""room"": 7, ""unknown_a3"": 0, ""position"": [8.228355407714844, 11.0, 62.75648498535156], ""angles"": [0, 0, 0], ""params"": [1.0, 1.0, 1.0, 0, 0, 0], ""unused_pointer"": 0}"
events-ep1/q070-bb-e,4,71,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1985, ""file_offset"": 17524, ""floor_field"": 4, ""entity_id_field"": 18392, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 0.0], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 202, 0, 0], ""unused_pointer"": 2365207008}"
events-ep1/q070-bb-e,4,72,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1993, ""file_offset"": 17592, ""floor_field"": 4, ""entity_id_field"": 18401, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [-49.9942512512207, 0.0, 60.00482177734375], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 203, 0, 0], ""unused_pointer"": 2365174320}"
events-ep1/q070-bb-e,4,73,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1987, ""file_offset"": 17660, ""floor_field"": 4, ""entity_id_field"": 18395, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [50.0057487487793, 0.0, 59.99523162841797], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 204, 0, 0], ""unused_pointer"": 2365207920}"
events-ep1/q070-bb-e,4,74,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1991, ""file_offset"": 17728, ""floor_field"": 4, ""entity_id_field"": 18399, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [49.9942512512207, 0.0, -60.00482177734375], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 205, 0, 0], ""unused_pointer"": 2365209984}"
events-ep1/q070-bb-e,4,75,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1992, ""file_offset"": 17796, ""floor_field"": 4, ""entity_id_field"": 18400, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [-50.0057487487793, 0.0, -59.99523162841797], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 206, 0, 0], ""unused_pointer"": 2365210896}"
events-ep1/q070-bb-j,4,71,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1985, ""file_offset"": 17524, ""floor_field"": 4, ""entity_id_field"": 18392, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [0.0, 0.0, 0.0], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 202, 0, 0], ""unused_pointer"": 2365207008}"
events-ep1/q070-bb-j,4,72,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1993, ""file_offset"": 17592, ""floor_field"": 4, ""entity_id_field"": 18401, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [-49.9942512512207, 0.0, 60.00482177734375], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 203, 0, 0], ""unused_pointer"": 2365174320}"
events-ep1/q070-bb-j,4,73,"{""base_type"": 145, ""set_flags"": 0, ""runtime_index"": 1987, ""file_offset"": 17660, ""floor_field"": 4, ""entity_id_field"": 18395, ""group"": 0, ""room"": 20, ""unknown_a3"": 0, ""position"": [50.0057487487793, 0.0, 59.99523162841797], ""angles"": [0, -16383, 0], ""params"": [31.000015258789062, 1.0, 1.0, 204, 0, 0], ""unused_pointer"": 2365207920}"
