floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
8,201,20,99,30,1,trigger_event(2001); trigger_event(2002); trigger_event(2003); stop,0,{}
8,2001,20,1,30,1,trigger_event(204); stop,1,"{""0x0041"": 1}"
8,2002,20,2,30,1,trigger_event(205); stop,1,"{""0x0041"": 1}"
8,2003,20,3,30,1,trigger_event(206); stop,1,"{""0x0117"": 1}"
8,204,20,4,30,1,trigger_event(207); stop,2,"{""0x0041"": 2}"
8,205,20,5,30,1,trigger_event(208); stop,2,"{""0x0111"": 1, ""0x0114"": 1}"
8,206,20,6,30,1,trigger_event(209); stop,3,"{""0x0117"": 1, ""0x0111"": 2}"
8,207,20,7,30,1,trigger_event(2010); stop,3,"{""0x0111"": 3}"
8,208,20,8,30,1,trigger_event(2011); stop,1,"{""0x0114"": 1}"
8,209,20,9,30,1,trigger_event(2012); stop,9,"{""0x0117"": 3, ""0x0113"": 1, ""0x0111"": 2, ""0x0041"": 3}"
8,2010,20,10,30,1,trigger_event(2013); stop,5,"{""0x0112"": 5}"
8,2011,20,11,30,1,trigger_event(2014); stop,1,"{""0x0114"": 1}"
8,2012,20,12,30,1,trigger_event(2015); stop,3,"{""0x0117"": 3}"
8,2013,20,13,30,1,set_switch(22); stop,3,"{""0x0111"": 3}"
8,2014,20,14,30,1,set_switch(23); stop,3,"{""0x0111"": 3}"
8,2015,20,15,30,1,set_switch(24); stop,2,"{""0x0113"": 1, ""0x0114"": 1}"
8,211,21,99,30,1,trigger_event(2111); trigger_event(2112); trigger_event(2113); stop,0,{}
8,2111,21,1,30,1,trigger_event(214); stop,1,"{""0x0117"": 1}"
8,2112,21,2,30,1,trigger_event(215); stop,1,"{""0x0117"": 1}"
8,2113,21,3,30,1,trigger_event(216); stop,1,"{""0x0117"": 1}"
8,214,21,4,30,1,trigger_event(217); stop,1,"{""0x0114"": 1}"
8,215,21,5,30,1,trigger_event(218); stop,2,"{""0x0117"": 1, ""0x0111"": 1}"
