label,line,opcode,args
label0005,44,switch_jmp,"r60, [label0014, label0006, label000B, label0008, label0024]"
label0070,74,switch_jmp,"r60, [label00BE, label00AD, label00B3, label00B1, label0013]"
label009C,104,switch_jmp,"r60, [label008F, label003A, label005E, label004F, label002C]"
label0065,134,switch_jmp,"r60, [label0017, label0009, label000F, label000C, label0027]"
label0034,164,switch_jmp,"r60, [label0040, label0015, label0021, label001B, label0001]"
label0060,204,switch_jmp,"r118, [label008B, label001A, label002F]"
label008B,217,switch_jmp,"r118, [label0055, label0081, label0061]"
label0055,230,switch_jmp,"r118, [label0028, label0047, label000A]"
label0028,243,switch_jmp,"r118, [label00BF, label009B, label00A4]"
label0032,349,switch_call,"r118, [label00A0, label0062, label0049]"
start,608,set_floor_handler,"... 0x0 /* 0 */, label0012"
start,609,set_qt_success,label00FA
label0068,847,switch_jmp,"r118, [label001F, label003D, label00BF]"
label0019,892,switch_jmp,"r118, [label0033, label0069, label002F]"
label005F,966,switch_jmp,"r61, [label008D, label005F, label0094]"
label00BB,996,switch_jmp,"r61, [label00BB, label00BB, label00A6, label00BB, label0023]"
label00A6,1008,switch_jmp,"r118, [label00C0, label00BF]"
label0031,1126,switch_jmp,"r118, [label0049, label0049]"
label006F,1424,switch_jmp,"r118, [label00A8, label00B6]"
label00B7,1470,switch_jmp,"r118, [label009E, label00B6]"
label009A,1612,switch_jmp,"r118, [label0004, label0020]"
label0078,1636,jmpi_eq,"r255, 0x00000001, label0001"
label0078,1646,switch_jmp,"r118, [label0011, label0064]"
label0064,1655,set,r255
