source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label0097,23
start,set_qt_success,label00FA,24
label0096,jmpi_eq,label00FB,33
label0096,thread_stg,label00C8,34
label0096,jmpi_eq,label0001,35
label0096,call,label0137,66
label0097,thread_stg,label00C8,91
label0097,call,label0107,92
label0097,thread_stg,label0384,93
label0097,thread_stg,label0385,94
label0097,thread_stg,label0386,95
label0097,thread_stg,label0387,96
label0097,thread_stg,label0388,97
label0097,thread_stg,label0389,98
label0097,jmpi_eq,label0001,153
label0097,jmpi_eq,label0003,154
label0002,jmpi_eq,label00A1,157
label0002,jmpi_eq,label0001,158
label0002,jmpi_eq,label0001,159
label0003,jmpi_eq,label0002,201
label0136,jmpi_eq,label013F,236
label0136,jmpi_eq,label013D,237
label0136,jmpi_eq,label013C,238
label0136,jmpi_eq,label013B,239
label0136,jmpi_eq,label0138,240
label0137,call,label00DE,250
label0137,call,label00DD,269
label0138,jmpi_eq,label0137,275
label0140,jmpi_eq,label0001,361
label0140,call,label00DC,362
label0140,call,label00DD,373
label0142,jmpi_eq,label0001,381
label0142,jmpi_eq,label0143,382
label014A,jmpi_eq,label0001,417
label014A,jmpi_eq,label0001,418
label014A,jmpi_eq,label0001,419
label014A,jmpi_eq,label0001,420
label014A,jmpi_eq,label0001,421
label014A,call,label00DE,423
label014A,call,label00DF,432
label014B,jmpi_eq,label0001,438
label014B,jmpi_eq,label0001,439
label014B,jmpi_eq,label0001,440
label014B,jmpi_eq,label0001,441
label014B,jmpi_eq,label0001,442
label014B,call,label00DE,443
label014B,call,label00DF,453
label014C,jmpi_eq,label0001,457
label014C,jmpi_eq,label0001,458
label014C,jmpi_eq,label0001,459
label014C,jmpi_eq,label0001,460
label014C,call,label00DC,461
label014C,call,label00DD,471
label014D,jmpi_eq,label0001,475
label014D,jmpi_eq,label0001,476
label014D,jmpi_eq,label0001,477
label014D,jmpi_eq,label0001,478
label014D,jmpi_eq,label0001,479
label014D,jmpi_eq,label0001,480
label014D,jmpi_eq,label0001,481
label014D,call,label00DE,482
label014D,call,label00DD,488
label014E,jmpi_eq,label0001,492
