source,opcode,target,line
start,set_floor_handler,label0096,35
start,set_floor_handler,label009E,38
start,set_floor_handler,label009F,41
start,set_qt_success,label00FA,42
label0096,jmpi_eq,label00FB,55
label0096,thread_stg,label00C8,56
label0096,jmpi_eq,label0126,57
label0096,switch_jmp,label00AA,58
label0096,switch_jmp,label0001,58
label00AA,call,label0136,78
label009E,call,label0107,82
label009E,thread_stg,label0118,83
label009E,thread_stg,label00C8,84
label009E,call,label001D,85
label009F,call,label0107,89
label009F,thread_stg,label0119,90
label009F,thread_stg,label011A,91
label009F,thread_stg,label011B,92
label009F,thread_stg,label00C8,93
label009F,jmpi_eq,label00A0,94
label00A0,call,label0033,137
label00A0,jmpi_eq,label0122,139
label012C,jmpi_eq,label0001,142
label0136,jmpi_eq,label0001,161
label0136,call,label00DC,162
label0136,call,label00CF,163
label0136,call,label00CF,164
label0136,call,label00DD,199
label00C8,jmpi_eq,label00CA,212
label00C8,jmpi_eq,label00C8,216
label00C9,call,label00CF,221
label00C9,call,label00CF,222
label0140,jmpi_eq,label0143,256
label0140,jmpi_eq,label0141,257
label0141,jmpi_eq,label0142,274
label014A,jmpi_eq,label0001,302
label014A,jmpi_eq,label0001,303
label014A,jmpi_eq,label0001,304
label014A,call,label00DC,305
label014A,call,label00DD,314
label014B,jmpi_eq,label0001,319
label014B,call,label00E6,320
label014B,call,label00CF,339
label014B,call,label00CF,344
label014B,call,label00CF,349
label014B,call,label00CF,354
label014B,call,label00DC,355
label014B,call,label00DD,362
label014C,jmpi_eq,label0001,367
label014C,jmpi_eq,label0001,368
label014C,jmpi_eq,label0001,369
label014C,call,label00DC,370
label014C,call,label00DD,379
label014D,jmpi_eq,label0001,384
label014D,jmpi_eq,label0001,385
label014D,jmpi_eq,label0001,386
label014D,call,label0005,387
label014D,call,label00E6,388
label014D,call,label00CF,389
label014D,set_quest_board_handler,label0123,399
label014D,call,label00E7,401
label014D,call,label00DC,402
label014D,call,label00DD,417
label014E,jmpi_eq,label0001,422
label014E,jmpi_eq,label0001,423
label014E,jmpi_eq,label0001,424
label014E,call,label00DC,425
label014E,call,label00DD,434
label014F,jmpi_eq,label0001,439
label014F,jmpi_eq,label0001,440
label014F,jmpi_eq,label0001,441
label014F,call,label0006,442
label014F,call,label00E6,443
label014F,call,label00CF,444
label014F,set_quest_board_handler,label0124,454
label014F,call,label00E7,456
label014F,call,label00DC,457
label014F,call,label00DD,472
label0150,jmpi_eq,label0001,477
label0150,call,label00E6,478
label0150,call,label00CF,497
label0150,call,label00CF,502
label0150,call,label00CF,507
label0150,call,label00CF,512
label0150,call,label00DC,513
label0150,call,label00DD,534
label0154,jmpi_eq,label0156,539
label0154,jmpi_eq,label0155,540
label0154,jmpi_eq,label0156,541
label0154,call,label00E9,542
label0154,call,label00EA,549
label0155,call,label00E9,553
label0155,call,label0122,592
label0155,call,label00CF,593
label0155,call,label00EA,594
label0156,call,label00E9,599
label0156,call,label00EA,603
label0168,jmpi_eq,label016C,607
label0168,jmpi_eq,label016B,608
label0168,call,label006E,609
label0168,call,label003C,644
label0168,set_quest_board_handler,label0125,653
label0168,call,label0028,656
label016B,jmp,label000E,670
label016B,call,label00DC,671
label0003,call,label00DD,692
label016C,call,label006E,696
label016C,call,label0028,706
label01A4,jmpi_eq,label01A5,728
label01A4,jmpi_eq,label01A6,729
label01A4,call,label00E8,730
label01A4,call,label00EA,744
label01A5,call,label00E8,749
label01A5,call,label00EA,755
label01A6,call,label00E8,759
label01A6,call,label00EA,777
label0190,jmpi_eq,label019E,784
label0190,jmpi_eq,label0198,785
label0190,jmpi_eq,label0195,786
label0190,jmpi_eq,label01B6,787
label0190,jmpi_eq,label01C2,788
label0190,jmpi_eq,label01C2,793
label0190,jmp,label01AE,794
label01AE,jmpi_gt,label0197,801
label01AE,jmp,label01AF,802
label01AF,jmpi_gt,label0196,810
label01AF,jmp,label01B0,811
label01B0,jmpi_gt,label0196,819
label01B0,jmp,label01B1,820
label01B1,jmpi_gt,label0196,828
label01B1,jmp,label01B2,829
label01B2,jmpi_gt,label0196,837
label01B2,jmp,label01B3,838
label01B3,jmpi_gt,label0196,846
label01B3,jmp,label01B4,847
label01B4,jmp,label01C2,851
label01C2,jmp,label0191,861
label0191,switch_jmp,label0192,867
label0191,switch_jmp,label0193,867
label0197,jmp,label0198,959
label0198,jmpi_eq,label01AF,968
label0198,jmp,label0199,975
label0199,switch_jmp,label019A,982
label0199,switch_jmp,label019B,982
label019A,jmpi_eq,label019B,989
label019A,jmpi_ne,label019B,993
label019A,jmpi_ne,label019B,994
label019A,jmpi_ne,label019B,995
label019A,jmpi_eq,label019B,999
label019A,call,label00CF,1008
label019A,call,label00CF,1009
label019A,bb_swap_item,label019C,1020
label019A,bb_swap_item,label002E,1020
label019A,call,label0010,1021
label019A,call,label0027,1022
label0048,jmpi_ge,label0009,1031
label0048,jmpi_eq,label0048,1032
label0027,jmpi_eq,label0027,1037
label019C,call,label00CF,1053
label019C,jmp,label019D,1067
label00DC,call,label00CF,1118
label00DE,call,label00CF,1139
label00E2,call,label00CF,1171
label00E4,call,label00CF,1196
label00E8,call,label00CF,1219
label00E9,call,label00CF,1232
label00D0,jmpi_le,label00D0,1270
label0118,jmpi_eq,label0001,1274
label0118,jmpi_eq,label0118,1279
label0118,call,label00CF,1281
label0118,jmp,label014A,1282
label0119,jmpi_eq,label0001,1286
label0119,jmpi_eq,label0119,1291
label0119,call,label00CF,1293
label0119,jmp,label014D,1294
label011A,jmpi_eq,label0001,1298
label011A,jmpi_eq,label011A,1303
label011A,call,label00CF,1305
label011A,jmp,label014F,1306
label011B,jmpi_eq,label0001,1310
label011B,jmpi_eq,label011B,1315
label011B,call,label00CF,1317
label002F,thread_stg,label006B,1416
label006B,jmpi_eq,label0049,1426
label006B,jmp,label006B,1428
label002A,jmp,label0051,1460
label0020,jmp,label0051,1465
label004A,jmp,label0051,1470
label002B,jmp,label0051,1475
label0035,jmp,label0051,1480
label003A,jmp,label0051,1485
label0057,jmp,label0051,1490
label0065,jmp,label0051,1495
label004B,jmp,label0051,1500
label0051,jmpi_gt,label0051,1506
label0005,jmpi_gt,label0001,1512
label0005,call,label005E,1519
label0005,call,label0040,1521
label0005,call,label0035,1522
label0005,call,label0021,1523
label0005,call,label0035,1524
label0005,call,label0007,1525
label0005,call,label0065,1526
label0005,call,label0030,1528
label0005,call,label0035,1529
label0005,call,label004A,1536
label0005,call,label0025,1538
label0040,thread_stg,label0034,1581
