label,line,opcode,args
start,20,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,23,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,26,set_floor_handler,"... 0xB /* 11 */, label00A1"
start,29,set_floor_handler,"... 0x10 /* 16 */, label00A2"
start,30,set_qt_success,label00FA
label0096,63,switch_jmp,"r0, [label00C8, label00C9]"
label00FB,130,pl_add_meseta2,... 0xBB8 /* 3000 */
label00FC,140,pl_add_meseta2,... 0x1D4C /* 7500 */
label00FD,150,pl_add_meseta2,... 0x3A98 /* 15000 */
label00FE,160,pl_add_meseta2,... 0x7530 /* 30000 */
label01A0,309,sync_register2,"... r15, 0x1 /* 1 */"
label01A4,336,set,r254
label03E9,361,sync_register2,"... r12, 0x1 /* 1 */"
label03E9,364,sync_register2,"... r55, 0x1 /* 1 */"
label01F4,538,switch_call,"r152, [label0196, label01F5, label01F6]"
label01F5,557,item_create2,"r200-r211, r208"
label01F6,577,item_create2,"r200-r211, r208"
label0196,635,item_create2,"r200-r211, r208"
label0136,683,jmpi_eq,"r255, 0x00000001, label0139"
label0136,684,jmpi_eq,"r254, 0x00000001, label0138"
label0138,728,sync_register2,"... r16, 0x1 /* 1 */"
label0138,731,sync_register2,"... r255, 0x1 /* 1 */"
label0140,750,jmpi_eq,"r254, 0x00000001, label0141"
