floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
9,201,20,1,30,1,set_switch(37); set_switch(38); stop,2,"{""0x00A0"": 2}"
9,211,21,1,10,1,trigger_event(2111); stop,6,"{""0x00A3"": 1, ""0x00A2"": 5}"
9,2111,21,2,1,1,set_switch(7); set_switch(8); set_switch(35); set_switch(36); stop,4,"{""0x00A6"": 4}"
9,212,21,3,60,1,stop,3,"{""0x00A6"": 3}"
9,241,24,1,1,1,trigger_event(2411); stop,4,"{""0x00A6"": 4}"
9,2411,24,2,1,1,set_switch(23); set_switch(24); set_switch(25); set_switch(26); set_switch(39); set_switch(40); stop,8,"{""0x00A6"": 4, ""0x00A3"": 1, ""0x00A2"": 3}"
9,242,24,3,60,1,stop,3,"{""0x00A6"": 3}"
9,301,30,1,30,1,set_switch(31); set_switch(32); stop,6,"{""0x00A8"": 6}"
9,311,31,1,30,1,trigger_event(3111); stop,3,"{""0x00A0"": 3}"
9,3111,31,2,60,1,trigger_event(3112); stop,5,"{""0x00A6"": 5}"
9,3112,31,3,30,1,set_switch(11); set_switch(12); set_switch(13); set_switch(14); set_switch(33); set_switch(34); stop,5,"{""0x00A8"": 5}"
9,312,31,4,120,1,stop,5,"{""0x00A8"": 5}"
9,321,32,1,30,1,set_switch(63); set_switch(64); stop,5,"{""0x00A4"": 1, ""0x00A3"": 1, ""0x00A2"": 3}"
9,331,33,1,30,1,trigger_event(3311); stop,5,"{""0x00A6"": 5}"
9,3311,33,2,60,1,set_switch(43); set_switch(44); stop,3,"{""0x00A0"": 3}"
9,401,40,1,1,1,trigger_event(4011); stop,6,"{""0x00A6"": 6}"
9,4011,40,2,30,1,set_switch(5); set_switch(6); set_switch(9); set_switch(10); stop,4,"{""0x00A6"": 4}"
9,411,41,1,30,1,trigger_event(4111); stop,3,"{""0x00A0"": 3}"
9,4111,41,2,60,1,trigger_event(4112); stop,2,"{""0x00A7"": 2}"
9,4112,41,3,60,1,set_switch(3); set_switch(4); set_switch(27); set_switch(28); set_switch(29); set_switch(30); stop,5,"{""0x00A8"": 5}"
9,421,42,1,1,1,stop,4,"{""0x00A8"": 4}"
9,431,43,1,1,1,trigger_event(4311); stop,4,"{""0x00A0"": 4}"
9,4311,43,2,60,1,trigger_event(4312); stop,5,"{""0x00A8"": 5}"
9,4312,43,3,60,1,set_switch(15); set_switch(16); set_switch(17); set_switch(18); set_switch(19); set_switch(20); set_switch(21); set_switch(22); stop,6,"{""0x00A6"": 3, ""0x00A8"": 3}"
9,441,44,1,1,1,trigger_event(4411); stop,6,"{""0x00A3"": 1, ""0x00A2"": 3, ""0x00A6"": 2}"
9,4411,44,2,30,1,trigger_event(4412); stop,5,"{""0x00A7"": 1, ""0x00A8"": 4}"
9,4412,44,3,30,1,trigger_event(4413); stop,6,"{""0x00A6"": 6}"
9,4413,44,4,60,1,set_switch(59); set_switch(60); set_switch(61); set_switch(62); stop,4,"{""0x00A0"": 4}"
9,601,60,1,1,1,trigger_event(6011); stop,5,"{""0x00A6"": 2, ""0x00A8"": 3}"
9,6011,60,2,60,1,set_switch(53); set_switch(54); set_switch(55); set_switch(56); set_switch(57); set_switch(58); stop,2,"{""0x00A0"": 2}"
9,801,80,1,1,1,trigger_event(8011); stop,1,"{""0x00A4"": 1}"
9,8011,80,2,60,1,trigger_event(8012); stop,5,"{""0x00A6"": 5}"
9,8012,80,3,60,1,trigger_event(8013); stop,5,"{""0x00A8"": 4, ""0x00A7"": 1}"
9,8013,80,4,15,1,set_switch(41); set_switch(42); set_switch(43); set_switch(44); set_switch(45); set_switch(46); set_switch(47); set_switch(48); set_switch(49); set_switch(50); set_switch(51); set_switch(52); stop,6,"{""0x00A3"": 1, ""0x00A2"": 3, ""0x00A0"": 2}"
10,431,43,1,30,1,trigger_event(4311); stop,4,"{""0x00A6"": 4}"
10,4311,43,2,30,1,set_switch(47); set_switch(48); set_switch(55); stop,7,"{""0x00A3"": 1, ""0x00A2"": 3, ""0x00A6"": 3}"
10,331,33,1,30,1,trigger_event(3311); stop,2,"{""0x00A6"": 2}"
10,3311,33,2,90,1,trigger_event(3312); stop,2,"{""0x00A6"": 2}"
10,3312,33,3,90,1,trigger_event(3313); stop,2,"{""0x00A6"": 2}"
10,3313,33,4,90,1,trigger_event(3314); stop,2,"{""0x00A6"": 2}"
10,3314,33,5,90,1,set_switch(101); stop,2,"{""0x00A6"": 2}"
10,332,33,6,30,1,trigger_event(3321); stop,2,"{""0x00A6"": 2}"
10,3321,33,7,90,1,trigger_event(3322); stop,2,"{""0x00A6"": 2}"
10,3322,33,8,90,1,trigger_event(3323); stop,2,"{""0x00A6"": 2}"
10,3323,33,9,90,1,trigger_event(3324); stop,2,"{""0x00A6"": 2}"
10,3324,33,10,90,1,set_switch(102); stop,2,"{""0x00A6"": 2}"
10,333,33,11,30,1,trigger_event(3331); stop,3,"{""0x00A6"": 3}"
10,3331,33,12,90,1,trigger_event(3332); stop,4,"{""0x00A6"": 3, ""0x00A0"": 1}"
10,3332,33,13,90,1,trigger_event(3333); stop,6,"{""0x00A0"": 2, ""0x00A8"": 4}"
10,3333,33,14,90,1,trigger_event(3334); stop,5,"{""0x00A0"": 2, ""0x00A7"": 1, ""0x00A8"": 2}"
10,3334,33,15,120,1,stop,3,"{""0x00A0"": 3}"
