label,line,opcode,args
label0055,17,switch_call,"r250, [label0070, label0079, label008A, label00A4]"
label005F,61,switch_call,"r250, [label0099, label00AC, label000D, label0016]"
start,436,set_floor_handler,"... 0x0 /* 0 */, label012C"
start,439,set_floor_handler,"... 0xA /* 10 */, label0136"
start,442,set_floor_handler,"... 0xB /* 11 */, label0140"
start,443,set_qt_success,label0040
start,444,set_qt_failure,label0081
label000A,466,switch_jmp,"r252, [label0078, label006A, label009B, label0091]"
label0078,471,pl_add_meseta,"... r250, 0xFA0 /* 4000 */"
label006A,480,pl_add_meseta,"... r250, 0x1F40 /* 8000 */"
label009B,489,pl_add_meseta,"... r250, 0x3E80 /* 16000 */"
label0091,498,pl_add_meseta,"... r250, 0x7D00 /* 32000 */"
label0142,579,sync_register2,"... r254, 0x1 /* 1 */"
label009C,627,jmpi_eq,"r254, 0x00000000, label009C"
label0026,645,read_switch_flag,r129-r130
label0026,647,read_switch_flag,r131-r132
label0029,663,read_switch_flag,r125-r126
label0029,665,read_switch_flag,r127-r128
label0066,754,switch_call,"r250, [label0064, label0093, label001F, label0046]"
label03E8,776,jmpi_eq,"r255, 0x00000001, label03EA"
label03E8,777,jmpi_eq,"r254, 0x00000001, label03E9"
label03E9,798,set,r255
label03F2,815,jmpi_eq,"r255, 0x00000001, label03F4"
label03F2,816,jmpi_eq,"r254, 0x00000001, label03F3"
label03FC,856,jmpi_eq,"r255, 0x00000001, label0402"
label03FC,858,jmpi_eq,"r254, 0x00000001, label0400"
label03FE,902,switch_call,"r243, [label0092, label0035]"
label0406,997,jmpi_eq,"r255, 0x00000001, label00AD"
label0406,998,jmpi_eq,"r254, 0x00000001, label0408"
label00AE,1056,switch_jmp,"r102, [label0052, label0053, label0056, label0058, label005A]"
label0410,1139,jmpi_eq,"r254, 0x00000001, label0411"
label041A,1154,jmpi_eq,"r254, 0x00000001, label041B"
label0424,1171,jmpi_eq,"r254, 0x00000001, label0425"
label0007,1283,set_quest_board_handler,"... 0x0 /* 0 */, label00A0, ""BARRIER FIELD"""
label001B,1397,switch_jmp,"r250, [label0021, label004A, label0067, label00A3]"
label0021,1402,sync_register2,"... r111, r117"
label004A,1408,sync_register2,"... r112, r117"
label0067,1414,sync_register2,"... r113, r117"
label00A3,1420,sync_register2,"... r114, r117"
label000F,1501,switch_jmp,"r122, [label007A, label0082, label0086, label008E]"
label0013,1505,switch_jmp,"r123, [label007A, label0082, label0086, label008E]"
label0020,1548,take_slot_meseta,"r119-r120, r121-r122"
label029A,1734,switch_jmp,"r244, [label002B, label0030, label003D, label0051, label0072]"
label002B,1740,switch_jmp,"r244, [label006F, label0088, label0014, label0077, label001C, label0076, label007D]"
label0030,1746,switch_jmp,"r244, [label00A7, label0073, label001E, label0028]"
label003D,1752,switch_jmp,"r244, [label0006, label0089]"
label0051,1758,switch_jmp,"r244, [label002C, label0059]"
label0072,1764,switch_jmp,"r244, [label009D, label0059]"
