label,line,opcode,args
start,20,set_qt_success,label0190
start,23,set_floor_handler,"... 0x0 /* 0 */, label0032"
start,26,set_floor_handler,"... 0x2 /* 2 */, label004B"
label0032,98,jmpi_eq,"r255, 0x00000001, label0001"
label0032,99,jmpi_eq,"r254, 0x00000001, label012C"
label0032,101,switch_call,"r250, [label0033, label0034, label0035, label0036]"
label0050,196,sync_register2,"... r50, 0x1 /* 1 */"
label0065,218,switch_call,"r250, [label0066, label0067, label0068, label0069]"
label0066,225,sync_register2,"... r164, 0x1 /* 1 */"
label0067,231,sync_register2,"... r165, 0x1 /* 1 */"
label0068,237,sync_register2,"... r166, 0x1 /* 1 */"
label0069,243,sync_register2,"... r167, 0x1 /* 1 */"
label006E,272,gettime,r98
label006E,279,set_switch_flag_sync,"... 0x2 /* 2 */, 0x0 /* 0 */"
label0096,289,sync_register2,"... r254, 0x1 /* 1 */"
label009B,294,jmpi_eq,"r254, 0x00000000, label009B"
label00C8,305,gettime,r99
label00C8,308,winset_time,r100
label00C8,310,show_timer,
label00FA,316,jmpi_eq,"r255, 0x00000001, label00FC"
label012C,338,hide_timer,
label012C,340,switch_call,"r250, [label0033, label0034, label0035, label0036]"
label012C,356,switch_jmp,"r252, [label012D, label012E, label012F, label0130]"
label0134,397,set,r255
label0190,412,switch_jmp,"r252, [label0191, label0192, label0193, label0194]"
label0191,421,pl_add_meseta2,... 0x1388 /* 5000 */
label0192,431,pl_add_meseta2,... 0x2710 /* 10000 */
label0193,441,pl_add_meseta2,... 0x3A98 /* 15000 */
label0194,451,pl_add_meseta2,... 0x4E20 /* 20000 */
