label,line,instructions
start,16,48
label0001,66,1
label0002,69,4
label0003,75,4
label0004,81,6
label0005,89,6
label0032,97,5
label0033,104,8
label0034,114,8
label0035,124,8
label0036,134,8
label0037,144,31
label0038,177,5
label004B,184,2
label0050,188,9
label0064,199,11
label0065,213,7
label0066,222,4
label0067,228,4
label0068,234,4
label0069,240,4
label006A,246,6
label006B,254,3
label006C,259,3
label006D,264,3
label006E,269,15
label0096,286,4
label009B,292,10
label00C8,304,8
label00FA,314,8
label00FC,325,9
label012C,336,20
label012D,358,5
label012E,365,5
label012F,372,5
label0130,379,5
label0137,386,8
label0134,396,4
label0135,402,7
label0190,411,1
label0191,414,8
label0192,424,8
label0193,434,8
label0194,444,10
