label,line,opcode,args
label009C,202,gettime,r47
label01EE,222,show_timer,
label0092,226,gettime,r47
label0092,229,winset_time,r48
label00F4,244,gettime,r47
label00F4,245,gettime,r49
label0024,264,show_timer,
label00B7,268,gettime,r48
label00B7,270,winset_time,r48
label006B,287,sync_register2,"... r241, 0x1 /* 1 */"
label007F,293,sync_register2,"... r242, 0x1 /* 1 */"
label0093,299,sync_register2,"... r243, 0x1 /* 1 */"
label009E,305,sync_register2,"... r244, 0x1 /* 1 */"
label005F,311,sync_register2,"... r241, 0x0 /* 0 */"
label006C,317,sync_register2,"... r242, 0x0 /* 0 */"
label0080,323,sync_register2,"... r243, 0x0 /* 0 */"
label0094,329,sync_register2,"... r244, 0x0 /* 0 */"
label00C7,335,sync_register2,"... r236, 0x1 /* 1 */"
label00FF,341,sync_register2,"... r237, 0x1 /* 1 */"
label0119,347,sync_register2,"... r238, 0x1 /* 1 */"
label0135,353,sync_register2,"... r239, 0x1 /* 1 */"
label0008,359,sync_register2,"... r185, 0x0 /* 0 */"
label00A8,365,sync_register2,"... r186, 0x0 /* 0 */"
label0145,371,sync_register2,"... r187, 0x0 /* 0 */"
label01A8,377,sync_register2,"... r188, 0x0 /* 0 */"
label01C4,412,sync_register2,"... r230, 0x1 /* 1 */"
label01C9,418,sync_register2,"... r231, 0x1 /* 1 */"
label01D2,424,sync_register2,"... r232, 0x1 /* 1 */"
label01D9,430,sync_register2,"... r233, 0x1 /* 1 */"
label018B,436,sync_register2,"... r230, 0x0 /* 0 */"
label0192,442,sync_register2,"... r231, 0x0 /* 0 */"
label019A,448,sync_register2,"... r232, 0x0 /* 0 */"
label019F,454,sync_register2,"... r233, 0x0 /* 0 */"
label0059,460,sync_register2,"... r85, 0x1 /* 1 */"
label0060,466,sync_register2,"... r86, 0x1 /* 1 */"
label006D,472,sync_register2,"... r87, 0x1 /* 1 */"
label0081,478,sync_register2,"... r88, 0x1 /* 1 */"
label00B8,518,set,r253
label01B4,650,switch_call,"r1, [label00CE, label00E5, label00F7, label0102]"
label00A9,679,switch_jmp,"r250, [label0162, label0166, label0171, label0179]"
