label,line,instructions
start,20,15
label0001,37,1
label0096,40,6
label00AA,48,26
label00AB,76,7
label006F,85,3
label00FA,90,10
label00FB,102,8
label00AC,112,7
label009C,121,47
label009D,170,17
label012F,189,36
label014A,227,25
label0178,254,25
label0136,281,9
label0138,293,9
label0139,304,5
label013A,311,7
label0140,320,10
label0141,333,7
label014B,342,23
label014C,367,23
label0154,392,39
label0155,433,21
label015E,456,15
label015F,473,25
label0168,500,109
label0171,611,6
label0177,620,23
label0172,645,37
label00DC,684,15
label00DD,701,8
label00DE,711,9
label00DF,722,8
label00E0,732,1
label00E1,735,1
label00E2,738,14
label00E3,754,7
label00E4,763,14
label00E5,779,8
label00E8,789,8
label00E9,799,7
label00CF,808,1
label00D0,811,4
label00CD,817,1
label00CE,820,4
label00CC,826,9
label0118,837,9
label00C8,848,11
label00C9,861,8
label00CA,871,1
label0107,874,13
