floor,index,type,room,group,x,y,z,p1,p2,p3,p4,p5,p6
0,0,0x0040,10,0,-16.313568115234375,3.0,-579.5118408203125,1.0,1.0,1.0,1,0,0
0,1,0x0000,10,0,0.995330810546875,0.0,-37.0010986328125,0.0,1.0,1.0,0,0,0
0,2,0x0000,10,0,3.0009307861328125,0.0,-23.99688720703125,1.000000238418579,1.0,1.0,0,0,0
0,3,0x0000,10,0,2.0015106201171875,0.0,-50.00386047363281,2.000002384185791,1.0,1.0,0,0,0
0,4,0x0000,10,0,4.9973907470703125,0.0,-61.99664306640625,3.0000007152557373,1.0,1.0,0,10,0
0,5,0x0043,10,0,132.00314331054688,1.000000238418579,-265.002197265625,1.0,1.0,1.0,0,0,0
0,6,0x0045,10,0,-228.0,0.0,-2020.99951171875,-10.000004768371582,0.0,-30.000030517578125,0,65536,65536
0,7,0x0040,10,0,-41.000030517578125,0.0,42.37322998046875,1.0,1.0,1.0,4,0,0
0,8,0x0045,10,0,-228.0,0.0,-351.0015869140625,10.000006675720215,0.0,-1760.0010986328125,32768,0,0
0,9,0x0041,10,0,-561.88232421875,0.0,-406.8829345703125,1.0,1.0,1.0,0,0,0
0,10,0x0041,10,0,-547.8557739257812,0.0,-444.8822326660156,1.0,1.0,1.0,1,0,0
0,11,0x0041,10,0,-486.441650390625,0.0,-497.4501647949219,9.183549615799121e-41,1.0000011920928955,1.0,3,0,0
0,12,0x0041,10,0,-522.4052734375,0.0,-474.1882629394531,1.0,1.0,1.0,2,65536,10
0,13,0x0049,10,0,-34.49853515625,0.0,-384.4951171875,3.0000007152557373,1.0,1.0,1,0,0
0,14,0x0046,10,0,-393.0031433105469,0.0,-143.49981689453125,3.0000007152557373,1.0,1.0,1,0,0
0,15,0x0047,10,0,-43.00239562988281,0.0,-118.00120544433594,3.0000007152557373,1.0,1.0,1,0,0
0,16,0x0048,10,0,26.000823974609375,0.0,-265.99810791015625,3.0000007152557373,1.0,1.0,1,0,0
0,17,0x0000,10,0,57.81005859375,0.0,-268.5472412109375,0.0,1.0,1.0,1,0,0
0,18,0x0000,10,0,66.769287109375,0.0,-252.3748779296875,1.000000238418579,1.0,1.0,1,0,0
0,19,0x0000,10,0,67.36819458007812,0.0,-284.9297180175781,2.000000476837158,1.0,1.0,1,0,0
0,20,0x0000,10,0,77.10488891601562,0.0,-269.2830505371094,3.0000007152557373,1.0,1.0,1,0,0
9,0,0x0008,1,0,63.9726448059082,0.0,-1.4658846855163574,21.000011444091797,1.0,1.0,401,0,0
9,1,0x0008,1,0,424.20654296875,0.0,-100.75550842285156,21.000011444091797,1.0,1.0,211,0,0
9,2,0x0008,1,0,652.5516357421875,0.0,-839.5379028320312,21.000011444091797,1.0,1.0,201,0,0
9,3,0x0008,1,0,786.9024658203125,0.0,-1073.3941650390625,21.000011444091797,1.0,1.0,212,0,0
9,4,0x0008,1,0,534.3914794921875,0.0,152.5882568359375,21.000011444091797,1.0,1.0,311,0,0
9,5,0x0008,1,0,1525.7884521484375,0.0,340.9815673828125,51.000022888183594,1.0,1.0,301,0,0
9,6,0x0008,1,0,1378.4127197265625,0.0,699.2337036132812,21.000011444091797,1.0,1.0,411,0,0
9,7,0x0008,1,0,553.18603515625,0.0,596.6743774414062,21.000011444091797,1.0,1.0,312,0,0
9,8,0x0008,1,0,900.3117065429688,0.0,17.370235443115234,21.000011444091797,1.0,1.0,431,0,0
9,9,0x0008,1,0,1626.0648193359375,0.0,-999.821533203125,21.000011444091797,1.0,1.0,241,0,0
9,10,0x0008,1,0,1896.2392578125,0.0,-1295.059814453125,51.000022888183594,1.0,1.0,242,0,0
9,11,0x0008,1,0,2033.406494140625,0.0,-997.4152221679688,21.000011444091797,1.0,1.0,801,0,0
9,12,0x0008,1,0,3073.3759765625,0.0,-728.0991821289062,21.000011444091797,1.0,1.0,601,0,0
9,13,0x0008,1,0,3444.303466796875,0.0,-550.4083251953125,21.000011444091797,1.0,1.0,331,0,0
9,14,0x0008,1,0,3428.7197265625,0.0,-847.5478515625,21.000011444091797,1.0,1.0,421,0,0
9,15,0x0008,1,0,3498.072265625,0.0,-42.25852966308594,21.000011444091797,1.0,1.0,441,0,0
9,16,0x0008,1,0,3756.74365234375,0.0,175.53652954101562,21.000011444091797,1.0,1.0,321,0,0
9,17,0x0000,1,0,10.000004768371582,0.0,-12.000004768371582,0.0,1.0,1.0,0,0,0
9,18,0x0000,1,0,10.000004768371582,0.0,12.000004768371582,1.000000238418579,1.0,1.0,0,0,0
9,19,0x0000,1,0,-10.000004768371582,0.0,27.000015258789062,3.0000007152557373,1.0,1.0,0,0,0
9,20,0x0000,1,0,-10.000004768371582,0.0,-27.000003814697266,2.000000476837158,1.0,1.0,0,0,0
9,21,0x0146,1,0,76.60004425048828,0.0,0.0,1.0,1.0,1.0,-1,0,0
9,22,0x014B,2,0,0.0,0.0,-76.60009765625,1.000000238418579,1.000000238418579,1.000000238418579,100,0,0
9,23,0x0142,2,0,-30.0,0.0,-40.0,1.000000238418579,1.000000238418579,1.000000238418579,101,0,0
9,24,0x0142,2,0,30.0,0.0,-40.0,1.000000238418579,1.000000238418579,1.000000238418579,100,0,0
9,25,0x0162,2,0,40.0,0.0,20.0,1.0,1.0,1.0,0,0,0
9,26,0x0162,2,0,40.0,0.0,40.0,1.0,1.0,1.0,0,0,0
9,27,0x0162,2,0,-40.0,0.0,40.0,1.0,1.0,1.0,0,0,0
9,28,0x0162,2,0,-40.0,0.0,20.0,1.0,1.0,1.0,0,0,0
9,29,0x0141,3,0,30.0,0.0,-30.0,1410.00146484375,0.0,-1215.0010986328125,49152,0,0
9,30,0x0146,3,0,0.0,0.0,76.599853515625,1.000000238418579,1.000000238418579,1.000000238418579,24,0,0
9,31,0x0141,3,0,-30.0,0.0,-30.0,660.0003051757812,0.0,-765.0004272460938,32768,0,0
9,32,0x0146,4,0,0.0,0.0,76.60003662109375,1.000000238418579,1.000000238418579,1.000000238418579,34,0,0
9,33,0x0146,5,0,0.0,0.0,76.599853515625,0.9999237060546875,1.000000238418579,1.000000238418579,8,0,0
9,34,0x0141,5,0,0.0,0.0,-40.0,285.00006103515625,0.0,425.00018310546875,32768,0,0
9,35,0x0146,6,0,0.0,0.0,76.599853515625,0.9999237060546875,1.000000238418579,1.000000238418579,27,0,0
9,36,0x0141,6,0,30.0,0.0,-30.0,715.0003662109375,0.0,685.0003051757812,57344,0,0
9,37,0x0141,6,0,-30.0,0.0,-30.0,1515.00146484375,0.0,-375.0002136230469,32768,0,0
9,38,0x0146,7,0,-76.599853515625,0.0,0.0,1.000000238418579,1.000000238418579,1.000000238418579,14,0,0
9,39,0x0141,7,0,50.0,0.0,0.0,1535.0013427734375,0.0,340.00018310546875,65536,0,0
9,40,0x0146,8,0,0.0,0.0,-76.599853515625,1.000000238418579,1.000000238418579,1.000000238418579,-1,0,0
9,41,0x0141,8,0,0.0,0.0,50.0,1910.0013427734375,0.0,-1290.0010986328125,0,0,0
9,42,0x0141,9,0,50.0,0.0,0.0,1910.0013427734375,0.0,-1290.0010986328125,0,0,0
9,43,0x0146,9,0,-76.599853515625,0.0,0.0,1.000000238418579,1.000000238418579,1.000000238418579,40,0,0
9,44,0x0146,10,0,0.0,0.0,-76.599853515625,0.9997262954711914,1.000000238418579,1.000000238418579,60,0,0
9,45,0x0162,10,0,0.0,0.0,-20.0,1.000000238418579,1.0,1.0,56,0,0
9,46,0x0162,10,0,0.0,0.0,20.0,1.000000238418579,1.0,1.0,56,0,0
9,47,0x0162,10,0,-20.0,0.0,10.0,1.000000238418579,1.0,1.0,56,0,0
9,48,0x0162,10,0,-20.0,0.0,-10.0,1.000000238418579,1.0,1.0,56,0,0
9,49,0x0162,10,0,20.0,0.0,-10.0,1.000000238418579,1.0,1.0,56,0,0
9,50,0x0162,10,0,20.0,0.0,10.0,1.000000238418579,1.0,1.0,56,0,0
9,51,0x0167,10,0,0.0,0.0,0.0,80.00003814697266,1.0,0.0,0,-1,1
9,52,0x0146,11,0,-76.6005859375,0.0,0.0,0.9997262954711914,1.000000238418579,1.000000238418579,56,0,0
9,53,0x0013,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0
9,54,0x0146,12,0,-76.6005859375,0.0,0.0,1.000000238418579,1.000000238418579,1.000000238418579,52,0,0
9,55,0x0141,12,0,30.0,0.0,-30.0,3960.00341796875,0.0,-840.0004272460938,49152,0,0
9,56,0x0141,12,0,30.0,0.0,30.0,3035.00341796875,0.0,-360.0001525878906,24576,0,0
9,57,0x0146,13,0,0.0,0.0,-76.60003662109375,1.000000238418579,1.000000238418579,1.000000238418579,-1,0,0
9,58,0x0146,14,0,-76.6005859375,0.0,0.0,1.000000238418579,1.000000238418579,1.000000238418579,46,0,0
9,59,0x0140,15,0,50.0,0.0,0.0,0.9997262954711914,1.000000238418579,1.000000238418579,10,0,-1
9,60,0x0146,15,0,-76.6005859375,0.0,0.0,0.9997262954711914,1.000000238418579,1.000000238418579,64,0,0
9,61,0x0146,20,0,0.0,0.0,126.599853515625,1.000000238418579,1.000000238418579,1.000000238418579,-1,0,0
9,62,0x0146,20,0,126.599853515625,0.0,0.0,1.000000238418579,1.000000238418579,1.000000238418579,37,0,0
9,63,0x0146,21,0,0.0,0.0,126.60003662109375,0.9999713897705078,1.000000238418579,1.000000238418579,6,0,0
9,64,0x0146,21,0,0.0,0.0,-126.60009765625,0.9999713897705078,1.000000238418579,1.000000238418579,7,0,0
9,65,0x0021,22,0,60.0,0.0,-60.0,30.000015258789062,1.0,1.0,8257539,9437195,9437214
9,66,0x00DE,22,0,60.0,-0.10000038146972656,-60.0,2.000000238418579,1.0,2.000000238418579,126,0,65537
9,67,0x00DE,22,0,60.0,-0.10000000894069672,60.000030517578125,2.000000238418579,1.0,2.000000238418579,127,0,65537
9,68,0x00DE,22,0,-60.0,-0.10000000894069672,60.000030517578125,2.000000238418579,1.0,2.000000238418579,128,0,65537
9,69,0x00DE,22,0,-60.0,-0.10000000894069672,-60.0,2.000000238418579,1.0,2.000000238418579,129,0,65537
9,70,0x0021,22,0,60.0,0.0,60.000030517578125,30.000015258789062,1.0,1.0,8323075,9437195,9437214
9,71,0x0020,22,0,61.0,-3.0000007152557373,-60.0,60.000022888183594,1.0,1.0,126,1,3
9,72,0x0021,22,0,-60.0,0.0,60.000030517578125,30.000015258789062,1.0,1.0,8388612,9437195,9437214
9,73,0x0021,22,0,-60.0,0.0,-60.0,30.000015258789062,1.0,1.0,8454148,9437195,9437214
9,74,0x0020,22,0,61.0,-3.0000007152557373,60.000030517578125,50.000022888183594,1.0,1.0,127,1,3
9,75,0x0020,22,0,-59.0,-3.0000007152557373,60.000030517578125,50.000022888183594,1.0,1.0,128,3,0
9,76,0x0020,22,0,-59.0,-3.0000007152557373,-60.0,50.000022888183594,1.0,1.0,129,3,0
9,77,0x0146,22,0,-126.6005859375,0.0,0.0,0.9997262954711914,1.000000238418579,1.000000238418579,54,0,0
9,78,0x0146,22,0,0.0,0.0,126.60006713867188,0.9997262954711914,1.000000238418579,1.000000238418579,57,0,0
9,79,0x014A,22,0,126.6005859375,0.0,0.0,1.0,1.0,1.0,126,0,0
9,80,0x0153,22,0,-270.0,0.0,0.0,-17.000009536743164,100.00004577636719,12.000005722045898,200,0,210
9,81,0x014A,23,0,126.599853515625,0.0,0.0,1.0,1.0,1.0,122,0,0
9,82,0x014B,23,0,0.0,0.0,126.599853515625,1.0,1.0,1.0,102,0,0
9,83,0x0142,23,0,15.0,0.0,150.0,1.0,1.0,1.0,102,0,0
9,84,0x0142,23,0,-15.0,0.0,150.0,1.0,1.0,1.0,103,0,0
