floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
5,601,60,1,3,1,trigger_event(602); stop,6,"{""0x0041"": 6}"
5,602,60,2,3,1,trigger_event(603); stop,6,"{""0x0041"": 6}"
5,603,60,3,3,1,trigger_event(604); stop,8,"{""0x0115"": 8}"
5,604,60,4,3,1,trigger_event(605); stop,8,"{""0x0115"": 8}"
5,605,60,5,3,1,trigger_event(606); stop,8,"{""0x0111"": 8}"
5,606,60,6,3,1,trigger_event(607); stop,8,"{""0x0111"": 8}"
5,607,60,7,3,1,set_switch(61); trigger_event(608); stop,8,"{""0x0111"": 8}"
5,608,60,8,3,1,trigger_event(609); stop,8,"{""0x0115"": 8}"
5,609,60,9,3,1,trigger_event(610); stop,8,"{""0x0115"": 4, ""0x0111"": 4}"
5,610,60,10,3,1,trigger_event(611); stop,3,"{""0x0110"": 3}"
5,611,60,11,3,1,trigger_event(612); stop,3,"{""0x0110"": 3}"
5,612,60,12,3,1,trigger_event(613); stop,5,"{""0x0041"": 5}"
5,613,60,13,3,1,trigger_event(614); stop,8,"{""0x0111"": 8}"
5,614,60,14,3,1,trigger_event(615); stop,2,"{""0x0114"": 2}"
5,615,60,15,3,1,trigger_event(616); stop,8,"{""0x0111"": 8}"
5,616,60,16,3,1,stop,3,"{""0x0114"": 3}"
5,301,30,1,3,1,trigger_event(302); stop,5,"{""0x0115"": 4, ""0x0114"": 1}"
5,302,30,2,3,1,trigger_event(303); stop,5,"{""0x0115"": 4, ""0x0114"": 1}"
5,303,30,3,3,1,trigger_event(304); stop,5,"{""0x0114"": 1, ""0x0041"": 4}"
5,304,30,4,3,1,trigger_event(305); stop,5,"{""0x0114"": 3, ""0x0110"": 2}"
5,305,30,5,3,1,trigger_event(306); stop,8,"{""0x0111"": 8}"
5,306,30,6,3,1,trigger_event(307); stop,8,"{""0x0111"": 4, ""0x0041"": 4}"
5,307,30,7,3,1,trigger_event(308); stop,8,"{""0x0111"": 4, ""0x0041"": 4}"
5,308,30,8,3,1,trigger_event(309); stop,6,"{""0x0111"": 4, ""0x0114"": 2}"
5,309,30,9,3,1,trigger_event(310); stop,5,"{""0x0115"": 2, ""0x0116"": 1, ""0x0114"": 2}"
5,310,30,10,3,1,trigger_event(311); stop,8,"{""0x0115"": 8}"
5,311,30,11,3,1,trigger_event(312); stop,8,"{""0x0115"": 6, ""0x0110"": 2}"
5,312,30,12,3,1,trigger_event(313); stop,8,"{""0x0111"": 2, ""0x0114"": 2, ""0x0041"": 4}"
5,313,30,13,3,1,trigger_event(314); stop,8,"{""0x0111"": 3, ""0x0116"": 1, ""0x0115"": 4}"
5,314,30,14,3,1,trigger_event(315); stop,4,"{""0x0111"": 1, ""0x0114"": 2, ""0x0110"": 1}"
5,315,30,15,3,1,trigger_event(316); stop,4,"{""0x0111"": 1, ""0x0114"": 2, ""0x0116"": 1}"
5,316,30,16,3,1,stop,5,"{""0x0114"": 5}"
8,901,90,1,3,1,trigger_event(902); stop,6,"{""0x0117"": 6}"
8,902,90,2,3,1,trigger_event(903); stop,8,"{""0x0117"": 8}"
8,903,90,3,3,1,trigger_event(904); stop,7,"{""0x0111"": 7}"
8,904,90,4,3,1,trigger_event(905); stop,8,"{""0x0111"": 8}"
8,905,90,5,3,1,set_switch(90); stop,7,"{""0x0041"": 7}"
8,701,70,1,3,1,trigger_event(702); stop,8,"{""0x0041"": 4, ""0x0117"": 4}"
8,702,70,2,3,1,trigger_event(703); stop,8,"{""0x0112"": 3, ""0x0117"": 5}"
8,703,70,3,3,1,"construct_objects(room=70,group_or_wave=1); stop",8,"{""0x0041"": 3, ""0x0111"": 3, ""0x0112"": 2}"
8,704,70,4,3,1,trigger_event(705); stop,8,"{""0x0111"": 2, ""0x0041"": 2, ""0x0117"": 4}"
8,705,70,5,3,1,trigger_event(706); stop,8,"{""0x0111"": 2, ""0x0041"": 2, ""0x0117"": 4}"
8,706,70,6,3,1,trigger_event(707); stop,4,"{""0x0112"": 3, ""0x0117"": 1}"
8,707,70,7,3,1,set_switch(71); stop,5,"{""0x0113"": 1, ""0x0111"": 4}"
8,801,80,1,3,1,trigger_event(802); stop,5,"{""0x0117"": 5}"
8,802,80,2,3,1,trigger_event(803); stop,5,"{""0x0117"": 2, ""0x0111"": 3}"
8,803,80,3,3,1,"construct_objects(room=80,group_or_wave=1); stop",5,"{""0x0117"": 1, ""0x0112"": 2, ""0x0111"": 2}"
8,804,80,4,3,1,trigger_event(805); stop,6,"{""0x0111"": 6}"
8,805,80,5,3,1,trigger_event(806); stop,8,"{""0x0117"": 8}"
8,806,80,6,3,1,"construct_objects(room=80,group_or_wave=2); stop",6,"{""0x0117"": 6}"
8,807,80,7,3,1,trigger_event(808); stop,2,"{""0x0117"": 2}"
8,808,80,8,3,1,trigger_event(809); stop,5,"{""0x0117"": 4, ""0x0114"": 1}"
8,809,80,9,3,1,trigger_event(8010); stop,5,"{""0x0114"": 1, ""0x0112"": 4}"
8,8010,80,10,3,1,trigger_event(8011); stop,4,"{""0x0114"": 4}"
8,8011,80,11,3,1,set_switch(80); stop,4,"{""0x0117"": 4}"
8,411,41,1,3,1,trigger_event(412); stop,7,"{""0x0117"": 7}"
8,412,41,2,3,1,trigger_event(413); stop,2,"{""0x0114"": 2}"
8,413,41,3,3,1,trigger_event(414); stop,5,"{""0x0117"": 5}"
8,414,41,4,3,1,trigger_event(415); stop,3,"{""0x0114"": 3}"
8,415,41,5,3,1,trigger_event(416); stop,5,"{""0x0117"": 3, ""0x0114"": 2}"
8,416,41,6,3,1,set_switch(41); stop,3,"{""0x0113"": 1, ""0x0112"": 2}"
8,201,20,1,3,1,trigger_event(202); stop,6,"{""0x0113"": 1, ""0x0041"": 5}"
8,202,20,2,3,1,trigger_event(203); stop,4,"{""0x0114"": 2, ""0x0112"": 2}"
8,203,20,3,3,1,trigger_event(204); stop,8,"{""0x0114"": 2, ""0x0112"": 2, ""0x0041"": 4}"
8,204,20,4,3,1,trigger_event(205); stop,8,"{""0x0114"": 2, ""0x0117"": 6}"
8,205,20,5,3,1,trigger_event(206); stop,3,"{""0x0117"": 3}"
8,206,20,6,3,1,set_switch(20); stop,6,"{""0x0114"": 3, ""0x0117"": 3}"
