label,line,instructions
start,24,38
label0001,67,1
label001E,70,1
label001F,73,1
label0028,76,18
label0029,96,1
label002A,99,3
label002B,104,6
label002C,112,4
label002D,118,31
label002E,151,31
label002F,184,7
label0030,193,6
label0032,201,6
label0033,209,11
label0034,222,11
label0035,235,11
label0036,248,11
label0037,261,17
label0038,280,17
label0039,299,17
label003A,318,17
label003C,337,9
label003E,349,9
label0040,360,9
label0042,371,11
label0044,384,9
label0046,395,11
label0048,409,4
label004D,415,14
label004E,431,15
label004F,448,13
label0050,463,16
label0051,482,13
label0052,497,18
label0064,517,1
label0065,521,30
label0066,553,3
label0067,558,3
label0078,563,11
label0079,578,7
label007A,587,5
label007C,595,9
label008C,607,39
label008D,650,14
label008E,666,12
label008F,680,14
label0090,696,7
label0091,705,7
label00C8,714,8
label00C9,724,1
label00CA,727,10
label00CB,739,5
label00D3,746,17
label00FA,765,17
label00FB,785,8
label00FC,795,4
label00FD,801,4
label00FE,807,4
label00FF,813,4
label0100,819,6
label0101,827,3
label0102,832,3
label0103,837,3
label0104,842,24
label0105,868,6
label0190,876,17
label0191,895,1
label0192,898,10
label0193,910,5
label0194,917,6
label02BC,925,18
label02BD,945,1
label02BE,948,10
label02BF,960,5
label02C1,967,19
label03E8,988,17
label03E9,1007,1
label03EA,1010,11
label03EB,1023,5
label04B0,1030,18
label04B1,1050,1
label04B2,1053,11
label04B3,1066,5
label04B5,1073,20
label0640,1095,17
label0641,1114,1
label0642,1117,11
label0643,1130,5
label06A4,1137,18
label06A5,1157,1
label06A6,1160,11
label06A7,1173,9
label06A9,1184,20
label07D0,1206,13
label07D1,1221,13
label0834,1236,10
label0835,1248,10
label09C4,1260,10
label0BB8,1272,4
