floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
2,501,11,1,100,1,trigger_event(502); stop,3,"{""0x0043"": 3}"
2,502,11,2,60,1,trigger_event(503); stop,6,"{""0x0044"": 6}"
2,503,11,3,60,1,trigger_event(504); stop,5,"{""0x0043"": 4, ""0x0040"": 1}"
2,504,11,4,60,1,"trigger_event(505); trigger_event(506); construct_objects(room=11,group_or_wave=1); stop",4,"{""0x0040"": 4}"
2,505,11,5,10,1,stop,3,"{""0x0042"": 1, ""0x0044"": 2}"
2,506,11,6,500,1,set_switch(5); trigger_event(507); stop,6,"{""0x0040"": 2, ""0x0041"": 2, ""0x0044"": 2}"
2,507,11,7,50,1,trigger_event(508); stop,4,"{""0x0040"": 2, ""0x0044"": 2}"
2,508,11,8,40,1,stop,4,"{""0x0043"": 3, ""0x0040"": 1}"
4,601,60,1,1,1,trigger_event(602); stop,6,"{""0x0060"": 1, ""0x0061"": 2, ""0x0063"": 3}"
4,602,60,2,30,1,trigger_event(603); set_switch(5); stop,12,"{""0x0061"": 8, ""0x0063"": 4}"
4,603,60,3,25,1,stop,20,"{""0x0063"": 6, ""0x0061"": 12, ""0x0060"": 2}"
7,700,0,0,0,1,set_switch(4); trigger_event(701); stop,0,{}
7,701,80,1,100,1,trigger_event(702); trigger_event(703); stop,8,"{""0x0080"": 6, ""0x0082"": 2}"
7,702,80,2,50,1,stop,4,"{""0x0083"": 4}"
7,703,80,3,500,1,trigger_event(704); stop,5,"{""0x0083"": 4, ""0x0081"": 1}"
7,704,80,4,50,1,set_switch(5); set_switch(6); trigger_event(705); clear_switch(4); trigger_event(706); stop,2,"{""0x0082"": 2}"
7,705,80,5,100,1,trigger_event(707); trigger_event(708); stop,4,"{""0x0080"": 4}"
7,706,80,6,500,1,stop,2,"{""0x0081"": 2}"
7,707,80,7,50,1,stop,2,"{""0x0081"": 2}"
7,708,80,8,500,1,clear_switch(6); set_switch(10); trigger_event(709); set_switch(7); stop,5,"{""0x0082"": 4, ""0x0081"": 1}"
7,709,80,9,50,1,trigger_event(710); stop,7,"{""0x0080"": 6, ""0x0085"": 1}"
7,710,80,10,40,1,trigger_event(711); stop,3,"{""0x0081"": 1, ""0x0082"": 2}"
7,711,80,11,50,1,clear_switch(7); stop,5,"{""0x0081"": 1, ""0x0080"": 2, ""0x0082"": 2}"
10,729,0,0,0,1,set_switch(10); trigger_event(730); stop,0,{}
10,730,80,1,100,1,trigger_event(731); stop,6,"{""0x00A1"": 4, ""0x00A6"": 2}"
10,731,80,2,50,1,trigger_event(732); stop,4,"{""0x00A4"": 2, ""0x00A1"": 2}"
10,732,80,3,75,1,set_switch(5); trigger_event(733); stop,10,"{""0x00A5"": 6, ""0x00A1"": 2, ""0x00A4"": 2}"
10,733,80,4,75,1,clear_switch(10); stop,14,"{""0x00A6"": 4, ""0x00A5"": 4, ""0x00A1"": 4, ""0x00A4"": 2}"
12,1,1,1,50,1,"set_switch(40); construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00C1"": 1}"
16,801,50,1,40,1,trigger_event(802); stop,4,"{""0x0063"": 3, ""0x00A4"": 1}"
16,802,50,2,50,1,trigger_event(803); stop,4,"{""0x00A0"": 1, ""0x0063"": 3}"
16,803,50,3,50,1,trigger_event(804); trigger_event(805); trigger_event(806); trigger_event(807); trigger_event(812); stop,3,"{""0x00A0"": 2, ""0x00A4"": 1}"
16,804,50,4,1,1,trigger_event(808); stop,1,"{""0x0060"": 1}"
16,805,50,5,50,1,trigger_event(809); stop,1,"{""0x0063"": 1}"
16,806,50,6,100,1,trigger_event(810); stop,1,"{""0x0040"": 1}"
16,807,50,7,150,1,trigger_event(811); stop,1,"{""0x0082"": 1}"
16,808,50,8,100,1,stop,5,"{""0x00A4"": 5}"
16,809,50,9,100,1,stop,5,"{""0x00A4"": 5}"
16,810,50,10,100,1,stop,5,"{""0x00A4"": 5}"
16,811,50,11,100,1,stop,5,"{""0x00A4"": 5}"
16,812,50,12,800,1,set_switch(40); stop,5,"{""0x0060"": 2, ""0x0040"": 1, ""0x0082"": 2}"
17,530,40,1,20,1,trigger_event(533); stop,4,"{""0x0040"": 4}"
17,533,40,4,45,1,trigger_event(534); stop,5,"{""0x0063"": 3, ""0x0060"": 2}"
17,534,40,5,50,1,trigger_event(535); stop,4,"{""0x0060"": 4}"
17,535,40,6,50,1,trigger_event(536); stop,6,"{""0x0082"": 6}"
17,536,40,7,50,1,trigger_event(537); stop,6,"{""0x00A4"": 4, ""0x00A0"": 2}"
17,537,40,8,50,1,trigger_event(538); stop,15,"{""0x00A4"": 7, ""0x0082"": 4, ""0x0040"": 2, ""0x0060"": 2}"
17,538,40,9,50,1,stop,13,"{""0x00A4"": 12, ""0x0040"": 1}"
