label,line,opcode,args
start,23,set_qt_exit,label000A
start,24,set_qt_cancel,label000A
start,25,set_qt_success,label0014
start,26,set_qt_failure,label001E
start,29,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,32,set_floor_handler,"... 0x7 /* 7 */, label00B4"
start,35,set_floor_handler,"... 0xD /* 13 */, label00BE"
start,38,set_floor_handler,"... 0x8 /* 8 */, label00C8"
start,41,set_floor_handler,"... 0x9 /* 9 */, label012C"
label0015,78,pl_add_meseta2,... 0x1F4 /* 500 */
label0016,88,pl_add_meseta2,... 0x3E8 /* 1000 */
label0017,98,pl_add_meseta2,... 0x7D0 /* 2000 */
label0018,108,pl_add_meseta2,... 0xFA0 /* 4000 */
label0064,116,switch_jmp,"r120, [label0065, label0066]"
label006E,224,jmpi_eq,"r255, 0x00000001, label0030"
label006E,228,read_switch_flag,r140-r141
label0021,248,switch_jmp,"r100, [label0032, label0009]"
label001F,323,set,r255
label0068,348,read_switch_flag,r140-r141
label006F,378,read_switch_flag,r140-r141
label0003,383,jmpi_eq,"r255, 0x00000001, label0031"
label0003,387,read_switch_flag,r140-r141
label0070,489,read_switch_flag,r140-r141
label0071,520,read_switch_flag,r140-r141
label0036,545,jmpi_eq,"r254, 0x00000001, label0001"
label0036,547,read_switch_flag,r140-r141
label002B,559,set,r254
label0025,607,read_switch_flag,r140-r141
label0025,612,set_switch_flag_sync,"... 0x9 /* 9 */, r140"
label0025,616,set_switch_flag_sync,"... 0x0 /* 0 */, r140"
label0025,619,set_switch_flag_sync,"... 0x8 /* 8 */, r140"
label000F,624,read_switch_flag,r140-r141
label000F,627,read_switch_flag,r140-r141
label000F,630,read_switch_flag,r140-r141
label000F,633,read_switch_flag,r140-r141
label000F,637,read_switch_flag,r140-r141
label000F,640,read_switch_flag,r140-r141
label0005,662,read_switch_flag,r140-r141
label0029,688,read_switch_flag,r140-r141
label0029,697,set_switch_flag_sync,"... 0x9 /* 9 */, r140"
label001D,702,read_switch_flag,r140-r141
label001D,711,set_switch_flag_sync,"... 0x9 /* 9 */, r140"
