floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,101,10,1,3,1,trigger_event(102); stop,4,"{""0x0041"": 2, ""0x0044"": 2}"
1,102,10,2,3,1,set_switch(6); set_switch(5); stop,2,"{""0x0043"": 1, ""0x0042"": 1}"
1,111,11,1,3,1,trigger_event(112); stop,2,"{""0x0044"": 2}"
1,112,11,2,3,1,trigger_event(113); stop,3,"{""0x0044"": 3}"
1,113,11,3,3,1,set_switch(60); stop,3,"{""0x0044"": 2, ""0x0043"": 1}"
1,21,2,1,3,1,trigger_event(22); stop,3,"{""0x0043"": 1, ""0x0042"": 1, ""0x0041"": 1}"
1,22,2,2,3,1,trigger_event(23); stop,3,"{""0x0041"": 3}"
1,23,2,3,3,1,set_switch(23); stop,3,"{""0x0043"": 3}"
1,41,4,1,3,1,trigger_event(42); stop,2,"{""0x0043"": 2}"
1,42,4,2,3,1,set_switch(9); stop,3,"{""0x0044"": 3}"
1,51,5,1,3,1,trigger_event(52); stop,2,"{""0x0043"": 2}"
1,52,5,2,3,1,trigger_event(53); stop,1,"{""0x0042"": 1}"
1,53,5,3,3,1,set_switch(8); set_switch(7); stop,4,"{""0x0041"": 4}"
1,71,7,1,3,1,trigger_event(72); stop,3,"{""0x0044"": 3}"
1,72,7,2,3,1,trigger_event(73); stop,3,"{""0x0044"": 3}"
1,73,7,3,3,1,set_switch(2); set_switch(3); stop,4,"{""0x0043"": 2, ""0x0041"": 2}"
1,81,8,1,3,1,trigger_event(82); stop,2,"{""0x0043"": 2}"
1,82,8,2,3,1,stop,4,"{""0x0042"": 1, ""0x0041"": 3}"
2,101,10,1,3,1,trigger_event(102); stop,3,"{""0x0041"": 3}"
2,102,10,2,3,1,trigger_event(111); stop,1,"{""0x0042"": 1}"
2,111,11,1,3,1,trigger_event(112); stop,3,"{""0x0043"": 2, ""0x0041"": 1}"
2,112,11,2,3,1,set_switch(4); set_switch(5); set_switch(6); stop,3,"{""0x0044"": 3}"
2,113,11,3,3,1,trigger_event(114); stop,1,"{""0x0042"": 1}"
2,114,11,4,3,1,set_switch(7); stop,1,"{""0x0040"": 1}"
2,21,2,1,3,1,trigger_event(22); stop,3,"{""0x0044"": 3}"
2,22,2,2,3,1,trigger_event(23); stop,3,"{""0x0043"": 3}"
2,23,2,3,3,1,set_switch(63); stop,4,"{""0x0042"": 1, ""0x0041"": 3}"
2,11,1,1,3,1,trigger_event(12); stop,3,"{""0x0043"": 1, ""0x0044"": 2}"
2,12,1,2,3,1,set_switch(62); stop,3,"{""0x0041"": 3}"
2,61,6,1,3,1,trigger_event(62); stop,3,"{""0x0044"": 3}"
2,62,6,2,3,1,trigger_event(63); stop,3,"{""0x0043"": 2, ""0x0041"": 1}"
2,63,6,3,3,1,set_switch(9); set_switch(61); stop,1,"{""0x0042"": 1}"
2,131,13,1,3,1,trigger_event(132); stop,1,"{""0x0042"": 1}"
2,132,13,2,3,1,trigger_event(133); stop,1,"{""0x0040"": 1}"
2,133,13,3,3,1,set_switch(8); set_switch(13); set_switch(7); stop,4,"{""0x0043"": 4}"
2,121,12,1,3,1,trigger_event(122); stop,3,"{""0x0044"": 3}"
2,122,12,2,3,1,trigger_event(123); stop,3,"{""0x0042"": 1, ""0x0041"": 2}"
2,123,12,3,3,1,set_switch(10); stop,3,"{""0x0040"": 1, ""0x0043"": 2}"
2,81,8,1,3,1,trigger_event(82); stop,0,{}
2,41,4,1,3,1,trigger_event(42); stop,3,"{""0x0044"": 3}"
2,42,4,2,3,1,trigger_event(43); stop,5,"{""0x0041"": 5}"
2,43,4,3,3,1,set_switch(111); stop,5,"{""0x0041"": 5}"
2,31,3,1,3,1,trigger_event(32); stop,3,"{""0x0044"": 3}"
2,32,3,2,3,1,stop,4,"{""0x0041"": 4}"
2,151,15,1,3,1,trigger_event(152); stop,5,"{""0x0041"": 5}"
2,152,15,2,3,1,stop,5,"{""0x0041"": 5}"
2,51,5,1,3,1,stop,2,"{""0x0041"": 2}"
