label,line,instructions
start,16,35
label0001,53,1
label0029,56,16
label0064,74,15
label00D2,91,4
label00D3,97,4
label00D4,103,4
label00D5,109,4
label00D6,115,3
label00D7,120,3
label00D8,125,3
label00D9,130,3
label00C8,135,5
label00C9,142,5
label00CA,149,5
label00CB,156,5
label00CC,163,5
label00CD,170,5
label00CE,177,5
label00CF,184,5
label006E,191,7
label0384,201,6
label0385,209,6
label038F,217,5
label0391,224,5
label0392,231,5
label0393,238,5
label0394,245,5
label0396,252,5
label0397,259,5
label0398,266,5
label0399,273,5
label0002,280,43
label0003,325,5
label0004,332,9
label0005,343,6
label001E,351,5
label001F,358,5
label005A,365,16
label005B,383,5
label0043,390,5
label0006,397,11
label0007,412,4
label0008,418,4
label0009,424,6
label0014,432,4
label0015,438,4
label0016,444,4
label0017,450,4
label000A,456,6
label000B,464,3
label000C,469,3
label000D,474,3
label000E,479,15
label0019,496,3
label000F,501,4
label0010,507,3
label002A,512,8
label002B,522,8
label005F,532,18
label0060,552,15
label003C,569,12
label003D,583,12
label003E,597,9
label003F,608,9
label0040,619,9
label0041,630,9
label0046,641,12
label0047,655,11
label0048,668,28
label0049,698,19
label02DA,719,8
label0056,729,18
label0032,749,10
label0057,761,18
label0033,781,10
label004A,793,16
label02E4,811,8
label0061,821,9
label0062,832,9
label0065,843,11
label0066,857,11
label0067,871,11
label0068,884,11
label004B,897,21
label004C,920,5
label004D,927,4
label004E,933,5
label004F,940,3
label005C,945,5
label005D,952,5
label0050,959,3
label0055,964,12
label0058,978,7
label01F4,988,5
label01F5,995,8
label01F6,1005,8
label01F7,1015,8
label01F8,1025,8
label0378,1035,32
