floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
6,2,15,2,30,1,trigger_event(3); stop,5,"{""0x00D5"": 3, ""0x00D9"": 2}"
6,3,15,3,35,1,trigger_event(4); stop,4,"{""0x00D5"": 4}"
6,4,15,4,30,1,set_switch(2); trigger_event(5); stop,4,"{""0x00D5"": 4}"
6,5,9,4,5,1,set_switch(10); stop,1,"{""0x00D6"": 1}"
6,6,9,1,10,1,set_switch(3); trigger_event(7); stop,4,"{""0x00D5"": 4}"
6,7,3,1,50,1,trigger_event(8); stop,6,"{""0x00D5"": 6}"
6,8,3,3,35,1,"set_switch(4); construct_objects(room=2,group_or_wave=10); stop",6,"{""0x00D5"": 4, ""0x00D4"": 2}"
6,9,2,1,15,1,set_switch(5); stop,3,"{""0x00D9"": 3}"
6,10,1,1,30,1,trigger_event(11); stop,4,"{""0x00D7"": 2, ""0x00D9"": 2}"
6,11,1,2,35,1,trigger_event(12); stop,4,"{""0x00D7"": 2, ""0x00D5"": 2}"
6,12,1,3,35,1,trigger_event(13); stop,4,"{""0x00D5"": 3, ""0x00D4"": 1}"
6,13,1,4,20,1,trigger_event(14); stop,4,"{""0x00D9"": 1, ""0x00D5"": 1, ""0x00D4"": 1, ""0x00D7"": 1}"
6,14,1,5,40,1,set_switch(6); trigger_event(15); stop,1,"{""0x00D7"": 1}"
6,15,6,1,1,1,set_switch(7); stop,1,"{""0x00D6"": 1}"
6,16,4,1,25,1,trigger_event(17); stop,5,"{""0x00D7"": 3, ""0x00D9"": 1, ""0x00D5"": 1}"
6,17,4,2,30,1,trigger_event(18); stop,4,"{""0x00D5"": 2, ""0x00D7"": 2}"
6,18,4,3,50,1,trigger_event(19); stop,4,"{""0x00D9"": 2, ""0x00D5"": 2}"
6,19,4,4,35,1,trigger_event(20); stop,5,"{""0x00D9"": 3, ""0x00D4"": 2}"
6,20,4,5,40,1,trigger_event(21); stop,3,"{""0x00D4"": 1, ""0x00D7"": 2}"
6,21,4,6,35,1,"set_switch(67); construct_objects(room=4,group_or_wave=1); stop",1,"{""0x00D8"": 1}"
6,22,4,7,40,1,set_switch(8); trigger_event(23); stop,1,"{""0x00D6"": 1}"
6,23,4,8,30,1,trigger_event(24); stop,3,"{""0x00D5"": 3}"
6,24,4,9,10,1,set_switch(9); stop,1,"{""0x00D6"": 1}"
6,25,8,1,5,1,set_switch(11); stop,1,"{""0x00D4"": 1}"
6,26,8,2,5,1,trigger_event(27); stop,3,"{""0x00D5"": 3}"
6,27,8,3,30,1,set_switch(12); stop,3,"{""0x00D9"": 3}"
6,28,8,4,5,1,set_switch(13); trigger_event(29); stop,2,"{""0x00D4"": 2}"
6,29,8,5,30,1,"set_switch(1); construct_objects(room=8,group_or_wave=11); trigger_event(30); stop",1,"{""0x00D6"": 1}"
6,30,7,1,5,1,set_switch(14); stop,2,"{""0x00D5"": 2}"
6,31,11,1,40,1,trigger_event(33); stop,1,"{""0x00D4"": 1}"
6,32,11,2,40,1,trigger_event(34); stop,2,"{""0x00D4"": 2}"
6,33,11,3,30,1,trigger_event(35); stop,2,"{""0x00D5"": 2}"
6,34,11,4,30,1,trigger_event(36); stop,2,"{""0x00D5"": 2}"
6,35,11,5,30,1,trigger_event(37); stop,3,"{""0x00D7"": 3}"
6,36,11,6,30,1,trigger_event(38); stop,2,"{""0x00D7"": 2}"
6,37,11,7,30,1,trigger_event(39); stop,4,"{""0x00D9"": 3, ""0x00D4"": 1}"
6,38,11,8,30,1,trigger_event(40); stop,1,"{""0x00D4"": 1}"
6,39,11,9,30,1,set_switch(15); stop,1,"{""0x00D6"": 1}"
6,40,11,10,30,1,set_switch(16); stop,1,"{""0x00D6"": 1}"
6,41,12,1,60,1,trigger_event(42); stop,1,"{""0x00D6"": 1}"
6,42,12,2,30,1,set_switch(17); stop,1,"{""0x00D6"": 1}"
6,43,15,5,30,1,set_switch(18); stop,6,"{""0x00D8"": 1, ""0x00D7"": 3, ""0x00D9"": 2}"
8,2,2,1,30,1,set_switch(2); stop,3,"{""0x00D5"": 3}"
8,3,2,2,40,1,trigger_event(4); stop,2,"{""0x00D7"": 2}"
8,4,2,3,35,1,trigger_event(5); stop,4,"{""0x00D5"": 2, ""0x00D7"": 2}"
8,5,2,4,30,1,trigger_event(6); stop,6,"{""0x00D5"": 6}"
8,6,2,5,35,1,set_switch(3); stop,3,"{""0x00D7"": 3}"
8,7,2,30,30,1,"set_switch(4); construct_objects(room=2,group_or_wave=14); stop",1,"{""0x00D8"": 1}"
8,8,2,6,40,1,trigger_event(9); stop,3,"{""0x00D7"": 3}"
8,9,2,7,30,1,trigger_event(10); stop,5,"{""0x00D7"": 3, ""0x00D9"": 2}"
8,10,2,8,30,1,trigger_event(11); stop,3,"{""0x00D4"": 1, ""0x00D7"": 2}"
8,11,2,9,40,1,set_switch(5); stop,1,"{""0x00D8"": 1}"
8,12,2,10,40,1,trigger_event(13); stop,2,"{""0x00D7"": 2}"
8,13,2,11,45,1,trigger_event(14); stop,3,"{""0x00D9"": 2, ""0x00D7"": 1}"
8,14,2,12,35,1,trigger_event(15); stop,3,"{""0x00D7"": 3}"
8,15,2,13,30,1,"set_switch(6); construct_objects(room=2,group_or_wave=13); construct_objects(room=2,group_or_wave=40); stop",5,"{""0x00D5"": 2, ""0x00D9"": 3}"
8,16,3,1,20,1,"set_switch(7); construct_objects(room=3,group_or_wave=15); stop",2,"{""0x00D4"": 2}"
8,17,3,2,40,1,"set_switch(8); construct_objects(room=3,group_or_wave=16); stop",4,"{""0x00D7"": 2, ""0x00D5"": 2}"
8,18,3,3,40,1,"set_switch(9); construct_objects(room=3,group_or_wave=17); stop",4,"{""0x00D7"": 4}"
8,19,3,4,35,1,set_switch(10); stop,5,"{""0x00D5"": 4, ""0x00D8"": 1}"
8,20,4,1,30,1,trigger_event(21); stop,4,"{""0x00D7"": 4}"
8,21,4,2,40,1,trigger_event(23); stop,3,"{""0x00D9"": 3}"
8,23,4,3,35,1,set_switch(11); trigger_event(24); stop,6,"{""0x00D9"": 6}"
8,24,6,1,1,1,set_switch(12); stop,1,"{""0x00D6"": 1}"
8,25,8,1,35,1,trigger_event(26); stop,4,"{""0x00D9"": 4}"
8,26,8,2,30,1,trigger_event(27); stop,3,"{""0x00D7"": 3}"
