label,line,instructions
start,20,24
label0001,46,1
label0096,49,0
label012B,54,15
label012A,71,17
label0097,90,18
label0098,110,27
label0099,139,8
label009A,149,24
label012F,175,17
label0130,195,4
label0131,201,10
label0132,213,9
label0136,224,11
label0133,237,12
label0134,251,9
label0135,262,7
label0140,271,23
label0141,296,7
label015C,305,9
label0155,316,4
label0156,322,3
label0157,327,13
label0158,342,4
label0159,348,3
label017A,353,3
label015A,358,28
label015D,388,14
label015B,404,18
label0028,424,14
label0029,440,6
label002A,448,6
label002B,456,8
label0160,466,23
label0161,491,7
label0032,500,4
label003C,506,4
label0046,513,4
label0162,520,8
label0163,530,9
label0164,541,9
label0165,552,15
label0166,569,7
label0050,578,8
label0168,589,6
label0169,597,6
label016A,605,6
label016B,613,6
label017C,621,16
label017D,639,17
label017E,658,17
label017F,677,24
label0180,703,31
label014A,736,51
label014B,789,22
label014C,813,17
label00C8,832,6
label00CC,840,11
label00DC,853,17
label00DD,872,8
label00CF,882,1
label00D0,885,4
label00FA,891,5
label00FB,898,9
label00FC,909,9
label00FD,920,9
label00FE,931,12
