label,line,instructions
start,18,24
label0001,52,1
label000A,55,1
label0014,58,4
label0015,64,8
label0016,74,8
label0017,84,8
label0018,94,8
label001E,104,1
label0064,107,2
label0065,112,36
label0066,150,3
label00C8,155,9
label00C9,166,3
label012C,171,13
label012D,186,3
label006E,191,4
label0026,199,17
label000C,218,28
label0037,248,6
label0034,256,5
label0008,263,7
label001B,272,11
label0024,285,23
label0035,310,7
label0009,319,7
label0068,328,17
label0069,347,8
label006F,357,4
label0003,364,37
label0025,403,10
label0028,415,5
label002E,422,7
label0033,431,5
label0036,438,12
label0038,452,7
label003C,461,7
label0070,471,5
label001F,479,6
label001C,487,7
label001D,496,7
label0071,505,5
label003E,513,10
label000F,525,7
label0010,534,9
label003B,545,1
label0027,548,9
label002C,559,9
label0011,570,1
label0004,573,5
label0039,580,2
label002A,584,15
label0012,601,7
label0022,610,1
label000D,613,9
label0005,624,13
label0136,639,12
label0020,654,12
label0007,668,2
label0006,672,21
label0031,695,9
label002F,706,12
label002B,720,13
label000B,735,13
label003A,750,6
label0030,758,7
label0032,767,7
label003D,776,5
label0002,783,5
label0013,790,6
label000E,798,11
label0021,811,3
label0019,816,3
label001A,821,3
label0029,826,3
label0023,831,3
label002D,836,3
