source,opcode,target,line
start,set_floor_handler,label0064,35
start,set_floor_handler,label00C8,38
start,set_floor_handler,label012C,41
start,set_qt_success,label01F4,44
start,thread,label012E,47
start,thread,label0130,48
start,thread,label0131,49
start,thread,label0132,50
start,thread,label0133,51
start,thread,label00DB,52
start,thread,label014B,53
start,thread,label014C,54
start,thread,label0014,55
start,thread,label0015,56
label0006,call,label0005,123
label0064,jmpi_eq,label0001,131
label0064,call,label0002,132
label0064,call,label0005,142
label0064,switch_call,label0065,154
label0064,switch_call,label0066,154
label0065,jmpi_eq,label0001,158
label0065,call,label0003,184
label0066,call,label0003,195
label000D,jmpi_eq,label000E,204
label000E,jmpi_eq,label000F,214
label001E,jmpi_eq,label001E,243
label001E,jmpi_eq,label001F,244
label001E,jmpi_eq,label001E,248
label00C8,thread_stg,label00CB,262
label00C8,thread_stg,label00CD,263
label00C8,thread_stg,label00CE,264
label00C8,thread_stg,label00CF,265
label00C8,thread_stg,label00D0,266
label00C8,thread_stg,label00D7,267
label00C8,thread_stg,label001E,268
label00C8,thread_stg,label0016,269
label00C8,call,label00D8,270
label00C8,call,label0191,271
label00C8,switch_call,label00E6,272
label00C8,switch_call,label00E7,272
label00C8,switch_call,label00E8,272
label00C8,switch_call,label00E9,272
label00C8,switch_call,label00EB,273
label00C8,switch_call,label00EC,273
label00C8,switch_call,label00ED,273
label00C8,switch_call,label00EE,273
label00C8,set_quest_board_handler,label00FA,277
label00CB,jmpi_eq,label00CB,286
label00CB,jmp,label00CC,287
label00CD,call,label0005,305
label00CD,jmp,label00CD,306
label00CE,call,label0005,316
label00CE,jmp,label00CE,317
label00CF,call,label0005,327
label00CF,jmp,label00CF,328
label00D0,call,label0005,338
label00D0,jmp,label00D0,339
label00D1,jmpi_eq,label00D2,355
label00D1,jmpi_eq,label00D3,356
label00D1,jmpi_eq,label00D4,357
label00D1,jmpi_eq,label00D5,358
label00D7,call,label0005,393
label00D7,jmp,label00D7,394
label00D9,jmpi_eq,label0001,407
label00D9,jmpi_eq,label0001,411
label00D9,jmpi_eq,label00DA,412
label00D9,call,label0002,416
label00D9,switch_call,label0010,423
label00D9,switch_call,label0011,423
label00DA,call,label0002,427
label00DA,call,label0003,431
label0010,call,label0003,435
label0011,call,label0003,448
label00DB,jmpi_eq,label0001,456
label00DB,jmpi_eq,label00DB,457
label00DB,call,label0005,460
label00DB,call,label0005,461
label00DB,call,label0005,462
label00DB,call,label0003,468
label00DB,thread,label001B,470
label00DB,call,label00DC,476
label00DD,jmpi_eq,label00DD,495
