label,line,opcode,args
start,20,set_qt_exit,label000A
start,21,set_qt_cancel,label000A
start,22,set_qt_success,label0014
start,23,set_qt_failure,label001E
start,26,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,29,set_floor_handler,"... 0x3 /* 3 */, label00C8"
start,32,set_floor_handler,"... 0x4 /* 4 */, label012C"
start,35,set_floor_handler,"... 0x5 /* 5 */, label0190"
label0015,68,pl_add_meseta2,... 0x1F4 /* 500 */
label0016,78,pl_add_meseta2,... 0x3E8 /* 1000 */
label0017,88,pl_add_meseta2,... 0x7D0 /* 2000 */
label0018,98,pl_add_meseta2,... 0xFA0 /* 4000 */
label0064,106,switch_jmp,"r120, [label0065, label0066]"
label006E,204,jmpi_eq,"r255, 0x00000001, label0036"
label006E,205,jmpi_eq,"r254, 0x00000001, label0027"
label0029,225,switch_jmp,"r100, [label0038, label0009]"
label0027,309,set,r255
label0068,332,read_switch_flag,r140-r141
label006F,362,read_switch_flag,r140-r141
label0003,367,jmpi_eq,"r255, 0x00000001, label0037"
label0003,368,jmpi_eq,"r254, 0x00000001, label0034"
label0070,465,jmpi_eq,"r254, 0x00000001, label001F"
label0071,503,jmpi_eq,"r254, 0x00000001, label000E"
label0020,542,jmpi_eq,"r254, 0x00000001, label0001"
label000F,556,set,r254
label002C,628,read_switch_flag,r140-r141
label002C,633,set_switch_flag_sync,"... 0x5 /* 5 */, r140"
label002C,637,set_switch_flag_sync,"... 0x0 /* 0 */, r140"
label002C,640,set_switch_flag_sync,"... 0x3 /* 3 */, r140"
label002C,643,set_switch_flag_sync,"... 0x4 /* 4 */, r140"
label0011,648,read_switch_flag,r140-r141
label0011,651,read_switch_flag,r140-r141
label0011,654,read_switch_flag,r140-r141
label001D,677,jmpi_eq,"r254, 0x00000001, label0024"
label001D,691,set_quest_board_handler,"... 0x0 /* 0 */, label01F4, ""Monument Data"""
label001D,698,set,r254
label0026,724,set_quest_board_handler,"... 0x0 /* 0 */, label01F4, ""Monument Data"""
label0030,742,read_switch_flag,r140-r141
label0030,751,set_switch_flag_sync,"... 0x5 /* 5 */, r140"
