label,line,opcode,args
start,21,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,24,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,27,set_floor_handler,"... 0xB /* 11 */, label00A1"
start,30,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,33,set_floor_handler,"... 0xC /* 12 */, label00A2"
start,36,set_floor_handler,"... 0x7 /* 7 */, label009D"
start,39,set_floor_handler,"... 0xD /* 13 */, label00A3"
start,42,set_floor_handler,"... 0x8 /* 8 */, label009E"
start,45,set_floor_handler,"... 0xA /* 10 */, label00A0"
start,48,set_floor_handler,"... 0xE /* 14 */, label00A4"
start,49,set_qt_success,label00FA
start,50,set_qt_failure,label000A
label0095,159,switch_jmp,"r0, [label00C8, label00C9]"
label00CB,234,sync_register2,"... r95, 0x1 /* 1 */"
label00FB,259,pl_add_meseta2,... 0x9C4 /* 2500 */
label00FC,269,pl_add_meseta2,... 0x1388 /* 5000 */
label00FD,279,pl_add_meseta2,... 0x2710 /* 10000 */
label00FE,289,pl_add_meseta2,... 0x4E20 /* 20000 */
label0097,297,sync_register2,"... r12, 0x1 /* 1 */"
label0514,473,switch_jmp,"r183, [label051E, label0528]"
label0352,710,find_inventory_item,"r200-r202, r203"
label0353,717,find_inventory_item,"r200-r202, r203"
label038F,884,find_inventory_item,"r200-r202, r203"
label0075,892,find_inventory_item,"r200-r202, r203"
label037E,926,unequip_item,"... 0xFA /* 250 */, 0x0 /* 0 */"
label037E,930,item_delete_by_type,"r200-r202, r203-r214"
label0390,947,item_create2,"r200-r211, r213"
label0395,1026,unequip_item,"... 0xFA /* 250 */, 0x0 /* 0 */"
label0395,1030,item_delete_by_type,"r200-r202, r203-r214"
label0396,1047,item_create2,"r200-r211, r213"
label0392,1091,item_create2,"r200-r211, r213"
label0397,1119,item_create2,"r200-r211, r213"
label0190,1337,sync_register2,"... r130, 0x0 /* 0 */"
label0190,1340,sync_register2,"... r15, 0x1 /* 1 */"
label0191,1347,sync_register2,"... r16, 0x1 /* 1 */"
label0192,1355,sync_register2,"... r17, 0x1 /* 1 */"
label0193,1364,sync_register2,"... r18, 0x1 /* 1 */"
label019E,1429,switch_jmp,"r237, [label019E, label019F]"
label019F,1435,sync_register2,"... r16, 0x1 /* 1 */"
label01AF,1475,set,r254
label01B1,1491,set,r254
label05DC,1543,sync_register2,"... r130, 0x0 /* 0 */"
label05DD,1574,sync_register2,"... r130, 0x0 /* 0 */"
label0136,1652,jmpi_eq,"r255, 0x00000001, label0134"
label0136,1653,jmpi_eq,"r254, 0x00000001, label0138"
label0138,1710,switch_jmp,"r252, [label013A, label013A, label03A6, label03BD]"
label0140,1759,jmpi_eq,"r255, 0x00000001, label0145"
label0140,1760,jmpi_eq,"r254, 0x00000001, label0142"
label0046,1871,item_create,"r200-r202, r212"
label0020,1908,get_stackable_item_count,"r200-r203, r212"
label0015,1916,item_create,"r200-r202, r212"
label0047,1967,item_create2,"r11-r22, r23"
label0047,1969,item_delete_by_type,"r11-r13, r23-r34"
label000C,1984,get_stackable_item_count,"r200-r203, r212"
label0030,2002,get_stackable_item_count,"r200-r203, r212"
label0014,2009,item_create,"r200-r202, r212"
label0014,2011,item_create,"r200-r202, r212"
label0014,2013,item_create,"r200-r202, r212"
label0014,2015,item_create,"r200-r202, r212"
label0014,2017,item_create,"r200-r202, r212"
label001F,2041,get_stackable_item_count,"r200-r203, r212"
label014A,2143,jmpi_eq,"r254, 0x00000001, label014C"
label003F,2184,set_quest_board_handler,"... 0x4 /* 4 */, label014E, ""secret code"""
label0067,2296,set_quest_board_handler,"... 0x0 /* 0 */, label064A, ""Dragon control method"""
label0067,2301,set_quest_board_handler,"... 0x1 /* 1 */, label064B, ""Dragon strategy"""
label0067,2306,set_quest_board_handler,"... 0x2 /* 2 */, label064E, ""dragon secret story"""
label006F,2359,set_quest_board_handler,"... 0x4 /* 4 */, label014E, ""love love code"""
label0072,2425,item_create,"r100-r102, r103"
label01F6,2533,sync_register2,"... r110, 0x6F /* 111 */"
label0225,2549,gettime,r55
label0227,2560,gettime,r99
label0228,2565,winset_time,r54
label0228,2567,show_timer,
label0228,2569,jmpi_eq,"r255, 0x00000001, label0229"
label0229,2573,hide_timer,
label022A,2577,winset_time,r54
label022A,2579,show_timer,
label022A,2580,jmpi_eq,"r255, 0x00000001, label0229"
label0320,2680,switch_jmp,"r192, [label0321, label039B]"
label0323,2738,sync_register2,"... r130, 0x1 /* 1 */"
label013A,2854,switch_jmp,"r190, [label006D, label006C, label006B, label006B]"
label0068,2861,set,r255
label0077,2900,switch_jmp,"r190, [label006D, label006C, label006B, label006B]"
label0078,2915,switch_jmp,"r190, [label006D, label006C, label006B, label006B]"
label039A,3100,switch_jmp,"r192, [label039C, label039B]"
label03A1,3153,sync_register2,"... r90, 0x1 /* 1 */"
label03A1,3156,sync_register2,"... r132, 0x1 /* 1 */"
label03B4,3314,sync_register2,"... r90, 0x0 /* 0 */"
label03B4,3317,sync_register2,"... r92, 0x1 /* 1 */"
label03C5,3399,sync_register2,"... r3, 0x1 /* 1 */"
label03C5,3402,sync_register2,"... r85, 0x55 /* 85 */"
label03C5,3405,sync_register2,"... r86, 0x56 /* 86 */"
label03C5,3408,sync_register2,"... r87, 0x57 /* 87 */"
label03C5,3411,sync_register2,"... r35, 0x23 /* 35 */"
label000F,3448,sync_register2,"... r131, 0x83 /* 131 */"
label03D9,3470,find_inventory_item,"r201-r203, r204"
label03DA,3478,find_inventory_item,"r201-r203, r204"
label03DE,3499,find_inventory_item,"r101-r103, r104"
label03DF,3517,find_inventory_item,"r101-r103, r104"
label03A6,3563,switch_jmp,"r190, [label013A, label013A, label013A, label0139]"
label03BD,3735,switch_jmp,"r190, [label03BC, label03AC, label03AB, label03AA]"
label067F,3767,switch_call,"r250, [label0680, label0681, label0682, label0683]"
label0680,3774,sync_register2,"... r126, 0x36 /* 54 */"
