floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
17,301,30,1,90,1,trigger_event(302); stop,1,"{""0x0061"": 1}"
17,302,30,2,60,1,trigger_event(303); stop,3,"{""0x0061"": 2, ""0x00E1"": 1}"
17,303,30,3,15,1,"construct_objects(room=30,group_or_wave=1); stop",1,"{""0x00DA"": 1}"
17,221,22,1,60,1,trigger_event(222); stop,3,"{""0x0061"": 1, ""0x00E1"": 1, ""0x00D8"": 1}"
17,222,22,2,60,1,trigger_event(223); stop,3,"{""0x0061"": 2, ""0x00DC"": 1}"
17,223,22,3,30,1,set_switch(9); stop,1,"{""0x00D8"": 1}"
17,51,5,1,90,1,trigger_event(52); stop,3,"{""0x0061"": 3}"
17,52,5,2,30,1,trigger_event(53); trigger_event(56); stop,1,"{""0x00D6"": 1}"
17,53,5,3,60,1,trigger_event(54); stop,1,"{""0x00D6"": 1}"
17,54,5,4,60,1,stop,2,"{""0x00E1"": 2}"
17,56,5,6,30,1,trigger_event(55); stop,2,"{""0x00D8"": 2}"
17,55,5,5,60,1,stop,1,"{""0x00DC"": 1}"
17,50,5,0,1,1,set_switch(8); stop,0,{}
17,211,21,1,90,1,trigger_event(212); stop,5,"{""0x0061"": 3, ""0x00E1"": 2}"
17,212,21,2,90,1,trigger_event(213); stop,6,"{""0x00DF"": 4, ""0x00DA"": 2}"
17,213,21,3,90,1,trigger_event(214); stop,3,"{""0x00D6"": 1, ""0x00DA"": 1, ""0x00DC"": 1}"
17,214,21,4,60,1,set_switch(7); stop,4,"{""0x00E1"": 3, ""0x00D8"": 1}"
17,41,4,1,60,1,trigger_event(42); stop,2,"{""0x00E1"": 2}"
17,42,4,2,60,1,trigger_event(43); stop,3,"{""0x00D8"": 1, ""0x0061"": 2}"
17,43,4,3,75,1,"set_switch(6); construct_objects(room=3,group_or_wave=1); stop",3,"{""0x00DC"": 1, ""0x00D6"": 1, ""0x00E1"": 1}"
17,31,3,1,90,1,trigger_event(32); stop,1,"{""0x0061"": 1}"
17,32,3,2,60,1,trigger_event(33); stop,2,"{""0x00D6"": 2}"
17,33,3,3,60,1,trigger_event(34); stop,5,"{""0x00DA"": 2, ""0x0061"": 2, ""0x00E1"": 1}"
17,34,3,4,75,1,set_switch(5); stop,4,"{""0x00DC"": 2, ""0x00E1"": 2}"
17,36,3,6,1,1,set_switch(101); stop,4,"{""0x00DF"": 4}"
17,101,10,1,60,1,trigger_event(102); stop,4,"{""0x0061"": 2, ""0x00E1"": 1, ""0x00D8"": 1}"
17,102,10,2,30,1,"construct_objects(room=10,group_or_wave=1); stop",5,"{""0x00DF"": 5}"
17,103,10,3,30,1,trigger_event(104); stop,4,"{""0x00E1"": 2, ""0x00DF"": 1, ""0x0061"": 1}"
17,104,10,4,30,1,set_switch(4); stop,2,"{""0x00DC"": 1, ""0x00DA"": 1}"
17,201,20,1,60,1,trigger_event(202); stop,2,"{""0x00DC"": 2}"
17,202,20,2,60,1,trigger_event(203); stop,3,"{""0x00E1"": 3}"
17,203,20,3,30,1,set_switch(201); trigger_event(204); stop,3,"{""0x00D8"": 1, ""0x0061"": 2}"
17,204,20,4,90,1,trigger_event(205); stop,3,"{""0x00D6"": 1, ""0x00DF"": 2}"
17,205,20,5,90,1,set_switch(3); stop,3,"{""0x00DA"": 1, ""0x0061"": 2}"
17,21,2,1,120,1,trigger_event(22); stop,3,"{""0x00D8"": 3}"
17,22,2,2,60,1,set_switch(2); stop,5,"{""0x00E0"": 1, ""0x00DF"": 4}"
17,11,1,1,1,1,trigger_event(12); stop,1,"{""0x00E0"": 1}"
17,12,1,2,90,1,trigger_event(13); set_switch(99); stop,6,"{""0x0061"": 2, ""0x00E1"": 2, ""0x00DF"": 2}"
17,13,1,3,30,1,trigger_event(14); stop,2,"{""0x00D8"": 2}"
17,14,1,4,60,1,trigger_event(15); stop,4,"{""0x00E1"": 4}"
17,15,1,5,120,1,"construct_objects(room=1,group_or_wave=1); set_switch(1); stop",4,"{""0x00E0"": 1, ""0x00DC"": 1, ""0x00D6"": 1, ""0x00DA"": 1}"
