label,line,instructions
start,16,11
label0001,29,1
label0096,32,3
label00AD,37,26
label00AE,65,15
label00FA,82,10
label00FB,94,7
label0097,103,10
label0002,115,60
label0136,177,27
label0137,207,7
label0138,216,26
label0139,244,5
label0140,251,33
label0141,286,9
label0142,297,9
label014A,308,12
label014B,323,7
label0154,332,3
label0158,337,15
label0155,354,4
label0156,360,8
label0157,370,33
label015E,405,33
label015F,440,26
label0160,468,33
label0161,503,21
label0162,526,27
label0163,555,14
label0168,571,46
label0169,619,10
label00C8,631,11
label00C9,644,8
label00CA,654,1
label00D7,657,5
label00DC,664,12
label00DD,678,8
label00DE,688,9
label00DF,699,8
label00E0,709,1
label00E1,712,1
label00E2,715,14
label00E3,731,7
label00E4,740,15
label00E5,757,8
label00E6,767,8
label00E7,777,8
label00CF,787,1
label00D0,790,4
label0118,796,14
label0122,812,4
label0107,818,13
