label,line,opcode,args
label0096,29,switch_jmp,"r0, [label00C8, label00C9]"
label00FB,85,pl_add_meseta2,... 0x1B58 /* 7000 */
label00FC,95,pl_add_meseta2,... 0x2710 /* 10000 */
label00FD,105,pl_add_meseta2,... 0x4E20 /* 20000 */
label00FD,109,item_create,"r200-r202, r202"
label009F,121,update_switch_flag,r150-r152
label009F,125,update_switch_flag,r150-r152
label0136,146,jmpi_eq,"r255, 0x00000001, label0139"
label0136,147,jmpi_eq,"r254, 0x00000001, label0138"
label0138,193,sync_register2,"... r255, 0x1 /* 1 */"
label0159,231,jmpi_eq,"r254, 0x00000001, label015A"
label015E,263,jmpi_eq,"r254, 0x00000001, label015F"
label01A0,313,jmpi_eq,"r253, 0x00000001, label0001"
label01A0,314,jmpi_eq,"r254, 0x00000001, label0001"
label01A0,323,sync_register2,"... r254, 0x1 /* 1 */"
label01A0,327,update_switch_flag,r150-r152
label01A0,331,update_switch_flag,r150-r152
label01A1,335,jmpi_eq,"r253, 0x00000001, label0001"
label01A2,340,jmpi_eq,"r254, 0x00000000, label01A2"
label0226,354,sync_register2,"... r30, 0x1 /* 1 */"
label01A5,359,jmpi_eq,"r253, 0x00000001, label0001"
label01A6,367,jmpi_eq,"r254, 0x00000000, label01A5"
label01A6,372,update_switch_flag,r150-r152
label0227,393,sync_register2,"... r30, 0x1 /* 1 */"
label0195,472,update_switch_flag,r150-r152
