label,line,instructions
start,16,0
label0001,24,1
label0096,27,2
label00C8,31,35
label00C9,68,2
label00FA,72,4
label00FB,78,8
label00FC,88,8
label00FD,98,12
label009E,112,3
label009F,117,25
label0136,144,30
label0137,177,5
label0138,184,10
label0139,196,5
label0140,203,5
label014A,211,15
label0159,229,8
label015A,240,7
label0154,249,9
label015E,261,6
label015F,270,5
label0172,277,21
label0173,300,10
label01A0,312,20
label01A1,334,2
label01A2,338,3
label0226,343,13
label01A5,358,3
label01A6,363,15
label0227,380,14
label0228,396,11
label0320,409,4
label0326,415,11
label00DC,428,13
label00DD,443,13
label00CF,458,1
label00D0,461,4
label0195,467,156
