floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
7,201,20,1,1,1,set_switch(2); set_switch(4); set_switch(5); set_switch(6); set_switch(7); set_switch(8); set_switch(9); stop,4,"{""0x0080"": 4}"
7,301,30,1,1,1,trigger_event(3011); stop,5,"{""0x0080"": 4, ""0x0085"": 1}"
7,3011,30,2,60,1,trigger_event(3012); stop,4,"{""0x0083"": 4}"
7,3012,30,3,60,1,set_switch(17); set_switch(18); stop,2,"{""0x0083"": 2}"
7,501,50,1,1,1,set_switch(10); set_switch(12); stop,8,"{""0x0085"": 1, ""0x0080"": 7}"
7,521,52,1,1,1,trigger_event(5211); stop,3,"{""0x0080"": 3}"
7,5211,52,2,30,1,trigger_event(5212); stop,3,"{""0x0080"": 3}"
7,5212,52,3,1,1,set_switch(19); set_switch(21); set_switch(22); stop,1,"{""0x0082"": 1}"
7,601,60,1,1,1,trigger_event(6011); stop,2,"{""0x0080"": 2}"
7,6011,60,2,30,1,trigger_event(6012); stop,2,"{""0x0080"": 2}"
7,6012,60,3,100,1,set_switch(14); set_switch(15); set_switch(16); stop,1,"{""0x0082"": 1}"
7,602,60,4,90,1,trigger_event(6021); stop,2,"{""0x0083"": 2}"
7,6021,60,5,45,1,stop,2,"{""0x0083"": 2}"
7,611,61,1,1,1,trigger_event(6111); stop,1,"{""0x0082"": 1}"
7,6111,61,2,60,1,trigger_event(6112); stop,6,"{""0x0080"": 4, ""0x0083"": 2}"
7,6112,61,3,30,1,set_switch(31); stop,2,"{""0x0082"": 2}"
7,801,80,1,1,1,set_switch(23); set_switch(24); set_switch(25); set_switch(27); set_switch(28); set_switch(30); stop,5,"{""0x0080"": 4, ""0x0085"": 1}"
7,802,80,2,1,1,stop,5,"{""0x0080"": 5}"
7,901,90,1,1,1,trigger_event(9011); stop,3,"{""0x0083"": 3}"
7,9011,90,2,60,1,set_switch(1); stop,2,"{""0x0080"": 2}"
