label,line,opcode,args
start,20,set_qt_exit,label000A
start,21,set_qt_cancel,label000A
start,22,set_qt_success,label0014
start,23,set_qt_failure,label001E
start,26,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,29,set_floor_handler,"... 0xA /* 10 */, label00C8"
start,32,set_floor_handler,"... 0xB /* 11 */, label012C"
start,35,set_floor_handler,"... 0xD /* 13 */, label0190"
label0006,76,pl_add_meseta2,... 0x5DC /* 1500 */
label0003,88,pl_add_meseta2,... 0x7D0 /* 2000 */
label0029,100,pl_add_meseta2,... 0xDAC /* 3500 */
label000F,112,pl_add_meseta2,... 0x1388 /* 5000 */
label0190,213,read_switch_flag,r140-r141
label0040,245,read_switch_flag,r140-r141
label0040,250,set_switch_flag_sync,"... 0x0 /* 0 */, r140"
label0040,253,set_switch_flag_sync,"... 0xD /* 13 */, r140"
label0038,258,read_switch_flag,r140-r141
label0038,263,set_switch_flag_sync,"... 0x0 /* 0 */, r140"
label0038,266,set_switch_flag_sync,"... 0xD /* 13 */, r140"
label0024,271,read_switch_flag,r140-r141
label0024,277,switch_call,"r252, [label0032, label0018, label0010, label000B]"
label0578,368,jmpi_eq,"r255, 0x00000001, label057D"
label0578,369,jmpi_eq,"r254, 0x00000001, label057C"
label057C,412,set,r255
label05DC,425,read_switch_flag,r140-r141
label0039,429,jmpi_eq,"r255, 0x00000001, label05E0"
label0039,430,jmpi_eq,"r254, 0x00000001, label05DF"
label06A4,506,read_switch_flag,r140-r141
label001F,510,jmpi_eq,"r255, 0x00000001, label06A9"
label001F,511,jmpi_eq,"r254, 0x00000001, label06A8"
label06A5,565,read_switch_flag,r140-r141
label06A5,570,set_switch_flag_sync,"... 0x0 /* 0 */, r115"
label0009,669,switch_jmp,"r200, [label0004, label002D]"
label0004,676,set_switch_flag_sync,"... 0x0 /* 0 */, r115"
label0208,703,switch_jmp,"r200, [label0209, label020A]"
label020A,740,switch_call,"r252, [label002F, label002A, label0037, label0036]"
label0041,1013,switch_call,"r250, [label0015, label0016, label0017, label001B]"
label0002,1039,switch_call,"r250, [label003B, label003E, label003F, label0042]"
