label,line,opcode,args
label0092,24,read_switch_flag_on_floor,r1-r3
label0092,28,set_switch_flag_sync,"... r1, r2"
label008E,34,read_switch_flag_on_floor,r1-r3
label008E,38,clear_switch_flag_sync,"... r1, r2"
label0028,223,read_switch_flag_on_floor,r60-r62
start,353,set_qt_success,label011A
start,354,set_qt_failure,label00F7
start,365,set_floor_handler,"... 0x0 /* 0 */, label0103"
start,368,set_floor_handler,"... 0x2 /* 2 */, label00C1"
start,371,set_floor_handler,"... 0x5 /* 5 */, label0122"
start,374,set_floor_handler,"... 0x6 /* 6 */, label00FC"
start,377,set_floor_handler,"... 0x7 /* 7 */, label0100"
start,380,set_floor_handler,"... 0x8 /* 8 */, label0107"
label0103,398,switch_call,"r250, [label003B, label0045, label0050, label005A]"
label0103,399,jmpi_eq,"r254, 0x00000001, label0132"
label0103,400,jmpi_eq,"r253, 0x00000001, label0013"
label0478,653,switch_jmp,"r116, [label0127, label0128]"
label0150,715,set_quest_board_handler,"... 0x0 /* 0 */, label00EC, ""Defeated Enemies"""
label0150,747,switch_jmp,"r116, [label0104, label0114, label0125, label0134, label00EB]"
label00E0,758,switch_jmp,"r116, [label0104, label0114, label0125, label0134, label00EB]"
label009B,852,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label00C7,875,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label007A,909,jmpi_eq,"r253, 0x00000001, label007E"
label00D2,940,switch_jmp,"r116, [label0052, label0075, label0089, label009C, label00C0]"
label002C,1146,jmpi_eq,"r253, 0x00000001, label0149"
label00AD,1359,let,"r60, r254"
label00C1,1465,switch_call,"r120, [label0001, label002E]"
label003D,1479,read_switch_flag_on_floor,r60-r62
label003D,1482,read_switch_flag,r100-r101
label003D,1484,read_switch_flag,r102-r103
label000E,1491,set_switch_flag_sync,"... 0x2 /* 2 */, 0x14 /* 20 */"
label00B9,1502,read_switch_flag_on_floor,r60-r62
label00B9,1505,read_switch_flag,r65-r66
label00B9,1507,read_switch_flag,r67-r68
label006B,1514,set_switch_flag_sync,"... 0x2 /* 2 */, 0x17 /* 23 */"
label0048,1525,read_switch_flag_on_floor,r60-r62
label0048,1528,read_switch_flag,r100-r101
label0048,1530,read_switch_flag,r102-r103
label0048,1532,read_switch_flag,r104-r105
label0014,1539,set_switch_flag_sync,"... 0x2 /* 2 */, 0x1F /* 31 */"
label0014,1542,set_switch_flag_sync,"... 0x2 /* 2 */, 0x20 /* 32 */"
label001A,1577,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label0009,1625,set_switch_flag_sync,"... 0x2 /* 2 */, 0x15 /* 21 */"
label0009,1626,gettime,r121
label0009,1627,gettime,r90
label00DB,1666,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label00E1,1701,gettime,r122
label0116,1718,read_switch_flag_on_floor,r60-r62
label0116,1721,read_switch_flag,r100-r101
label0116,1723,read_switch_flag,r102-r103
label0116,1725,read_switch_flag,r104-r105
label012D,1732,set_switch_flag_sync,"... 0x2 /* 2 */, 0x3E /* 62 */"
label00D5,1744,read_switch_flag,r100-r101
label00E8,1759,read_switch_flag,r100-r101
label0122,1776,switch_call,"r120, [label0001, label002E]"
label0122,1777,gettime,r123
label00B1,1810,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label00BA,1845,gettime,r124
label00BB,1882,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label00C3,1917,gettime,r124
label00C4,1954,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label00CB,1989,gettime,r124
label0126,2029,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label00F4,2073,set_switch_flag_sync,"... 0x5 /* 5 */, 0x33 /* 51 */"
label00F4,2074,gettime,r121
label0006,2086,read_switch_flag_on_floor,r60-r62
label0006,2091,set_switch_flag_sync,"... 0x5 /* 5 */, 0x34 /* 52 */"
label0049,2098,read_switch_flag_on_floor,r60-r62
label0049,2102,read_switch_flag_on_floor,r60-r62
label0049,2107,set_switch_flag_sync,"... 0x5 /* 5 */, 0x3D /* 61 */"
label00FC,2122,gettime,r125
label00FC,2123,switch_call,"r120, [label0001, label002E]"
label007C,2131,read_switch_flag_on_floor,r60-r62
label00D6,2165,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label0118,2200,hide_timer,
label0118,2202,gettime,r91
label00B3,2220,clear,r253
label00B3,2221,set,r254
label0100,2246,gettime,r127
label0100,2247,switch_call,"r120, [label0001, label002E]"
label0010,2254,read_switch_flag,r100-r101
label0010,2256,read_switch_flag,r102-r103
label0010,2258,read_switch_flag,r104-r105
label0010,2260,read_switch_flag,r106-r107
label0138,2271,set_switch_flag_sync,"... 0x7 /* 7 */, 0xA /* 10 */"
label0138,2274,set_switch_flag_sync,"... 0x7 /* 7 */, 0xE /* 14 */"
label00DC,2312,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label011C,2347,hide_timer,
label011C,2349,gettime,r91
label00BD,2367,clear,r253
label00BD,2368,set,r254
label0107,2389,gettime,r129
label0107,2393,switch_call,"r120, [label0001, label002E]"
label0085,2401,read_switch_flag,r100-r101
label0085,2403,read_switch_flag,r102-r103
label004A,2414,set_switch_flag_sync,"... 0x8 /* 8 */, 0x6E /* 110 */"
label00E2,2450,switch_call,"r250, [label0056, label0060, label0068, label0071]"
label011E,2485,hide_timer,
label011E,2487,gettime,r91
label00C5,2505,clear,r253
label00C5,2506,set,r254
label00EF,2553,jmpi_eq,"r253, 0x00000001, label0001"
label00A9,2562,gettime,r91
label00A9,2568,set,r253
label010C,2574,switch_jmp,"r250, [label00D7, label00DD, label00E3, label00E6]"
label00D7,2584,sync_register2,"... r136, 0x1 /* 1 */"
label00DD,2594,sync_register2,"... r137, 0x1 /* 1 */"
label00E3,2604,sync_register2,"... r138, 0x1 /* 1 */"
label00E6,2614,sync_register2,"... r139, 0x1 /* 1 */"
label006C,2755,gettime,r47
label0144,2775,show_timer,
label0067,2779,gettime,r47
label0067,2782,winset_time,r48
label0097,2797,gettime,r47
label0097,2798,gettime,r49
label001B,2817,show_timer,
label0080,2821,gettime,r48
label0080,2823,winset_time,r48
label002F,2854,gettime,r10
label002F,2863,sync_register2,"... r145, 0x1 /* 1 */"
