label,line,instructions
start,16,11
label0001,29,1
label0096,32,35
label00FA,69,10
label00FB,81,7
label0097,90,64
label0002,156,3
label00A0,161,16
label00A1,179,16
label00A2,197,1
label0003,200,32
label0136,234,12
label0137,249,23
label0138,274,32
label013B,308,7
label013C,317,7
label013D,326,25
label013F,353,5
label0140,360,18
label0142,380,8
label0143,390,5
label0172,397,5
label0173,405,9
label014A,416,19
label014B,437,17
label014C,456,16
label014D,474,15
label014E,491,21
label014F,514,10
label0150,526,4
label0151,532,29
label0152,563,6
label0153,571,17
label078A,590,18
label078B,610,21
label078C,633,21
label0154,656,21
label0155,679,13
label0156,694,11
label015E,707,29
label015F,738,7
label0160,747,10
label016D,759,35
label0161,796,16
label0162,814,7
label0163,823,2
label03EA,827,13
label03E9,842,16
label0157,860,16
label0158,878,4
label0168,884,41
label017C,927,1
label00DC,930,15
label00DD,947,8
label00DE,957,9
label00DF,968,8
label00E0,978,1
label00E1,981,1
label00E2,984,14
label00E3,1000,7
label00E4,1009,14
label00E5,1025,8
label00E6,1035,8
label00E7,1045,8
label0384,1055,10
label0385,1067,10
label0386,1079,10
label0387,1091,10
label0388,1103,10
label0389,1115,10
label00CF,1127,1
label00D0,1130,4
label0107,1136,16
label00C8,1154,11
label00C9,1167,9
label00CA,1178,3
