floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,51,5,1,1,1,stop,15,"{""0x0045"": 15}"
4,202,20,1,20,1,stop,1,"{""0x0061"": 1}"
4,203,20,2,20,1,stop,1,"{""0x0064"": 1}"
4,204,20,3,20,1,stop,1,"{""0x0063"": 1}"
4,205,20,4,20,1,set_switch(11); stop,1,"{""0x0064"": 1}"
4,206,20,5,20,1,stop,1,"{""0x0063"": 1}"
4,211,21,1,20,1,trigger_event(2111); stop,4,"{""0x0063"": 4}"
4,2111,21,2,20,1,trigger_event(2112); stop,4,"{""0x0063"": 4}"
4,2112,21,3,20,1,set_switch(15); stop,4,"{""0x0063"": 4}"
4,451,45,1,20,1,trigger_event(4511); stop,2,"{""0x0062"": 2}"
4,4511,45,2,20,1,trigger_event(4512); stop,2,"{""0x0060"": 2}"
4,4512,45,3,20,1,trigger_event(4513); stop,4,"{""0x0063"": 4}"
4,4513,45,4,20,1,trigger_event(4514); stop,2,"{""0x0062"": 2}"
4,4514,45,5,20,1,stop,2,"{""0x0060"": 2}"
4,452,45,6,20,1,set_switch(19); stop,3,"{""0x0061"": 3}"
4,301,30,1,20,1,set_switch(203); stop,1,"{""0x0061"": 1}"
4,302,30,2,20,1,set_switch(204); stop,1,"{""0x0061"": 1}"
4,303,30,3,20,1,set_switch(205); stop,1,"{""0x0061"": 1}"
4,304,30,4,20,1,set_switch(206); stop,1,"{""0x0061"": 1}"
4,141,14,1,20,1,stop,6,"{""0x0063"": 6}"
4,351,35,1,20,1,trigger_event(3511); stop,5,"{""0x0063"": 5}"
4,3511,35,2,20,1,trigger_event(3512); stop,4,"{""0x0062"": 1, ""0x0063"": 3}"
4,3512,35,3,20,1,trigger_event(3513); stop,3,"{""0x0061"": 2, ""0x0060"": 1}"
4,3513,35,4,20,1,trigger_event(3514); stop,5,"{""0x0063"": 5}"
4,3514,35,5,20,1,trigger_event(3515); stop,2,"{""0x0060"": 2}"
4,3515,35,6,20,1,trigger_event(3516); stop,8,"{""0x0061"": 8}"
4,3516,35,7,20,1,trigger_event(3517); stop,5,"{""0x0063"": 5}"
4,3517,35,8,20,1,trigger_event(3518); stop,5,"{""0x0061"": 5}"
4,3518,35,9,20,1,trigger_event(3519); stop,4,"{""0x0063"": 4}"
4,3519,35,10,20,1,trigger_event(3590); stop,8,"{""0x0061"": 8}"
4,3590,35,11,20,1,set_switch(30); stop,4,"{""0x0063"": 4}"
4,601,60,1,20,1,stop,3,"{""0x0061"": 3}"
6,301,30,1,60,1,set_switch(16); set_switch(17); stop,2,"{""0x0082"": 2}"
6,411,41,1,1,1,set_switch(24); stop,1,"{""0x0082"": 1}"
6,511,51,1,1,1,trigger_event(5111); stop,4,"{""0x0083"": 4}"
6,5111,51,2,60,1,set_switch(12); set_switch(13); set_switch(14); set_switch(15); stop,4,"{""0x0083"": 4}"
6,521,52,1,1,1,trigger_event(5211); stop,3,"{""0x0080"": 3}"
6,5211,52,2,60,1,trigger_event(5212); stop,3,"{""0x0080"": 3}"
6,5212,52,3,60,1,set_switch(18); set_switch(19); set_switch(20); set_switch(21); set_switch(23); stop,1,"{""0x0082"": 1}"
6,522,52,4,1,1,trigger_event(5221); stop,2,"{""0x0083"": 2}"
6,5221,52,5,60,1,stop,2,"{""0x0080"": 2}"
6,531,53,1,61,1,trigger_event(5311); stop,1,"{""0x0084"": 1}"
6,5311,53,2,90,1,set_switch(22); set_switch(25); set_switch(26); set_switch(27); set_switch(30); set_switch(31); stop,3,"{""0x0080"": 3}"
6,601,60,1,1,1,trigger_event(6011); stop,4,"{""0x0083"": 4}"
6,6011,60,2,60,1,set_switch(4); set_switch(6); set_switch(7); set_switch(8); set_switch(9); set_switch(11); stop,4,"{""0x0083"": 4}"
6,611,61,1,1,1,trigger_event(6111); stop,0,{}
6,6111,61,2,45,1,trigger_event(6112); stop,0,{}
6,6112,61,3,45,1,trigger_event(6113); stop,0,{}
9,201,20,1,30,1,set_switch(37); set_switch(38); stop,2,"{""0x00A0"": 2}"
9,211,21,1,10,1,set_switch(7); set_switch(8); set_switch(35); set_switch(36); stop,6,"{""0x00A3"": 1, ""0x00A2"": 5}"
9,212,21,2,60,1,stop,3,"{""0x00A6"": 3}"
9,231,23,1,1,1,trigger_event(2311); stop,6,"{""0x00A8"": 6}"
9,2311,23,2,1,1,trigger_event(2312); stop,5,"{""0x00A3"": 1, ""0x00A2"": 4}"
