floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
8,211,21,1,30,1,trigger_event(212); stop,7,"{""0x0041"": 7}"
8,212,21,2,30,1,trigger_event(213); stop,6,"{""0x0041"": 3, ""0x0111"": 3}"
8,213,21,3,30,1,trigger_event(214); stop,8,"{""0x0041"": 1, ""0x0117"": 5, ""0x0111"": 2}"
8,214,21,4,30,1,trigger_event(215); stop,8,"{""0x0117"": 8}"
8,215,21,5,60,1,trigger_event(216); stop,7,"{""0x0112"": 6, ""0x0114"": 1}"
8,216,21,6,30,1,trigger_event(217); stop,7,"{""0x0112"": 3, ""0x0117"": 2, ""0x0041"": 1, ""0x0111"": 1}"
8,217,21,7,30,1,trigger_event(218); stop,3,"{""0x0117"": 3}"
8,218,21,8,30,1,trigger_event(219); stop,9,"{""0x0117"": 7, ""0x0112"": 2}"
8,219,21,9,30,1,trigger_event(220); stop,3,"{""0x0114"": 3}"
8,220,21,10,120,1,set_switch(21); set_switch(41); stop,8,"{""0x0113"": 1, ""0x0117"": 2, ""0x0111"": 3, ""0x0112"": 1, ""0x0041"": 1}"
