source,opcode,target,line
start,set_floor_handler,label0096,51
start,set_floor_handler,label009F,54
start,set_floor_handler,label00A0,57
start,set_floor_handler,label00A1,60
start,set_floor_handler,label00A2,63
start,set_floor_handler,label00A3,66
start,set_qt_success,label00B4,67
start,set_qt_failure,label00FB,68
start,call,label0096,77
start,call,label0004,78
label0009,jmpi_eq,label0009,111
label0009,jmpi_eq,label0063,112
label0096,call,label00C8,118
label0096,jmpi_eq,label012C,119
label0096,jmpi_eq,label012D,120
label012C,call,label00B5,124
label012C,thread_stg,label0131,125
label012D,call,label00B5,129
label0131,switch_jmp,label0131,135
label0131,switch_jmp,label0132,135
label0131,switch_jmp,label0133,135
label00B5,switch_jmp,label00B6,154
label00B5,switch_jmp,label00B7,154
label00B5,switch_jmp,label00B8,154
label00B5,switch_jmp,label00B9,154
label00B4,jmpi_le,label0137,207
label00B4,switch_jmp,label0066,209
label00B4,switch_jmp,label0067,209
label00B4,switch_jmp,label0068,209
label00B4,switch_jmp,label0069,209
label00B4,switch_jmp,label006A,209
label00B4,switch_jmp,label006B,209
label00B4,switch_jmp,label006C,209
label0068,jmpi_eq,label0068,245
label00C8,call,label0105,275
label00C8,call,label0106,276
label00C8,call,label0107,277
label00C8,call,label0108,278
label00C8,call,label0109,279
label0105,jmpi_eq,label0001,283
label0106,jmpi_eq,label0001,288
label0107,jmpi_eq,label0001,293
label0108,jmpi_eq,label0001,298
label0109,jmpi_eq,label0001,303
label012E,jmpi_eq,label0001,314
label012E,jmpi_eq,label0130,316
label012E,jmp,label012E,317
label012F,jmpi_eq,label0001,321
label012F,jmpi_eq,label012F,326
label012F,jmp,label0130,330
label0130,jmpi_ge,label00D3,337
label0136,jmpi_le,label0136,344
label009F,thread_stg,label0009,351
label009F,thread_stg,label00D2,356
label009F,thread_stg,label00DC,357
label009F,thread_stg,label00E6,358
label009F,thread_stg,label012E,359
label00A0,thread_stg,label0009,368
label00A0,thread_stg,label00D2,372
label00A0,thread_stg,label00DC,373
label00A0,thread_stg,label00E6,374
label00A0,thread_stg,label012E,375
label00A1,thread_stg,label0009,384
label00A1,thread_stg,label00D2,388
label00A1,thread_stg,label00DC,389
label00A1,thread_stg,label00E6,390
label00A1,thread_stg,label012E,391
label00A2,thread_stg,label0009,400
label00A2,thread_stg,label00D2,404
label00A2,thread_stg,label00DC,405
label00A2,thread_stg,label00E6,406
label00A2,thread_stg,label012E,407
label00A3,thread_stg,label012E,417
label00A3,thread_stg,label0009,418
label00A3,thread_stg,label00D2,422
label00A3,thread_stg,label00DC,423
label00A3,thread_stg,label00E6,424
label00A3,thread_stg,label012F,425
label00D2,jmpi_eq,label0001,432
label00D2,jmpi_ge,label0001,436
label00D2,jmpi_eq,label00D2,438
label00D3,jmp,label0136,446
label00DC,jmpi_eq,label0001,451
label00DC,jmpi_ge,label0001,454
label00DC,jmpi_eq,label00DC,455
label00E6,jmpi_eq,label0001,460
label00E6,jmpi_gt,label00E6,465
label00E6,jmpi_lt,label00E6,469
label00E6,jmp,label0063,480
label0137,switch_jmp,label0066,495
label0137,switch_jmp,label0067,495
label0137,switch_jmp,label0068,495
label0137,switch_jmp,label0069,495
label0137,switch_jmp,label006A,495
label0137,switch_jmp,label006B,495
label0137,switch_jmp,label006C,495
