floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,101,10,1,10,1,trigger_event(102); stop,5,"{""0x00A6"": 5}"
1,102,10,2,10,1,trigger_event(103); stop,5,"{""0x00A6"": 5}"
1,103,10,3,10,1,trigger_event(104); stop,5,"{""0x00A6"": 5}"
1,104,10,4,10,1,set_switch(3); stop,5,"{""0x0061"": 4, ""0x0041"": 1}"
1,111,11,1,1,1,set_switch(39); set_switch(40); stop,0,{}
1,301,30,1,1,1,set_switch(24); stop,5,"{""0x0040"": 1, ""0x0060"": 4}"
1,401,40,1,1,1,trigger_event(4011); stop,8,"{""0x0041"": 8}"
1,4011,40,2,20,1,set_switch(21); set_switch(22); stop,9,"{""0x0061"": 4, ""0x0060"": 1, ""0x00A6"": 4}"
1,411,41,1,60,1,trigger_event(4111); stop,5,"{""0x0041"": 5}"
1,4111,41,2,100,1,trigger_event(4112); stop,5,"{""0x00A6"": 5}"
1,4112,41,3,1,1,trigger_event(4113); stop,5,"{""0x00A6"": 5}"
1,4113,41,4,1,1,trigger_event(4114); stop,5,"{""0x00A6"": 5}"
1,4114,41,5,1,1,trigger_event(4115); stop,5,"{""0x0061"": 5}"
1,4115,41,6,1,1,set_switch(25); set_switch(26); set_switch(27); set_switch(28); stop,5,"{""0x0060"": 5}"
1,501,50,1,10,1,trigger_event(5011); stop,7,"{""0x0042"": 3, ""0x0061"": 4}"
1,5011,50,2,10,1,trigger_event(5012); stop,8,"{""0x00A6"": 6, ""0x0040"": 2}"
1,5012,50,3,10,1,set_switch(15); set_switch(16); stop,4,"{""0x0060"": 4}"
1,601,60,1,10,1,trigger_event(6011); stop,6,"{""0x0060"": 2, ""0x00A6"": 4}"
1,6011,60,2,10,1,trigger_event(6012); stop,8,"{""0x0061"": 3, ""0x00A6"": 5}"
1,6012,60,3,10,1,set_switch(5); set_switch(6); stop,3,"{""0x0040"": 3}"
1,610,61,1,10,1,trigger_event(6110); stop,11,"{""0x0041"": 6, ""0x0061"": 5}"
1,6110,61,2,10,1,trigger_event(6111); stop,8,"{""0x00A6"": 5, ""0x0060"": 3}"
1,6111,61,3,10,1,set_switch(41); set_switch(42); set_switch(44); stop,4,"{""0x0040"": 4}"
1,701,70,1,10,1,stop,5,"{""0x0061"": 4, ""0x0040"": 1}"
1,702,70,2,10,1,set_switch(35); set_switch(36); set_switch(37); set_switch(38); set_switch(39); set_switch(40); stop,5,"{""0x00A6"": 4, ""0x0042"": 1}"
1,801,80,1,10,1,trigger_event(811); stop,5,"{""0x0061"": 4, ""0x0040"": 1}"
1,811,80,2,10,1,"construct_objects(room=80,group_or_wave=1); stop",8,"{""0x00A6"": 8}"
1,8010,80,5,0,1,set_switch(20); stop,6,"{""0x0061"": 6}"
1,901,90,1,10,1,set_switch(43); stop,5,"{""0x00A6"": 5}"
1,911,91,1,1,1,set_switch(30); set_switch(29); stop,6,"{""0x00A6"": 6}"
1,921,92,1,20,1,set_switch(32); set_switch(33); set_switch(34); stop,8,"{""0x00A6"": 8}"
1,931,93,1,10,1,set_switch(7); set_switch(8); stop,5,"{""0x0061"": 4, ""0x0042"": 1}"
1,941,94,1,100,1,trigger_event(9411); stop,7,"{""0x00A6"": 7}"
1,9411,94,2,100,1,set_switch(7); set_switch(8); set_switch(9); set_switch(10); set_switch(12); set_switch(13); set_switch(14); set_switch(17); stop,6,"{""0x0041"": 6}"
1,1021,102,1,1,1,set_switch(4); stop,4,"{""0x0061"": 3, ""0x0060"": 1}"
1,1401,140,1,1,1,stop,0,{}
1,1641,100,1,1,1,stop,0,{}
2,101,10,1,10,1,trigger_event(102); stop,4,"{""0x0041"": 4}"
2,102,10,2,10,1,trigger_event(103); stop,4,"{""0x00A6"": 4}"
2,103,10,3,10,1,trigger_event(104); stop,4,"{""0x00A6"": 4}"
2,104,10,4,10,1,set_switch(35); set_switch(36); stop,4,"{""0x00A6"": 4}"
2,111,11,1,10,1,trigger_event(1111); stop,3,"{""0x0042"": 3}"
2,1111,11,2,10,1,trigger_event(1112); stop,3,"{""0x0060"": 3}"
2,1112,11,3,60,1,set_switch(39); set_switch(40); stop,10,"{""0x00A5"": 7, ""0x0060"": 1, ""0x0042"": 2}"
2,201,20,1,10,1,"construct_objects(room=20,group_or_wave=2); set_switch(19); set_switch(20); set_switch(22); stop",8,"{""0x00A6"": 4, ""0x0061"": 4}"
2,301,30,1,30,1,trigger_event(3011); stop,5,"{""0x00A5"": 1, ""0x0060"": 2, ""0x0042"": 2}"
2,3011,30,2,10,1,set_switch(31); set_switch(32); set_switch(34); stop,8,"{""0x00A6"": 6, ""0x0041"": 2}"
2,401,40,1,10,1,trigger_event(4011); stop,6,"{""0x00A6"": 5, ""0x0061"": 1}"
2,4011,40,2,10,1,trigger_event(4012); stop,8,"{""0x0041"": 5, ""0x00A6"": 3}"
2,4012,40,3,20,1,set_switch(7); stop,7,"{""0x00A5"": 2, ""0x0061"": 4, ""0x0060"": 1}"
2,411,41,1,10,1,trigger_event(4111); stop,3,"{""0x0060"": 3}"
2,4111,41,2,10,1,trigger_event(4112); stop,3,"{""0x0060"": 3}"
2,4112,41,3,10,1,trigger_event(4113); stop,2,"{""0x0060"": 2}"
2,4113,41,4,10,1,set_switch(13); set_switch(14); stop,4,"{""0x00A5"": 4}"
2,501,50,1,10,1,set_switch(9); set_switch(10); stop,6,"{""0x00A6"": 5, ""0x0060"": 1}"
