source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label0097,23
start,set_floor_handler,label0098,26
start,set_floor_handler,label00A1,29
start,set_qt_success,label00FA,30
label0096,switch_jmp,label00C8,63
label0096,switch_jmp,label00C9,63
label00C8,thread_stg,label01F4,97
label00C8,thread_stg,label01FE,98
label00C8,call,label0136,99
label00C9,thread_stg,label01A1,105
label00C9,thread_stg,label01A5,106
label00C9,thread_stg,label01F4,107
label00C9,thread_stg,label0226,108
label00FA,switch_jmp,label00FB,122
label00FA,switch_jmp,label00FC,122
label00FA,switch_jmp,label00FD,122
label00FA,switch_jmp,label00FE,122
label0097,thread_stg,label01A1,168
label0097,thread_stg,label01A5,169
label0097,thread_stg,label0226,170
label0097,call,label01FB,171
label0098,thread_stg,label01A1,175
label0098,thread_stg,label01A5,176
label0098,thread_stg,label01A7,177
label0098,thread_stg,label0226,178
label00A1,thread_stg,label01A0,183
label00A1,thread_stg,label01A3,184
label00A1,thread_stg,label01A5,185
label00A1,thread_stg,label0226,186
label01A0,jmpi_eq,label00E6,190
label01A0,jmpi_eq,label01A0,195
label01A1,jmpi_eq,label0001,202
label01A1,jmpi_eq,label0001,203
label01A2,jmpi_eq,label01A2,207
label01A2,call,label00CF,208
label01A2,call,label03E8,210
label01A3,jmpi_eq,label0001,216
label01A3,jmpi_eq,label0001,217
label01A4,jmpi_eq,label01A4,221
label01A4,call,label00CF,222
label01A4,call,label00DC,223
label01A4,set_quest_board_handler,label0122,228
label01A4,call,label03E8,231
label01A4,call,label00E6,232
label01A4,call,label00DD,233
label01A5,jmpi_eq,label0001,258
label01A6,jmpi_eq,label01A6,262
label01A6,jmpi_eq,label0001,263
label01A7,jmpi_eq,label01A8,282
label01A7,jmpi_eq,label01A7,287
label01F5,jmpi_eq,label01FA,307
label01F5,jmpi_eq,label01F9,308
label01F5,jmpi_eq,label01F8,309
label01F5,call,label00DC,310
label01F5,switch_jmp,label01F6,317
label01F5,switch_jmp,label01F7,317
label01F7,call,label00DD,329
label01F8,call,label00DC,333
label01F8,call,label00DD,337
label01F9,call,label00DC,341
label01F9,call,label00DD,345
label01FA,call,label00DC,349
label01FA,call,label00DD,353
label01FB,jmpi_eq,label01FC,357
label01FB,thread_stg,label0225,358
label01FE,jmpi_eq,label01FE,369
label01FE,jmpi_eq,label01FE,370
label0225,jmpi_eq,label01FC,373
label0226,jmpi_ne,label01FC,377
label0226,jmpi_eq,label022A,378
label0227,jmpi_lt,label0227,384
label0227,jmpi_ge,label0228,385
label0228,jmpi_eq,label0226,394
label0228,jmpi_eq,label0229,395
label0228,jmp,label0228,396
label022A,jmpi_eq,label0229,406
label022A,jmp,label022A,407
label0136,jmpi_eq,label0139,412
label0136,jmpi_eq,label0138,413
label0136,jmpi_eq,label0137,414
label0136,call,label00DC,415
label0136,call,label00CF,416
label0136,call,label00DD,434
label0138,call,label00DC,447
label0138,call,label00DD,472
label0140,jmpi_eq,label0141,484
label014A,jmpi_eq,label014B,504
label0154,jmpi_eq,label0155,520
label00D0,jmpi_le,label00D0,562
