label,line,instructions
start,18,35
label0001,55,1
label000A,58,1
label0014,61,4
label0006,67,9
label0003,78,9
label0027,89,9
label000F,100,9
label001E,111,1
label0064,114,3
label0025,119,50
label0065,171,9
label0066,182,9
label0096,193,1
label012C,196,8
label0010,206,1
label0005,209,5
label0039,216,2
label003D,220,11
label0034,233,11
label0015,246,1
label0023,249,11
label0024,262,1
label0033,265,11
label0029,278,1
label0035,281,11
label0037,294,1
label0007,297,11
label0020,310,2
label000B,314,17
label0031,333,11
label0018,346,1
label002B,349,17
label0578,368,6
label0579,376,5
label057A,383,9
label057B,394,27
label057C,423,11
label05DC,436,4
label0036,442,5
label05DD,449,7
label05DE,458,9
label05DF,469,5
label05E0,476,13
label05E1,491,7
label0640,500,1
label0641,504,11
label0642,517,9
label06A4,528,4
label001B,535,6
label06A5,543,34
label06A6,579,7
label06A7,588,9
label06A8,599,21
label06AA,622,7
label06AB,631,29
label06AC,662,9
label0708,673,1
label0709,676,7
label070A,685,9
label07D0,696,6
label002C,704,12
label002E,718,3
label000D,723,2
label0040,727,4
label0009,733,13
label0004,748,7
label070B,757,7
label0041,766,1
label0011,769,6
label000E,777,11
label001D,790,3
label0012,795,3
label0019,800,4
label002D,806,5
label0022,813,3
label002F,818,3
label002A,823,8
label003A,833,8
label000C,843,7
label0021,852,3
label0026,857,10
label001F,869,6
label0008,877,13
label0028,892,6
label0030,900,7
label0032,909,7
label003E,918,4
label0013,924,3
label0016,929,3
label0017,934,3
label001A,939,3
label0002,944,3
label0038,949,4
label003B,955,4
label003C,961,4
label003F,967,4
label001C,973,1
