label,line,instructions
start,24,56
label0001,85,1
label0002,88,8
label0003,98,8
label0004,108,1
label0007,111,10
label0005,123,1
label00FF,126,1
label00FB,129,13
label00FC,144,13
label00FD,159,13
label00FE,174,13
label0100,189,42
label008C,233,20
label0096,255,15
label0097,272,32
label0099,306,2
label009A,310,3
label009B,315,10
label009C,327,12
label00A0,341,5
label000A,348,8
label000B,358,5
label000C,365,5
label000D,372,5
label000E,379,11
label01B8,392,5
label00A1,399,12
label00AA,413,10
label00B4,425,12
label00B5,439,10
label00B6,451,33
label00B7,487,6
label00BE,495,10
label00BF,507,7
label0776,516,14
label00C0,532,7
label0780,541,14
label00C1,557,7
label078A,566,14
label00C2,582,7
label0794,591,12
label0795,605,12
label0796,619,8
label00C3,629,7
label079E,638,14
label00C4,654,7
label07A8,663,14
label00C5,679,7
label07B2,688,14
label00C6,704,7
label07BC,713,12
label07BD,727,12
label07BE,741,8
label00C7,751,6
label012C,760,7
label012D,769,9
label012E,780,4
label015E,787,11
label03CF,801,7
label031A,810,5
label031B,817,5
label0436,824,2
label0377,828,13
label0378,843,13
label0388,858,12
label0287,872,19
label02BB,893,19
label03D0,914,7
label0317,923,31
label03E8,956,4
label000F,963,31
label03E9,996,9
label03EA,1007,31
label03EB,1040,7
label03ED,1049,34
label03EE,1086,7
label03F2,1095,48
label03F3,1146,8
label03F4,1156,8
label03F5,1166,2
label03F6,1170,8
label03F7,1180,32
label03F8,1214,10
label03F9,1226,59
label03FA,1287,14
label03FB,1303,6
label03FF,1311,12
label03FC,1325,7
label03FD,1335,7
label03FE,1344,7
label041A,1353,9
label0410,1364,7
label0424,1374,9
label042E,1385,19
label0438,1408,9
label0442,1420,13
label0443,1436,13
label0444,1451,22
label0445,1475,8
label0446,1485,8
label0447,1495,6
label07D0,1503,20
label07DA,1526,20
label07DB,1549,6
label270D,1557,6
label270E,1565,16
label270F,1583,23
label0006,1608,8
label0008,1618,5
label0009,1625,2
