source,opcode,target,line
start,set_floor_handler,label0002,20
start,set_floor_handler,label0003,23
start,set_floor_handler,label0004,26
start,set_floor_handler,label0005,29
label0002,switch_jmp,label0006,61
label0002,switch_jmp,label0007,61
label0006,call,label00C8,93
label00C8,jmpi_eq,label000C,109
label00C8,jmpi_eq,label000D,110
label00C8,jmpi_eq,label000E,111
label00C8,jmpi_eq,label000F,112
label00CD,jmpi_eq,label00D0,200
label00CD,jmpi_eq,label00D1,201
label00D1,jmp,label0100,232
label0100,switch_jmp,label0101,238
label0100,switch_jmp,label0102,238
label00CE,jmpi_eq,label0094,276
label00CE,jmpi_eq,label0095,277
label0095,jmp,label0108,300
label0108,switch_jmp,label0109,306
label0108,switch_jmp,label010A,306
