label,line,opcode,args
label005C,24,read_switch_flag_on_floor,r1-r3
label005C,28,set_switch_flag_sync,"... r1, r2"
label005B,34,read_switch_flag_on_floor,r1-r3
label005B,38,clear_switch_flag_sync,"... r1, r2"
label0025,223,read_switch_flag_on_floor,r60-r62
start,353,set_qt_success,label00AE
start,354,set_qt_failure,label0096
start,377,set_floor_handler,"... 0x0 /* 0 */, label00B0"
start,380,set_floor_handler,"... 0x5 /* 5 */, label00BF"
start,383,set_floor_handler,"... 0xB /* 11 */, label0067"
label00C2,406,pl_add_meseta2,... 0x7D0 /* 2000 */
label0069,416,pl_add_meseta2,... 0x1388 /* 5000 */
label00B5,426,pl_add_meseta2,... 0x2710 /* 10000 */
label0092,436,pl_add_meseta2,... 0x4E20 /* 20000 */
label0093,447,switch_call,"r250, [label002F, label0032, label0036, label003B]"
label006A,495,jmpi_eq,"r254, 0x00000001, label00C3"
label006A,496,jmpi_eq,"r253, 0x00000001, label0016"
label047E,521,jmpi_eq,"r255, 0x00000001, label0037"
label047E,523,jmpi_eq,"r254, 0x00000001, label0060"
label047E,524,jmpi_eq,"r253, 0x00000001, label005E"
label007A,547,set_quest_board_handler,"... 0x0 /* 0 */, label008E, ""Current number\nterminated."""
label0060,626,set,r255
label047F,684,jmpi_eq,"r255, 0x00000001, label00B8"
label047F,685,jmpi_eq,"r254, 0x00000001, label0049"
label047F,686,jmpi_eq,"r253, 0x00000001, label0051"
label00BB,698,switch_jmp,"r58, [label0006, label0048, label00AB]"
label007B,709,switch_jmp,"r58, [label00BB, label00AB]"
label00B8,841,switch_call,"r58, [label009A, label0022, label00B1, label0017, label0094, label00A7, label0001]"
label0480,915,jmpi_eq,"r254, 0x00000001, label0088"
label0480,916,jmpi_eq,"r253, 0x00000001, label004C"
label047C,993,jmpi_eq,"r254, 0x00000001, label004A"
label047C,994,jmpi_eq,"r253, 0x00000001, label0052"
label00C0,1126,jmpi_eq,"r254, 0x00000001, label0001"
label00C0,1127,jmpi_eq,"r253, 0x00000001, label0001"
label0010,1143,sync_register2,"... r254, 0x1 /* 1 */"
label0011,1150,sync_register2,"... r254, 0x1 /* 1 */"
label000F,1159,read_switch_flag_on_floor,r60-r62
label001B,1177,switch_call,"r250, [label0038, label003C, label0040, label0042]"
label0038,1184,sync_register2,"... r164, 0x1 /* 1 */"
label003C,1190,sync_register2,"... r165, 0x1 /* 1 */"
label0040,1196,sync_register2,"... r166, 0x1 /* 1 */"
label0042,1202,sync_register2,"... r167, 0x1 /* 1 */"
label000B,1237,gettime,r102
label000B,1246,set_switch_flag_sync,"... 0x5 /* 5 */, 0x63 /* 99 */"
label006F,1257,read_switch_flag_on_floor,r60-r62
label006F,1266,switch_jmp,"r0, [label0061, label0068]"
label0061,1271,clear_switch_flag_sync,"... 0x5 /* 5 */, 0x63 /* 99 */"
label0068,1277,set_switch_flag_sync,"... 0x5 /* 5 */, 0x63 /* 99 */"
label00B9,1284,gettime,r102
label008F,1402,jmpi_eq,"r253, 0x00000001, label0001"
label00A3,1414,switch_jmp,"r250, [label007D, label007F, label0082, label0085]"
label007D,1424,sync_register2,"... r135, 0x1 /* 1 */"
label007F,1434,sync_register2,"... r136, 0x1 /* 1 */"
label0082,1444,sync_register2,"... r137, 0x1 /* 1 */"
label0085,1454,sync_register2,"... r138, 0x1 /* 1 */"
label00AC,1458,switch_jmp,"r250, [label0013, label0019, label001C, label001E]"
label0075,1494,jmpi_eq,"r253, 0x00000001, label0001"
label0075,1495,jmpi_eq,"r254, 0x00000001, label0001"
label004E,1502,jmpi_eq,"r254, 0x00000001, label0001"
label004E,1506,show_timer,
label004E,1508,gettime,r104
label004E,1512,winset_time,r106
label00C5,1529,jmpi_eq,"r253, 0x00000001, label0001"
label002B,1546,jmpi_eq,"r253, 0x00000001, label0030"
label003D,1563,sync_register2,"... r108, 0x1 /* 1 */"
label0005,1569,sync_register2,"... r108, 0x1 /* 1 */"
label0089,1575,jmpi_eq,"r253, 0x00000001, label0001"
label0089,1584,set,r253
label009D,1594,hide_timer,
label00BD,1604,jmpi_eq,"r253, 0x00000001, label0001"
label00BD,1606,jmpi_ne,"r254, 0x00000001, label00BD"
label006C,1676,let,"r60, r254"
label0045,1772,jmpi_eq,"r253, 0x00000001, label0001"
label0045,1773,jmpi_eq,"r254, 0x00000001, label0001"
label00B3,1778,jmpi_eq,"r254, 0x00000001, label000C"
label00B3,1779,jmpi_eq,"r253, 0x00000001, label000C"
label0027,1790,gettime,r143
label0027,1799,sync_register2,"... r147, 0x1 /* 1 */"
label00C6,1812,switch_jmp,"r60, [label0014, label00BE, label005A, label003E, label0057, label008D, label0077, label00C1, label006D, label00C8, label0078, label0058, label0090]"
label0014,1817,let,"r60, r254"
label00BE,1837,let,"r60, r254"
label006D,1963,hide_timer,
label006D,1965,gettime,r104
label0046,1977,clear,r253
label0046,1978,set,r254
label00C8,1996,hide_timer,
label00C8,1999,clear,r254
label00C8,2000,set,r253
label0078,2015,let,"r60, r254"
