label,line,opcode,args
start,48,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,51,set_floor_handler,"... 0x4 /* 4 */, label009A"
start,54,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,57,set_floor_handler,"... 0x6 /* 6 */, label009C"
start,60,set_floor_handler,"... 0x7 /* 7 */, label009D"
start,63,set_floor_handler,"... 0x8 /* 8 */, label009E"
start,64,set_qt_success,label00B4
start,65,set_qt_failure,label00FB
label0096,116,jmpi_eq,"r253, 0x00000001, label012C"
label0131,132,switch_jmp,"r11, [label0131, label0132, label0133]"
label00B5,151,switch_jmp,"r30, [label00B6, label00B7, label00B8, label00B9]"
label00B4,205,check_rank_time,"r201, r101"
label00B4,206,switch_jmp,"r101, [label0066, label0067, label0068, label0069, label006A, label006B, label006C]"
label0066,219,item_create_cmode,"r100-r105, r106"
label0067,232,item_create_cmode,"r100-r105, r106"
label0068,239,award_item_select,
label0068,240,award_item_name,
label0068,241,award_item_ok,r50
label0068,243,award_item_give,r100
label012F,318,jmpi_eq,"r255, 0x00000001, label0001"
label012F,326,sync_register2,"... r240, 0x1 /* 1 */"
label0130,332,set,r255
label0130,335,chl_set_timerecord,"r201, r200"
label0136,340,chl_get_timerecord,r201
label0136,342,disp_time_cmode,r201
label009A,349,gettime,r202
label00D2,431,gettime,r201
label00D2,434,disp_time_cmode,r201
label00D2,435,jmpi_eq,"r255, 0x00000000, label00D2"
label00D3,441,chl_set_timerecord,"r201, r200"
label00DC,452,jmpi_eq,"r255, 0x00000000, label00DC"
label00E6,460,gettime,r10
label0063,481,set,r253
label0137,491,check_rank_time,"r203, r101"
label0137,492,switch_jmp,"r101, [label0066, label0067, label0068, label0069, label006A, label006B, label006C]"
