label,line,opcode,args
start,28,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,31,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,34,set_floor_handler,"... 0x3 /* 3 */, label0099"
start,37,set_floor_handler,"... 0x6 /* 6 */, label009C"
start,40,set_floor_handler,"... 0x8 /* 8 */, label009E"
start,41,set_qt_success,label00FA
label0096,75,switch_jmp,"r0, [label00C8, label00C9]"
label00C9,119,jmpi_eq,"r253, 0x00000001, label00FB"
label00FC,142,pl_add_meseta2,... 0xBB8 /* 3000 */
label00FD,152,pl_add_meseta2,... 0x4E20 /* 20000 */
label00FE,162,pl_add_meseta2,... 0x9C40 /* 40000 */
label0100,172,pl_add_meseta2,... 0x13880 /* 80000 */
label0136,249,jmpi_eq,"r255, 0x00000001, label0139"
label0136,250,jmpi_eq,"r254, 0x00000001, label0138"
label0005,282,sync_register2,"... r10, 0xFFFFFFFF /* 4294967295 */"
label0138,313,sync_register2,"... r10, r202"
label0138,315,set,r255
label0140,328,jmpi_eq,"r254, 0x00000001, label0141"
label014A,348,jmpi_eq,"r254, 0x00000001, label014D"
label014A,360,switch_jmp,"r43, [label014B, label014C]"
label0154,390,jmpi_eq,"r254, 0x00000001, label0155"
label015E,412,jmpi_eq,"r254, 0x00000001, label0160"
label015E,420,switch_jmp,"r44, [label015F]"
label0168,449,jmpi_eq,"r254, 0x00000001, label0169"
label0172,469,jmpi_eq,"r254, 0x00000001, label0173"
label0173,484,switch_jmp,"r46, [label0174, label0175]"
label01A0,508,jmpi_eq,"r253, 0x00000001, label0001"
label01A0,509,jmpi_eq,"r254, 0x00000001, label0001"
label019B,522,sync_register2,"... r254, 0x1 /* 1 */"
label019B,526,update_switch_flag,r150-r152
label019B,530,update_switch_flag,r150-r152
label01A1,534,jmpi_eq,"r253, 0x00000001, label0001"
label01A2,542,jmpi_eq,"r254, 0x00000000, label01A2"
label01A5,549,jmpi_eq,"r253, 0x00000001, label0001"
label01A6,554,jmpi_eq,"r254, 0x00000000, label01A6"
label01A6,559,update_switch_flag,r150-r152
label01A6,563,update_switch_flag,r150-r152
label0237,592,sync_register2,"... r202, r11"
label00D1,596,jmpi_eq,"r254, 0x00000001, label0001"
label00D1,599,gettime,r200
label00D7,616,jmpi_eq,"r254, 0x00000001, label019A"
label00D7,617,jmpi_eq,"r253, 0x00000001, label00D5"
label00D7,618,show_timer,
label00D7,620,gettime,r200
label00D7,623,winset_time,r202
label00D5,631,sync_register2,"... r253, 0x1 /* 1 */"
label00D3,649,hide_timer,
label0109,659,sync_register2,"... r0, 0x1 /* 1 */"
label0208,739,sync_register2,"... r176, 0x1 /* 1 */"
label020E,745,sync_register2,"... r177, 0x1 /* 1 */"
label0002,813,switch_jmp,"r192, [label0003, label0004]"
