label,line,opcode,args
start,21,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,24,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,27,set_floor_handler,"... 0xB /* 11 */, label00A1"
start,30,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,33,set_floor_handler,"... 0xC /* 12 */, label00A2"
start,36,set_floor_handler,"... 0x7 /* 7 */, label009D"
start,39,set_floor_handler,"... 0xD /* 13 */, label00A3"
start,42,set_floor_handler,"... 0x8 /* 8 */, label009E"
start,45,set_floor_handler,"... 0xA /* 10 */, label00A0"
start,48,set_floor_handler,"... 0xE /* 14 */, label00A4"
start,49,set_qt_success,label00FA
start,50,set_qt_failure,label000A
label0095,159,switch_jmp,"r0, [label00C8, label00C9]"
label00CB,234,sync_register2,"... r95, 0x1 /* 1 */"
label00FB,259,pl_add_meseta2,... 0x9C4 /* 2500 */
label00FC,269,pl_add_meseta2,... 0x1388 /* 5000 */
label00FD,279,pl_add_meseta2,... 0x2710 /* 10000 */
label00FE,289,pl_add_meseta2,... 0x4E20 /* 20000 */
label0097,297,sync_register2,"... r12, 0x1 /* 1 */"
label03E8,339,sync_register2,"... r25, 0x1 /* 1 */"
label03E8,342,sync_register2,"... r132, 0x1 /* 1 */"
label04C4,518,sync_register2,"... r130, 0x0 /* 0 */"
label0514,527,switch_jmp,"r183, [label051E, label0528]"
label0352,762,find_inventory_item,"r200-r202, r203"
label0353,769,find_inventory_item,"r200-r202, r203"
label038F,936,find_inventory_item,"r200-r202, r203"
label0075,944,find_inventory_item,"r200-r202, r203"
label037E,978,unequip_item,"... r250, 0x0 /* 0 */"
label037E,982,item_delete_by_type,"r200-r202, r203-r214"
label0390,999,item_create2,"r200-r211, r213"
label0395,1078,unequip_item,"... r250, 0x0 /* 0 */"
label0395,1082,item_delete_by_type,"r200-r202, r203-r214"
label0396,1099,item_create2,"r200-r211, r213"
label0392,1143,item_create2,"r200-r211, r213"
label0397,1171,item_create2,"r200-r211, r213"
label0190,1389,sync_register2,"... r130, 0x0 /* 0 */"
label0190,1392,sync_register2,"... r15, 0x1 /* 1 */"
label0191,1399,sync_register2,"... r16, 0x1 /* 1 */"
label0192,1407,sync_register2,"... r17, 0x1 /* 1 */"
label0193,1416,sync_register2,"... r18, 0x1 /* 1 */"
label019E,1481,switch_jmp,"r237, [label019E, label019F]"
label019F,1487,sync_register2,"... r16, 0x1 /* 1 */"
label01AF,1527,set,r254
label01B1,1543,set,r254
label05DC,1595,sync_register2,"... r130, 0x0 /* 0 */"
label05DD,1626,sync_register2,"... r130, 0x0 /* 0 */"
label0136,1704,jmpi_eq,"r255, 0x00000001, label0134"
label0136,1705,jmpi_eq,"r254, 0x00000001, label0138"
label0138,1762,switch_jmp,"r252, [label013A, label013A, label03A6, label03BD]"
label0140,1811,jmpi_eq,"r255, 0x00000001, label0145"
label0140,1812,jmpi_eq,"r254, 0x00000001, label0142"
label0046,1923,item_create,"r200-r202, r212"
label0020,1960,get_stackable_item_count,"r200-r203, r212"
label0015,1968,item_create,"r200-r202, r212"
label0015,1970,item_create,"r200-r202, r212"
label0015,1972,item_create,"r200-r202, r212"
label0015,1974,item_create,"r200-r202, r212"
label0015,1976,item_create,"r200-r202, r212"
label0015,1978,item_create,"r200-r202, r212"
label0015,1980,item_create,"r200-r202, r212"
label0015,1982,item_create,"r200-r202, r212"
label0015,1984,item_create,"r200-r202, r212"
label0015,1986,item_create,"r200-r202, r212"
label0047,2037,item_create2,"r11-r22, r23"
label0047,2039,item_delete_by_type,"r11-r13, r23-r34"
label000C,2054,get_stackable_item_count,"r200-r203, r212"
label0030,2072,get_stackable_item_count,"r200-r203, r212"
label0014,2079,item_create,"r200-r202, r212"
label0014,2081,item_create,"r200-r202, r212"
label0014,2083,item_create,"r200-r202, r212"
label0014,2085,item_create,"r200-r202, r212"
label0014,2087,item_create,"r200-r202, r212"
label001F,2111,get_stackable_item_count,"r200-r203, r212"
label014A,2209,jmpi_eq,"r254, 0x00000001, label014C"
label003F,2246,set_quest_board_handler,"... 0x4 /* 4 */, label014E, ""Secret Code"""
label0067,2358,set_quest_board_handler,"... 0x0 /* 0 */, label064A, ""Controlling Dragons"""
label0067,2363,set_quest_board_handler,"... 0x1 /* 1 */, label064B, ""Catching Dragons """
label0067,2368,set_quest_board_handler,"... 0x2 /* 2 */, label064E, ""Dragon Secret Talk"""
label006F,2415,set_quest_board_handler,"... 0x4 /* 4 */, label014E, ""Love Code"""
label0072,2489,item_create,"r100-r102, r103"
label01F6,2597,sync_register2,"... r110, r111"
label0225,2613,gettime,r55
label0227,2624,gettime,r99
label0228,2629,winset_time,r54
label0228,2631,show_timer,
label0228,2633,jmpi_eq,"r255, 0x00000001, label0229"
label0229,2637,hide_timer,
label022A,2641,winset_time,r54
label022A,2643,show_timer,
label022A,2644,jmpi_eq,"r255, 0x00000001, label0229"
label0320,2744,switch_jmp,"r192, [label0321, label039B]"
label0323,2802,sync_register2,"... r130, 0x1 /* 1 */"
label013A,2914,switch_jmp,"r190, [label006D, label006C, label006B, label006B]"
label0068,2921,set,r255
label0077,2960,switch_jmp,"r190, [label006D, label006C, label006B, label006B]"
label0078,2975,switch_jmp,"r190, [label006D, label006C, label006B, label006B]"
label039A,3156,switch_jmp,"r192, [label039C, label039B]"
label03A1,3205,sync_register2,"... r90, 0x1 /* 1 */"
label03A1,3208,sync_register2,"... r132, 0x1 /* 1 */"
label03B4,3366,sync_register2,"... r90, 0x0 /* 0 */"
label03B4,3369,sync_register2,"... r92, 0x1 /* 1 */"
label03C5,3451,sync_register2,"... r3, 0x1 /* 1 */"
label03C5,3454,sync_register2,"... r85, r85"
label03C5,3457,sync_register2,"... r86, r86"
label03C5,3460,sync_register2,"... r87, r87"
label03C5,3463,sync_register2,"... r35, r35"
label000F,3496,sync_register2,"... r131, r131"
label03D9,3518,find_inventory_item,"r201-r203, r204"
label03DA,3526,find_inventory_item,"r201-r203, r204"
