label,line,opcode,args
start,31,set_qt_exit,label000A
start,32,set_qt_cancel,label000A
start,33,set_qt_success,label0014
start,34,set_qt_failure,label001E
start,37,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,40,set_floor_handler,"... 0x8 /* 8 */, label00C8"
start,43,set_floor_handler,"... 0x9 /* 9 */, label012C"
start,46,set_floor_handler,"... 0xA /* 10 */, label0190"
start,49,set_floor_handler,"... 0xE /* 14 */, label01F4"
label0015,82,pl_add_meseta2,... 0x1F4 /* 500 */
label0016,92,pl_add_meseta2,... 0x3E8 /* 1000 */
label0017,102,pl_add_meseta2,... 0x7D0 /* 2000 */
label0018,112,pl_add_meseta2,... 0xFA0 /* 4000 */
label0064,120,switch_jmp,"r120, [label0065, label0066]"
label01F4,175,read_switch_flag,r140-r141
label0024,213,switch_jmp,"r100, [label0033, label0009]"
label0068,295,read_switch_flag,r140-r141
label006F,325,read_switch_flag,r140-r141
label0037,402,jmpi_eq,"r254, 0x00000001, label0001"
label0037,404,read_switch_flag,r140-r141
label002C,417,set,r254
label0027,448,read_switch_flag,r140-r141
label0027,453,set_switch_flag_sync,"... 0xE /* 14 */, r140"
label0027,457,set_switch_flag_sync,"... 0x0 /* 0 */, r140"
label0027,460,set_switch_flag_sync,"... 0x8 /* 8 */, r140"
label0027,463,set_switch_flag_sync,"... 0x9 /* 9 */, r140"
label0020,468,read_switch_flag,r140-r141
label000C,479,switch_call,"r252, [label0029, label0013, label000F, label000B]"
label0005,532,jmpi_eq,"r254, 0x00000001, label0001"
label0005,534,read_switch_flag,r140-r141
label0005,540,set,r254
label0208,568,switch_jmp,"r200, [label0209, label020A]"
label020A,605,switch_call,"r252, [label0026, label0022, label0030, label002F]"
