floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
7,31,3,1,150,1,trigger_event(311); stop,2,"{""0x00D7"": 2}"
7,311,3,2,10,1,trigger_event(312); stop,6,"{""0x00D5"": 6}"
7,312,3,3,100,1,trigger_event(313); stop,5,"{""0x00D5"": 3, ""0x00D9"": 2}"
7,313,3,4,10,1,set_switch(4); set_switch(5); stop,6,"{""0x00D5"": 4, ""0x00D7"": 2}"
7,51,5,1,10,1,"construct_objects(room=5,group_or_wave=1); trigger_event(51011); trigger_event(51021); trigger_event(51031); trigger_event(51041); trigger_event(51051); trigger_event(51061); stop",3,"{""0x00D5"": 3}"
7,51011,5,2,150,1,stop,1,"{""0x00D6"": 1}"
7,51021,5,3,300,1,stop,1,"{""0x00D6"": 1}"
7,51031,5,4,450,1,set_switch(6); set_switch(7); set_switch(102); stop,1,"{""0x00D6"": 1}"
7,51041,5,5,10,1,trigger_event(51042); stop,1,"{""0x00D5"": 1}"
7,51042,5,6,10,1,trigger_event(51043); stop,1,"{""0x00D5"": 1}"
7,51043,5,7,10,1,trigger_event(51044); stop,1,"{""0x00D5"": 1}"
7,51044,5,8,10,1,trigger_event(51045); stop,1,"{""0x00D5"": 1}"
7,51045,5,9,10,1,stop,1,"{""0x00D5"": 1}"
7,51051,5,10,10,1,trigger_event(51052); stop,1,"{""0x00D5"": 1}"
7,51052,5,11,10,1,trigger_event(51053); stop,1,"{""0x00D5"": 1}"
7,51053,5,12,10,1,trigger_event(51054); stop,1,"{""0x00D5"": 1}"
7,51054,5,13,10,1,trigger_event(51055); stop,1,"{""0x00D5"": 1}"
7,51055,5,14,10,1,stop,1,"{""0x00D5"": 1}"
7,51061,5,15,10,1,trigger_event(51062); stop,1,"{""0x00D5"": 1}"
7,51062,5,16,10,1,trigger_event(51063); stop,1,"{""0x00D5"": 1}"
7,51063,5,17,10,1,trigger_event(51064); stop,1,"{""0x00D5"": 1}"
7,51064,5,18,10,1,trigger_event(51065); stop,1,"{""0x00D5"": 1}"
7,51065,5,19,10,1,stop,1,"{""0x00D5"": 1}"
7,71,7,1,10,1,trigger_event(711); stop,0,{}
7,711,7,2,10,1,trigger_event(712); stop,0,{}
7,712,7,3,10,1,trigger_event(713); stop,0,{}
7,713,7,4,10,1,trigger_event(714); stop,1,"{""0x00D5"": 1}"
7,714,7,5,10,1,trigger_event(715); stop,0,{}
7,715,7,6,1000,1,stop,0,{}
7,81,8,1,10,1,trigger_event(811); stop,5,"{""0x00D5"": 5}"
7,811,8,2,10,1,trigger_event(812); stop,5,"{""0x00D5"": 5}"
7,812,8,3,100,1,trigger_event(813); stop,6,"{""0x00D5"": 6}"
7,813,8,4,100,1,trigger_event(814); stop,6,"{""0x00D5"": 6}"
7,814,8,5,10,1,stop,7,"{""0x00D5"": 7}"
9,900,7,1,1,1,trigger_event(901); stop,6,"{""0x00D9"": 6}"
9,901,7,2,1,1,trigger_event(902); stop,7,"{""0x00D7"": 3, ""0x00D9"": 4}"
9,902,7,3,1,1,trigger_event(903); stop,11,"{""0x00D9"": 9, ""0x00D7"": 2}"
9,903,7,4,1,1,trigger_event(904); stop,13,"{""0x00D9"": 13}"
9,904,7,5,1,1,set_switch(1); stop,2,"{""0x00DA"": 2}"
9,905,7,6,1,1,stop,1,"{""0x00D8"": 1}"
9,910,9,1,100,1,trigger_event(911); stop,6,"{""0x00DA"": 1, ""0x00D9"": 5}"
9,911,9,2,1,1,trigger_event(912); stop,6,"{""0x00DA"": 1, ""0x00D7"": 2, ""0x00D5"": 3}"
9,912,9,3,1,1,trigger_event(913); stop,0,{}
9,913,9,4,1,1,trigger_event(914); stop,0,{}
9,914,9,5,1,1,set_switch(2); stop,0,{}
12,1,1,1,50,1,"construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00C0"": 1}"
13,1,0,1,0,1,"construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00CA"": 1}"
15,1,1,1,50,1,stop,1,"{""0x00CC"": 1}"
15,2,1,2,500,1,"construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00CC"": 1}"
17,11,1,1,60,1,trigger_event(111); stop,0,{}
