label,line,opcode,args
label0078,44,switch_jmp,"r1, [label000A, label0014]"
label0014,52,set,r255
label0014,57,clear,r255
label0082,84,switch_jmp,"r2, [label0032, label003C, label0046, label0BB8]"
label0032,90,get_slot_meseta,r201-r202
label0032,96,take_slot_meseta,"r201-r202, r203-r204"
label0032,106,item_create,"r80-r82, r83"
label003C,120,get_slot_meseta,r201-r202
label003C,126,take_slot_meseta,"r201-r202, r203-r204"
label003C,136,item_create,"r80-r82, r83"
label0046,150,get_slot_meseta,r201-r202
label0046,156,take_slot_meseta,"r201-r202, r203-r204"
label0046,166,item_create,"r80-r82, r83"
