source,opcode,target,line
start,set_floor_handler,label0001,21
label0001,thread_stg,label0190,130
label0001,thread_stg,label0193,131
label0001,set_quest_board_handler,label0002,135
label0001,set_quest_board_handler,label0003,140
label0190,jmpi_eq,label0195,168
label0190,jmpi_gt,label0191,169
label0191,jmpi_eq,label0195,174
label0191,jmpi_lt,label0191,176
label0191,jmpi_gt,label0192,180
label0191,jmp,label0191,181
label0192,jmpi_eq,label0195,185
label0193,jmpi_eq,label0195,193
label0193,jmpi_eq,label0193,194
