label,line,opcode,args
start,23,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,26,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,29,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,30,set_qt_success,label00FA
label0096,40,jmpi_eq,"r253, 0x00000001, label00FB"
label0096,42,switch_jmp,"r0, [label00AA, label00AB]"
label00FA,86,pl_add_meseta,"... 0x0 /* 0 */, 0x4B0 /* 1200 */"
label012D,229,jmpi_eq,"r255, 0x00000001, label0001"
label012D,230,jmpi_eq,"r254, 0x00000000, label0001"
label012D,247,set,r255
label0136,259,jmpi_eq,"r255, 0x00000001, label0137"
label0154,509,jmpi_eq,"r254, 0x00000001, label0001"
label0154,547,set,r254
label00C9,571,set,r253
